episode_id,section_index,gender,minutes,tunnus,lause
20210208,9,M,6.332166666666671,uskuma,"Aga aga ma usun , et eks , eks nüüd näis jaa , et mis , mis siis saab , kui meie lõpetame , aga mul on praegu selline tunne , et et me kuidagi liigume või mingid asjad on tööle saadud või , või , või äkki siis nagu teatrit ei karda ka enam ei karda võtta neid riske nende noore näitlejate puhul , et nad lasevad ki neil proov tulla ja näidata ja tegelikult nagu näha , siis see on nagu väga hästi välja löönud , et võib-olla äkki algselt ka nagu teatrid natuke pelgasid seda seda läbikukkumist või seda , et , et äkki nüüd teevad teatri maine alla või mis iganes , et aga aga tegelikult see on ju , ütlen uus hingamine , uus , värske mõtlemine tuleb kohale , et et tundub , et tundub , et hetkel on see natuke jälle liikumas paremuse poole , aga ma ütlen , ei tea ju täpselt , kuidas kuidas kulgeb ."
20210208,10,M,12.87616666666667,uskuma,"Aga ma usun , et me siin ikkagi lavadel näeme ja loodetavasti ka filmides ja väga suurtes filmides ."
20210208,12,M,4.0009999999999994,uskuma,"Võimalikud niisugused võimalused meil siin on , aga aga ma usun , et et kui on noori , kes tahavad nende asjadega tegeleda , siis siis ma arvan , et meil siin tõrvas ja ütleme , Valgamaal tegelikult on juba välja kujunenud küll niivõrd palju inimesi ja tegelasi kes oskavad ka edasi aidata , suunata neid , onju , et kui nad tahavad midagi taolist teha ja samas meil on need võimalused olemas siin , et ka neid asju teha , need inimesed on , kes neid teeks ."
20210208,12,M,4.0009999999999994,uskuma,"Ja soovin edu ja mina küll jätkuvalt usun , et , et ."
20210502,25,M,5.610666666666672,uskuma,"Ma usun küll , ma usun , et ka Ugandas on kõvasti underround , puumpaki vanasid ja , ja siin paabes ka Loomi musicavalution , ma ei tea , minu jaoks oli jõle raske see tänane ülesanne , et valige mingi ."
20210502,25,M,5.610666666666672,uskuma,"Ma usun küll , ma usun , et ka Ugandas on kõvasti underround , puumpaki vanasid ja , ja siin paabes ka Loomi musicavalution , ma ei tea , minu jaoks oli jõle raske see tänane ülesanne , et valige mingi ."
20210502,60,M,2.8153333333333346,uskuma,"Ma juba usun , et sa võiksid , jah ."
20210422,0,M,83.633,uskuma,"Eks ei , ma usun , et see tagasivajumine võtab ikka aastaid , sest et nüüd on ja inimesed nagu harjunud ikka noh , no kui ütleme , sõidad linnast läbi , siis peale kella kolme ei põle mitte ükski tuli kuskil ."
20210422,0,M,83.633,uskuma,"Ja jah , eks eks seda näha ole , kes nagu alles jääb , kes ei jää , ma usun , osad ikka jäävad alles , kes nagu harvem said , aga kes on nagu uue nagu põhi , kes on põhitööna olnud ja uue põhitöö võtnud siis saanud endale sisse siis nagu väga väga suuri lootusi ei hoia , sest et ega , ega , ega niimoodi mõeldes ega see ööelu ja see ei ole mitte midagi kindlat , ei ole , et kui mingi jama on , siis esimese aiana paneme ööklubid kinni , et , et kui sa ütleme , tööline oled , siis sa ei saa võtta seda kui kindlat töökohta ."
20210422,0,M,83.633,uskuma,"Aga , ja eks , eks , ega , ega , ega selle sellega nagu noh , kuna kuna ta veel kasumisse jõuab , vot seda , seda ei oska öelda , sest et ega , ega mul näiteks noh , esiteks sai tehtud üleeuroopaline patent nagu kaubamärk on ju see on päris suur kulutus siis kõik need ütleme , frantsiisilepingute mul advokaadibüroo ajab neid asju , et see ei ole üldse odav lõbu ja ega tegelikult ka ütleme ütleme , kui seda , seda kana nagu vaadata , et , et paljud mõtlevad küll , et mis see kana ikka maksab , et viskab sinna sisse , et tegelikult seal on iga nüanss ja iga asi seal tegelikult maksab , et , et et ma usun , et sama hinna eest kas-st võib-olla saab isegi rohkem seda ütleme suurema taldrikutäie kana ."
20220104,1,M,15.986666666666665,uskuma,"Ja samas on nad muidugi on see kindlasti riik , mis on noh , võimeline ennast , ma usun nagu nii-öelda nagu maailmas silma paistmiseks või , või selleks , et näidata , me teeme selle ära , on kindlasti võimeline nagu tegema ka mida iganes , et teistpidi võib-olla Jaan Martinsoni jaoks painutama neid reegleid ."
20220104,4,M,2.4730000000000016,uskuma,"No põhimõtteliselt kui hünda vähegi liigub , siis ma usun , et ta sõidab ikkagi ."
20220104,5,M,5.981833333333339,uskuma,"Nii mina pean vastama , siis , eks ole , kahe kahest variandist üks , noh jah , võidavad küll , mina usun küll , et , et nad ütleme , saavad sellest olümpiavõidu pohmelusest selleks ajaks üle ja , ja ühele võistlustest jõuavad medalile küll ."
20220104,5,M,5.981833333333339,uskuma,"Mina usun Heiki Nabisse , ma arvan , et ka spordikohus usub Heiki Nabisse ."
20200524,34,M,13.362666666666662,uskuma,"Ma usun sulle veel , et täna hommikul avastasin Facebookist , niisugune kommuun on nagu räpituba ."
20190101,1,M,6.895333333333334,uskuma,"Need on siis meie senised võitjad ja ma usun , kui nüüd natukene vihjeid anda , et ."
20190101,2,M,38.38016666666667,uskuma,"Võib-olla mäletan valesti ja siuke mehe Nii ühesõnaga koht number 19 ja siin läheme individuaalset aste juurde , kes on , ma usun , eeskujuks olnud päris paljudele üle Eesti ."
20190101,4,M,70.77066666666666,uskuma,"No midagi ei ole teha Eesti ja see ei ole ainult , kusjuures see ei ole nüüd Peebu ja minu mingisugune lumm euroliiga ja Kaunase Žalgirise suhtes vaid olgem ausad , eestlaste hordid käivad Kaunases korvpallimänge vaatamas , et siin , Facebookis noh , pidevalt praegugi käib seal mingi Panatinikose mängule reisi organiseerimine , ise plaanin näiteks minna siin GranKanaari mängu vaatama märtsikuus ja ma usun , et sinna on eestlasi minema ka minemas ka päris palju ."
20190101,4,M,70.77066666666666,uskuma,"Noh , sisuliselt oli oma hooaja parimas vormis ikkagi ja , ja , ja võis ikka väga uhke pilguga vaadata sellele võistlusele ja , ja , ja ma usun , et kui me Gerd Kanteri nagu lahkumisest räägime ja ühe ajastu lõpust räägime siis üleüldse on Gerd Kanter aastal 2018 kuidagi nagu väga sümpaatselt pildi pildis olnud nii arvajana , nii ütleme sõna sekka ütlejana avalik esinejana igal pool kuidagi kuidagi väga sümpaatselt ."
20210131,12,M,1.35783333333333,uskuma,"See on väga rariteetne info , mida sa meiega siin jagasid , et seda ma usun , et noh , enamus ei teadnud selles suhtes , et ja , ja see siiani minu jaoks oli kindlasti suur auk , nagu et ma sain enam-vähem pildi ette , et Sankres Ma arvan , et te aitate mingil hetkel mind järele ka Eesti nagu popi selle skeemiga , mis täna siin toimub ."
20200408,0,M,14.914666666666667,uskuma,"Ma veel ei ole täheldanud küll , kuigi nad tulevad ju paljud pikaajalisele üürile , onju ja ma usun , et kuna on tegemist üldiselt hea hea kinnisvaraga , mis on heas seisukorras heades majades , heades asukohtades siis ma arvan , et kellel vähegi võimalus on , ei kiirusta neid võib-olla müüma , pigem üritavad pikaajaliselt tüürile anda ."
20200408,0,M,14.914666666666667,uskuma,"Seda taga ma ei tea , eks seda tööd teevad ka pangad ja kuhu pangad ikka üldjuhul siin arendusprojekti ostuks laenu annavad , siis ma usun , et natukene juba kindlam tunne , aga noh , endal tuleb ka kindlasti vaadata ."
20210912,8,M,10.497000000000003,uskuma,"No ma usun , et nendest aukudest saad lihtsalt tuleb natuke aega anda ja saab välja lihtsalt alla ei tohi anda nende ."
20220114,1,M,19.17216666666667,uskuma,"See on olnud olnud ka meile selline suur suur väljakutse ja õppimiskoht ja ma usun , et me oleme sellega üsna edukalt hakkama saanud ."
20220114,1,M,19.17216666666667,uskuma,"No usun , et kõik ikkagi sujub ja see hoog ei rauge igal juhul palju jõudu teile ja kogu kogu epikoja meeskonnalegi , siis saame näha , mismoodi see 2022. Aasta lõpus välja paistis ."
20210927,9,M,10.928999999999997,uskuma,"Mingil määral nad saavad valida , eks ju , et kes see kiibistiku pakub ja nad võivad teha lepinguid nende riistvara tootjatega , et nad teatud ajal saaksid uuendusi teha või kui , kui see ongi nende nagu see nagu nurk , mille või nende , see mille poolest nad tahavad eristuda , siis ma usun , et Neil on võimalik leppida kokku vastavalt ja Lihtsalt see ei ole , enamasti võib olla ökonoomne ja enamasti ."
20210927,10,M,3.305000000000003,uskuma,"Seal on igast kaalutlused mängus Ei , ma , ma , ma usun ka , et nad ei tee seda sellepärast lihtsalt nad tahavad ja teha võimalikult väiksed ja õhukesed ja kruvi del kuvide jaoks pole ruumi , on ju ."
20190102,1,M,5.327333333333334,uskuma,"Et see on , ma ei tea , kui palju ma nagu mingi energiaid ja asju usun ."
20211018,1,M,2.1978333333333335,uskuma,"Et mind , see teema nagu palati sinu kätes Ma usun , ma usun , ma usun , aga , aga aga ütlen , et püüaks kuidagimoodi nagu kõigepealt alustada sellest , et mis üldse on inimese elu mõte ."
20211018,1,M,2.1978333333333335,uskuma,"Et mind , see teema nagu palati sinu kätes Ma usun , ma usun , ma usun , aga , aga aga ütlen , et püüaks kuidagimoodi nagu kõigepealt alustada sellest , et mis üldse on inimese elu mõte ."
20211018,1,M,2.1978333333333335,uskuma,"Et mind , see teema nagu palati sinu kätes Ma usun , ma usun , ma usun , aga , aga aga ütlen , et püüaks kuidagimoodi nagu kõigepealt alustada sellest , et mis üldse on inimese elu mõte ."
20211018,5,M,10.847333333333337,uskuma,"Ei no see ongi nagu vaata et tegelikult ma usun , et me kõik mäletame , kui me esimese raha teenisime näiteks ise oma kätega või oma , ma ei tea siis mõistusega , et tegelikult see tunne on nagu midagi muud , eks ole , minul vähemalt küll see enamus töökohtades võlgu jäänud ."
20211018,22,M,2.9658333333333453,uskuma,"Mina usun seda , et , et mina siit ei ole , ei lahku enam sama inimesena , kellega , kellega ma siin nagu alguses kaks tundi tagasi ."
20220106,16,M,8.25216666666667,uskuma,"Aga et tuleme , puudutame korraks seda tänast pandeemia ja Covidi teemat ka , et just nagu selle nurga alt , et , et mis te arvate , sest mina , mina usun , et mikrobiomil ja meie tervisliku toitumisela tervislik eluviisil on seos viirustesse nakatumise puhul kindlasti mingi seos seal on ja tundub , et mida rohkem ma kuulan podkest ja välismaa arste ja mingisuguseid teadlasi , kes teevad uuringuid , seda rohkem ma saan kinnitust , et seal on päris isegi suurem seos , kui ma oleks võib-olla uskunud ."
20220106,22,M,8.933833333333329,uskuma,"No sest tervise huvi tõuseb ja sellega koos ilmselt ka see kõik tuleb , ma usun"
20220106,23,M,3.5753333333333406,uskuma,"Seda toitu nagu kuskile välja on ju , et ma usun , et ma ei tea , kuidas see toiduaine tööstuses on , on keegi kursis või kuidas hapukapsast nagu tehakse , et ma arvan , et see peab olema ikkagi päris steriilne ruum selles mõttes , et võõrad bakterid ei saaks sinna sisse ."
20220106,23,M,3.5753333333333406,uskuma,"Aga ma usun , et seal on niimoodi , et ikkagi väljaspoolt ei saa , on nagu nii-öelda see kontrollitud bakterite koolsus seal , et et seal igaüks ei saa nagu käia , aga kodus kui sa teed , siis loomulikult võid seda teha , et pet käed puhtaks , aga sinna tuleb kõik sinu bakterid , mille sa nagunii iga päev koos elad , et seal ei ole siuke u."
20200105,28,M,7.664999999999994,uskuma,"Inimene on sotsiaalne olend ja mina usun küll sellesse , et inimesed on kõik head ."
20200105,28,M,7.664999999999994,uskuma,"Aga nagu ma usun küll seda , et nagu inimesed on head ja tahavad teistele head ja lihtsalt Kui see kukub vahel halvasti välja , siis on nagu ."
20201108,11,M,19.655333333333335,uskuma,"Ju ta hiljem sai aru , et ta tegelikult ei pingutanud piisavalt ja ma usun , et nüüd kolmanda korraga on ta ennast nagu kokku võtnud ja oma need kõrvakuradi argid on endal paika seadnud , mis , mis sinu maitsemeele järgi siin see asi , mina ei tea , mina ole käskinud ."
20200407,0,M,5.128,uskuma,"Kui te küsite nõu kas siis linnuhuviliste foorumis või siis ka näiteks silma õpikoja Facebooki , siis ma usun , et saate vastuse , et kui see lindistus on nüüd selline , et see hääl tõesti sealt kostab siis on võimalik võimalik see häälitseja siis kindlaks teha ."
20210124,11,M,6.745000000000001,uskuma,"Just ma räägingi , et paar aastat tagasi anti näiteks tobe tegu ja värki ei liikunud üldse , ütleme siis , sa ei saanudki , ütleme MP kolme ega vavina sa ei saanudki , oligi vinüül ja kassett nagu et tuli on nüüd alles hiljaaegu tugevalt tulema tagasi tulema hakanud ja ma usun , et Ta tuli , et jääda ."
20210124,11,M,6.745000000000001,uskuma,"No aga vastu näitab , ma usun , et ka see tuli , et jääda nüüd , et ."
20210124,44,M,9.336999999999996,uskuma,Mina küll usun .
20210928,0,M,20.077333333333335,uskuma,"Ma usun küll Siin Euroopas me vist väga ei huvita sellest või see on niisugune lambine , pigem meil siis kui tuleb , siis tuleb nagu enam sitemaks minna ei saa ."
20210928,1,M,40.22183333333333,uskuma,"Kuule , aga see seal võib päris nagu korraliku summa eest olla ja ma usun küll , ma usun küll seal räigelt nagu ."
20210928,1,M,40.22183333333333,uskuma,"Kuule , aga see seal võib päris nagu korraliku summa eest olla ja ma usun küll , ma usun küll seal räigelt nagu ."
20200424,1,M,2.588166666666668,uskuma,"Täna ma seda ei usu ja ma julgeks ikkagi soovitada ja siin meedias on läbi käinud nagu kinnisvaraspetsialistide soovitused , et pigem kui võimalust on , siis võiks selle aja nii-öelda üle elada , kui müüa vajadust ei ole siis siis tasuks oma müügiga oodata ja , ja lihtsalt püüda see olukord nii-öelda võimalikult valutult üle elada , sest sest ma ikkagi usun , et , See see nii-öelda kriis on natuke teistsugune ja ."
20200112,111,M,3.5673333333333326,uskuma,"Ärge saage valesti aru , positiivne niisugune nagu konkurents , aga mitte konkurents nagu , et kes nagu parem on või , või kes halvem on , vaid käib niisugune nagu teiste tagant utsitamine selles suhtes , kuna nagu ilmub noh , palju asja ja MC-d on aktiivsed , nagu , et siis kõik tahaksid nagu ka seal osaleda selles karussellis , et tõmmatakse nagu teisi ka kaasa , et et praegu minu arust On põnev , põnevad ajad ja ma usun ja loodan , et palju põnevamaks nad lähevad ."
20200422,1,M,6.617000000000002,uskuma,"Et see viimane paarkümmend aastat on olnud kogu aeg üks suur kahanemine ja Raidja kool on nüüd 23 aastat tegevust ja ma usun , et kaks kriisi on nähtud , et see kolmas kriis saab ka siin ületatud , et ."
20190102,17,M,1.8841666666666697,uskuma,"Ma usun , et nii on , iseenesest jesel on lihtsalt see , et nad mingi noh , Neid väga huvitab , mida teine inimene arvab temast ja siis ütleb , et ei taha , ei taha nagu ei taha nagu segada neid väga ja et minu probleemid äkki , noh , äkki nad ."
20190908,0,M,21.2325,uskuma,"No ütleks niimoodi , et teades sind väiksest poisist saadik , siis siis ma usun , et see Tundu ."
20210313,0,M,54.761,uskuma,"Suhtelt hea küsimus tegelikult noh , sest niisugune ütleme , kogu see kamp , kes seal on , on tegelikult niisugused nagu põhilised suunamõisad Eestis on ju , et sul on tegelikult see jälgijaskond on niisugune suht ilmselt väga noor muidugi ka spekulatsiooni , aga ilmselt on pigem nooremad niisugune mingi , kuni ma ei tea , kuni 18 umbes kindlasti no see on ka võib-olla olla palju öeldud , aga noh , sa tegelikult ikkagi näitab seda nagu väljaku , et suvaline , me pidutseme , on ju , mind vist kõige rohkem häiris selle juures need vabandused , et , et , et noh , me läksime nagu oma sõpradega seal ja nüüd niisugune nagu tegelikult ei ütle nagu midagi , et ma saan aru , et sa vabandasid , aga sa kokkuvõttes tegelikult ei ütle mitte midagi selle vabadusega , et noh , siis põhimõtteliselt ikkagi tegelikult natuke süüdimatut sõpradega läksin ja noh , sorry noh , see tegelikult ei ole nagu ei no ma täitsa ei ole nagu midagi , ma täitsa usun , et kui sa ikka lähed niisuguse seltskonnaga , noh , kama on nagu ütled , käitusid valesti ."
20210614,3,F,13.800833333333332,uskuma,"Mina olen õppinud kindlasti analüüsima ennast , et peale igat episoodi salvestamist ja iga episoodis üles minekut ma vaatan kõik episoodid läbi , oleneb siis , kas ma vaatan , kuulen Spotify ' si , vaatan Youtube'is , kunas kunagi , aga , aga kindlasti seda enda analüüsimist , et mida ma saaksin teha paremini või mis on need mingid minivead , mis tegelikult mind häirivad , aga ma usun , et kuulajad need ei häiri ."
20200124,1,F,31.314666666666668,uskuma,"Aga mina olen endale hästi praktiliseks teinud , et kui mul on mingid asjad , mida ma hirmsasti tahaksin selles elus teha , aga ütleme niimoodi , et nad on , kas ei ole nüüd kriminaalsed , aga ütleme , et nad vastunäidustus või ei ole sobilikud näiteks siis ma alati ütlen , et ma võtan selle teema ette oma järgmises elus ja ma tõesti usun nagu sellesse ja et , et väga palju kehastusi oleme elanud ja , ja elame edasi ja loomulikult mitte ainult siin planeedil tõesti ."
20210208,0,F,24.6205,uskuma,"Ma arvan , et see elukogemus ja teadmine , mis on akumuleerunud minusse vajab realiseerimist ja kui ma usun , et ma saan midagi maailmas paremaks teha , siis ma seda teed ."
20210208,0,F,24.6205,uskuma,"Ma olen mõelnud palju selle peale , et näiteks kohaliku omavalitsuse lastekaitsetöö oleks väga tore väljakutse ja ma usun , et ma kunagi elus võib-olla seda ka veel teha saan ."
20210208,0,F,24.6205,uskuma,"Ja mis puudutab inimeste otseaitamist , siis noh , ma usun , et enamus minu tutvus rutvusringkonnas teavad seda , et kui on mure , siis on mõistlik nõu küsida Signe käest ."
20210208,0,F,24.6205,uskuma,"Aga ma väga sügavalt usun sugude võrdsusesse õigu õigu , õigupoolest sugu ei tohiks määrata seda , kes me oleme või mis me oleme ."
20210208,0,F,24.6205,uskuma,"Ja ma tõsiselt usun , et , et mõlemad eesmärgid on võimalik täita pensionide koha pealt ."
20210908,0,F,25.0925,uskuma,"Esiteks , me koostasime lapsevanematele sellise informeeritud nõusoleku vormi , mis me püüdsime hoida hästi objektiivse tasakaalukana , et ei üks ega teine pool ei tunneks ennast survestatuna , et tõesti , sellega sellega tehti tööd ja ma usun ka , et , et kuna koolides on toimunud ka varem vaktsineerimise , see on olnud kooliõe ülesanne , siis , siis vast vast see läheb sujuvalt ."
20210824,0,F,17.574833333333334,uskuma,"Nii et , et ma usun küll , et et Eesti saab kindlasti hea presidendi ."
20210824,1,F,14.570666666666666,uskuma,"Kui me vaatame kogu seda pilti , siis esiteks Ma usun , et see , et EKRE võeti valitsusse , muutis tegelikult seda pilti ja miks ma niimoodi arvan sellel põhjusel , et kui olid valimised , siis EKRE tuli kolmandaks ta ei tulnud , esimeseks , ta ei tulnud , teiseks , ta ei võitnud valimisi ja tegelikult EKRE toetajatel ei olnud mingit ootust , et EKRE saab valitsusse , sest kõik olid ju välistanud EKRE-ga koostöö , välja arvatud Isamaa , aga isamaa oli nii väike mängija niikuinii ."
20210701,0,F,25.375,uskuma,"Just nii suur osa selles psühholoogiks olemisest , ma usun , Marge , sinul on aastate jooksul seda kogemust palju , kus sa pead olema küll abielunõustaja , küll olema jurist küll olla ehitusnõunik ma ei tea , on veel midagi , mida sa tegelikult pead justkui klientidel olema ."
20210614,1,F,27.909833333333335,uskuma,"Siis ma tean , et üks inimene nagu loobus sellest programmist , aga ma usun , et ta nüüd järgmise programmiga liitub uuesti , et , et kui tal on juba võib-olla see sisseelamise pool nagu tehtud Ja , ja tegelikult , kui mõelda organisatsioonisisesele mentorlused , siis vahel organisatsioonidel ongi nagu oma statuudid ."
20210614,1,F,27.909833333333335,uskuma,"Aga sealt oli ka väga palju õppimiskohti , et kokkuvõtvalt ma ütlen , et ma usun , et läks hästi ."
20201203,17,F,1.3913333333333335,uskuma,"Marge , mul on sulle viimane küsimus , hakkame seda meie seminari pool tundi nagu kokku võtma ja ma loodan , et te olete nagu põnevil sellest , ma usun , et te kuulete meie häältest seda põnevust , muidu me ei teeks seda ."
20201203,22,F,2.4281666666666677,uskuma,"Te olete kuulanud täna nelja või ma ütleks nelja suurepärase spetsialisti siis arusaamis , me oleme kõik olnud äris kes vähem , kes pikemat aega , aga meil on , mida pakkuda ja ma usun , et kõik need , kes on täna nagu olemas ja mõtlevad , et neil on aega , neil on energiat ja tahavad teha midagi , millel on selline ütleme , paljude inimeste jaoks väärtus ."
20210318,1,F,8.684166666666666,uskuma,"Marge , mul on sulle viimane küsimus , hakkame seda meie seminari pooltundi nagu kokku võtma ja ma loodan , et te olete nagu põnevil sellest , ma usun , et te kuulete meie häältest seda põnevust , muidu me ei teeks seda ."
20210318,1,F,8.684166666666666,uskuma,"Te olete kuulanud täna nelja või ma ütleks nelja suurepärase spetsialisti siis arusaamis , me oleme kõik olnud äris kes vähem , kes pikemat aega , aga meil on , mida pakkuda ja ma usun , et kõik need , kes on täna nagu olemas ja mõtlevad , et neil on aega , neil on energiat ja tahavad teha midagi , millel on selline ütleme , paljude inimeste jaoks väärtus ."
20210827,1,F,10.880999999999998,uskuma,"Ja ma usun , et ka nendesse rannarajooni majadesse otsitakse siis kortereid või või , või kui palju see nende pakkumiste arv praegu on või kas neid on saada ?"
20210827,1,F,10.880999999999998,uskuma,"Kui rannas maksad kolmetoalise eest 300 eurot , siis ma usun , et kesklinnas leiad 350 400-ga kindlasti endale korteri ."
20210827,2,F,3.208999999999999,uskuma,"Ma usun , et vaikselt veel kasvab , aga väga palju ruumi vist ei ole , ennustatakse küll ja loodetakse tegelikult , et nüüd , kui pensioni teine sammas vabaneb september on kohe ukse ees , et tulevad suured rahad kinnisvaraturule sisse ."
20210519,5,F,21.693833333333338,uskuma,"Mina võistlen alati iseendaga , selles mõttes , et ma mõtlen iga päev , et ma tahan olla parem mina , kui ma olin eile või , või kui ma olin eelmine aasta Et kui ma mõtlengi tagasi näiteks mina eelmine aasta samal ajal , siis ma mõtlengi , et vahet sellel aastal ma olen veelgi parem , veelgi tubli , veelgi , võib-olla paremas vormis , sest üks motivaator , mille , miks ma ka trenni teen , on see , et püsida heas vormis , tunda ennast enda kehas hästi ja , ja ma usun , et ka noortele ja ka vaatajatele nii-öelda on see põhiline motivaator või et iga inimene , vähemalt ka kliendid , kes minu juurde tulevad , ütlevad , et nad tahavad ennast hästi tunda enda kehas hästi tunda ja ja seega pakub neile kindlasti suuremat elurõõmu , ehk siis mõeldagi sellele , mis mind paremini ennast tundma paneb ."
20210519,5,F,21.693833333333338,uskuma,"Ja ka inimestele , jah , kes veel sellel sellise igapäevaelu peale ei ole jõudnud , siis tuleb lihtsalt harjutada ja tuleb jah , vahepeal on raske , tuleb natukene siis meel tugevaks teha ja , ja sellest üle olla ja ma usun , et ühel hetkel mõistavad kõik , et et ma tegelikult tõesti enam ei taha seda šokolaadi ja nauding rohkem neid paremaid ja tervislikemaid toitusid ."
20210519,5,F,21.693833333333338,uskuma,"See tundub väga raske , aga ma usun , et see on tegelikult palju lihtsam , kui see vist ."
20200608,0,F,24.0745,uskuma,"Ma usun küll , Eesti inimesed on muutunud sallivamaks , Eesti inimesed on muutunud mõistvamaks , raskused ühendavad ."
20200608,0,F,24.0745,uskuma,"Ei , ma olen küll sellele konkursile oma avalduse ära viinud , aga ühtegi tagasisidet sellele tulnud ei ole , et ma usun , et on kindlasti palju häid kandidaate ."
20210318,2,F,19.540166666666664,uskuma,"Ma usun , et meil , lise , kui sa praegu isegi lambist peaks ütlema , oled sa valmis kellelegi tegema töö varjutamist ."
20210318,2,F,19.540166666666664,uskuma,"See on suurepärane kuulda nii ja ma usun , et see skript oleks sulle ette antud , see on midagi , mida sa sellepärast kustutada ."
20200330,1,F,10.887333333333336,uskuma,"No ma usun , et , Et kas või see , et me siin sellest praegu räägime ja ma ise tahaks loota , et ka näiteks õiguskantsleri autoriteet võiks siin olla garantiiks ."
20210727,0,F,2.201,uskuma,"Ma usun , et suvi on olnud helde ka teie teie vastu ja teie linna vastu , et kindlasti on siseturism olnud aktiivne ."
20210727,0,F,2.201,uskuma,"Milline on praegune siis korteriturg Viljandis , sest ma usun , et see on suurim suurim ."
20210727,1,F,26.025333333333332,uskuma,"Ehk siis Viljandisse peaks kunagi tulema ka uus paani , kui meediast on läbi käinud , ma usun , et sellised atraktsioonid kindlasti toovad jälle rahvast juurde ."
