episode_id,section_index,gender,minutes,tunnus,lause
20200105,30,M,4.597833333333331,loodan,"Brospeol hos laul ja ütlen seda julgelt , kuidas läheb , kuidas kulgeb , loodan , et kõik sujub hästi , muusika , mu vabasta ja see lugu on päästik ."
20190101,4,M,70.77066666666666,loodan,"Gerd Kanter kuidagi liigub , et ma loodan , et ta , et ta jätkab pildil ja et ta ja et ta hoiab kinni võib-olla vähemalt mõnda aega vähemalt kümmekond aastat ka sellest mõttest , et ta poliitikasse ei taha minna , vaid vaid , vaid tegeleb kuskil päris asjadega ."
20190101,4,M,70.77066666666666,loodan,"No pluss , mida ma loodan ja , ja märgid viitavad , et 2019 on olemas ."
20200408,0,M,14.914666666666667,loodan,"Tere , tere , Tõnu , pole hea , tänan küsimast , loodan , et sul ka kõik hästi ."
20210531,0,M,28.527333333333335,loodan,"Ja meil on hea meel koostööd teha selliste suurte ettevõtetega Eesti IT-maastikult nagu Erpli Fujisu nortal , scoro telija , ma loodan , et ma praegu ühtegi vahele ei jätnud , Helme pealekauba just täpselt ja , ja nemad on tulnud siis selle ürituse juurde tõesti sõna otseses mõttes toetajana , et nad toetavad tudengeid , sellepärast et põhieesmärk ongi ju meil meie häid tudengeid tunnustada ."
20210531,0,M,28.527333333333335,loodan,"Ma loodan , et nad ei hakka niivõrd palju otsustama , kui nad pigem nad hakkavad aitama meil otsustada ja , ja ma arvan , et see on niisugune üsna filosoofiline või eksidentsiaalne küsimus , et , et kui palju üldse me laseme masinal endale otsustada , et aga mida on kindlasti vaja , on see , et masinad annavad inimestele tuge otsuste tegemisel ."
20210531,0,M,28.527333333333335,loodan,"Need , kes ei saa hakkama , meil on suhteliselt head tugisüsteemid selleks , et ka tudengid tegelikult saaksid asju omas tempos teha ja ikkagi lõpuni jõuda , sest et need , kes on meile tulnud , ma loodan , et nad on motiveeritud IT-sektoris hakkama saamisega ."
20200730,3,M,4.040999999999999,loodan,"Jah , nüüd on poole peale jõutud , võibolla osad on ära läinud juba , aga ma loodan , et asi nii nii hull ei ole ."
20200730,4,M,0.6410000000000006,loodan,"Ma loodan , et kõik said ülevaate ja muidugi kõikide tagasiside on ka oodatud , ikkagi ."
20200730,5,M,0.7146666666666666,loodan,"Rop ste aitäh , et te kõik kuulasite kald krips vaatasite ja ma arvan , või tähendab loodan , et ikkagi ."
20190102,2,M,37.60733333333334,loodan,"Ma loodan , et nüüd ükski väike laps ei , ei kuule seda , me teeme praegu täpselt seda , millest me räägime ."
20211018,23,M,2.269833333333342,loodan,"Kuule , aga aitäh sulle ja tänan teid , väga mõnus õhtupoolik oli ja ma loodan , et seal tehniliselt ka Kõik need seal ."
20220106,10,M,13.381833333333336,loodan,"Sest minu enda versioon , miks ma selle küsimuse panen siia sisse , on see , et alati ei pruugigi olla midagi sellist , mis on niimoodi raputanud , teinekord küll on ja see on küll viimane piir , kuhu ma tõesti loodan , et meie kuulajad ja vaatajad oma elus sellisesse kohta ei jõua , kus sul on käes sure või muuda enne , et see on niisugune piima piir , aga samas teinekord ka seda on vaja , aga minu teekond on olnud selles mõttes pigem sportlik huvi , kuskilt on tagataastal kogu aeg olemas olnud ja eelkõige tegelt sai alguse elukaaslase ."
20220106,31,M,12.477833333333336,loodan,"Ma loodan , et ma isegi loodan , ma tean , et sa said häid mõtteid siit , aga ma loodan , et sa implementeerid ka neid teadmisi ja neid näpunäiteid ja võtteid ."
20220106,31,M,12.477833333333336,loodan,"Ma loodan , et ma isegi loodan , ma tean , et sa said häid mõtteid siit , aga ma loodan , et sa implementeerid ka neid teadmisi ja neid näpunäiteid ja võtteid ."
20220106,31,M,12.477833333333336,loodan,"Ma loodan , et ma isegi loodan , ma tean , et sa said häid mõtteid siit , aga ma loodan , et sa implementeerid ka neid teadmisi ja neid näpunäiteid ja võtteid ."
20220106,31,M,12.477833333333336,loodan,"Ja ma tegelikult ka päris loodan , et sa lähed ja ja teed endale väikse kingituse uue aasta puhul , et mitte olla manipulatiivne , aga hind on hea ja tooted on kihvtid ja meil kõigil on suurepärane kogemus nende toodetega , et ."
20200105,1,M,7.962666666666666,loodan,"Ma ei tea eriti ajakohaseid saateid , nii et kui sa kuuled seda näiteks ühel augustikuu õhtul aastal 2022 , siis loodan , et sul on kõik seal hästi ."
20210124,2,M,4.213833333333333,loodan,"Tänane tund , loodan , et lustite kaasa ."
20210124,10,M,2.572166666666669,loodan,"Kogu uudis teavad , kuidas teema käib , peab tal , aga pole päris nii , nagu näib , kõik on oma kasu peal , kedagi ei koti sinu muret , nii et ära loodan teiste peale , kas kuuled , siin on igasugu tüve eri härra politseinik , mida ma valesti tegi vahepeal ma küll ütlen , et ma kohe ära pommid lennutavad ainult viie euro pärast , kellegile ei ole raha , nii et iga bänd on kitsi alati et tüdrukud panevad litsi joobes jobud , kes ei oska ennast valitseda , aineid liigub kiiremini , kui sa uued silmapilgud tada , pole siin midagi ."
20210124,11,M,6.745000000000001,loodan,"Masinate tootjad hakkavad uuesti ka setimängijad tutikana tootma , ma loodan , ei ole vaja , taaskasutus on loodussõbralik ja väga hea , igapidi nagu seda küll ."
20220206,2,M,14.377,loodan,"Vaata sama oli minu arust see kehavalud selg ja põlved ja hüppeliigesed lihtsalt valutasid üks päev nagu see oli kreisitunne , sellest ma pole sellist asja tundnud varem see oli nagu siugune mõnus , loodan , et vanainimestele kuidagi liiga ei tee , aga korraks oli nagu küll , niisugune tunne paar päeva nagu ma tean , mis tunnen 96 aastane olla , vaata selles suhtes , et liigesed ja seljad ja , ja kõik need liha , see päris rets , see oli väga huvitav seda , see oli minu jaoks uus kogemus , tunda sellist asja sama värdis , sama värdis , tuneli , okei , aga kogeme vähe mussi ja siis kurat , kogeme edasi asju või muusika muusika ."
20220206,6,M,15.423333333333334,loodan,"Sellest lumehangedest tõi korraks nagu , oh , aga me nüüd ju uus aasta tiksub iga samm ju kurat soojale lähemale , kui tuumatalve ei tule , aga , aga loodan , et ei tule ."
20200412,6,M,1.471333333333333,loodan,"Ma loodan , et grik on terve ."
20200412,54,M,2.412166666666667,loodan,"Väga kõva , ma loodan , et tuleb päikseline päev vol kaks sis ."
20200412,55,M,2.8778333333333346,loodan,"Tulen , lahendab ära suud ja kõhu mure ja umbes 40 Meie mintsa pärast olen kohal , vana tassi asemele läks siis päikese , kuivatatud toad , kui vaja , haaran mõned õnned ka veel viinapoest ja garanteerin , et vitsa on , kahtlemata on ju soe ja lahti lõigatud uueks sektoris , kui natukene hiline , et siis ära üldse küsi , miks , sest loodan seda moodi , et näljaste hordid käsita ."
20200424,1,M,2.588166666666668,loodan,"Ja ja , ja see nii-öelda Ükskord , kui see nii-öelda lõpeb , siis ilmselt ka see nii-öelda taastumine on natuke kiirem noh , kindlasti mingid segmendid kannatavad väga kaua selles , aga , aga ma ise nagu arvan ja loodan , et see taastumine on kiirem ."
20200112,111,M,3.5673333333333326,loodan,"Ärge saage valesti aru , positiivne niisugune nagu konkurents , aga mitte konkurents nagu , et kes nagu parem on või , või kes halvem on , vaid käib niisugune nagu teiste tagant utsitamine selles suhtes , kuna nagu ilmub noh , palju asja ja MC-d on aktiivsed , nagu , et siis kõik tahaksid nagu ka seal osaleda selles karussellis , et tõmmatakse nagu teisi ka kaasa , et et praegu minu arust On põnev , põnevad ajad ja ma usun ja loodan , et palju põnevamaks nad lähevad ."
20200112,111,M,3.5673333333333326,loodan,Ja ma ise loodan ka ja kindlasti nad lähevad .
20190102,13,M,14.116166666666665,loodan,"Noh , et see on see , et , et võtad kätte ja teed ära Ma mõtlen praegu , noh , ma tulin , ma tulin nüüd kõrvalt , ma loodan , et ma nüüd räigelt pange ei pane , eks ole , aga nii palju kui ma aru ja ütelge mulle , kui ma panen , et nagu eestlaste ja venelaste läbisaamine vaata tühine maailmapilt on ju , et aga , aga vähemalt selles põlvkonnas , kus meie praegu elame , siis mina õnneks le jalgpalli mänginud kaua aega ja alati need mängud , kui oli venelaste vastu mängimine ."
20190908,0,M,21.2325,loodan,"Tore , kui sihuke asi nagu tehakse , vaata kusjuures ma ei ole kunagi pulmas käinud , ma nagu loodan sisimas , et tegu ."
20190908,0,M,21.2325,loodan,"Ja Reit on täna vanainimeste tinder ja kusjuures ma loodan , et kui ma olen 40 50 ja mul reaalselt ei ole elukaaslast , siis minu kõik panused lähevad reaalselt ."
20210908,0,F,25.0925,loodan,"Ma loodan , et teil oli seda valus kuulda , sama valus kui minul ."
20210908,0,F,25.0925,loodan,"Ma loodan , ma tõesti loodan , et lapsevanemad annavad nõusoleku laste vaktsineerimiseks , sest see on äärmiselt oluline selleks , et me saaksime hoida koolid lahti ."
20210908,0,F,25.0925,loodan,"Ma loodan , ma tõesti loodan , et lapsevanemad annavad nõusoleku laste vaktsineerimiseks , sest see on äärmiselt oluline selleks , et me saaksime hoida koolid lahti ."
20210908,0,F,25.0925,loodan,"Ja ma tõesti loodan , et koolikeskkondades lapsevanemad annavad nõusoleku ja saab mugavalt ja kiirelt lapsed ära vaktsineerida ."
20200511,0,F,24.440333333333335,loodan,"Ma loodan väga , et ei paku , et eks praegu ongi niiviisi , et inimesed , kes pooldab , mis stsenaariumid , et mina olen optimistliku stsenaariumi pooldaja või noh , kõhutunne ütleb , et , et ehk läheb hästi ja läheb mingile ."
20200511,0,F,24.440333333333335,loodan,"Mai , vabandust , 18 , mai ja , ja siis noh , suures osas hakkab ju tööle , organisatsioone , ettevõtteid , ma tean , et meelelahutuse , mille alla meie kuulume koos kinod , - teatritega ma loodan , et jälgitakse olukorda ja kõik läheb praeguse kenade stsenaariumite järgi , et siis me saame juuni alguses avada ."
20201213,5,F,10.43616666666666,loodan,"Aga veel kord , sellega siis lõpeb ka meie uudiste aken , rubriik , kus me siis loodan , et saite natukene targemaks või ja samuti muidugi noorsoo või selle noortekeskuse tegevuste kohta leiad siis rohkem info ."
20190307,0,F,1.546,loodan,"Ja kuna See koht , kus nad asuvad , on minu jaoks selline üks unistuste koht , kuhu ma tahaks väga minna oma elu jooksul siis noh , miks mitte , eks äkki kas on võimalik , äkki ma loodan , et see ei ole mingi selline koht , et kus , mis sa nagu kinni , et see ikka saab sinna külastada , seda kohta kindlasti mitte ."
20210824,0,F,17.574833333333334,loodan,"Tere , head sõbrad , suur rõõm teid jälle näha , Ma loodan , et tundsite minust vahepeal sama palju puudust kui mina teist ."
20210824,0,F,17.574833333333334,loodan,"Ma loodan , et teiegi ja mul on suur rõõm ja au tervitada täna täna õhtul stuudios , tere tulemast ."
20210824,0,F,17.574833333333334,loodan,"Ma loodan küll , et saab ."
20210824,2,F,3.1930000000000027,loodan,"Kaja Klaas , ma tean , et te kiirustate , sellepärast viimane küsimus , kuigi tahaks rääkida ju veel paljust , ma loodan , et see jääme viimaseks kohtumiseks ."
20210701,0,F,25.375,loodan,"Just ma loodan , et Meie kuulajad on tegelikult saanud sellise põhilise info selle kohta , et kuidas see õige müügihinna määramine käib , et kiire ülekordamine siis , et kui hind ei ole paigas , siis sellest tekib tegelikult kas viivitus või sellest tekib lausa peavalu ostjale ja üks olulisemaid punkte , kui tuli välja see , et tegelikult tuleb paika panna motivatsioon ja õige hind , et mida siis , miks siis müüakse , mis on selle eesmärk ja kuidas seda kõike teha , siis võtke ühendust konkreetse maakleriga , võtke ühendust Pritaga Tallinnast , võtke ühendust Margega Tartust ja , ja pidage konsultatsiooni , et mis see õige müügihind oleks , mis see õige müügitempo oleks ja nii nagu siis Gritagi ütles , et see õige müügihind siis pannakse paika võrdlustehingute ja pakkumiste põhjal ."
20201203,17,F,1.3913333333333335,loodan,"Marge , mul on sulle viimane küsimus , hakkame seda meie seminari pool tundi nagu kokku võtma ja ma loodan , et te olete nagu põnevil sellest , ma usun , et te kuulete meie häältest seda põnevust , muidu me ei teeks seda ."
20210318,1,F,8.684166666666666,loodan,"Marge , mul on sulle viimane küsimus , hakkame seda meie seminari pooltundi nagu kokku võtma ja ma loodan , et te olete nagu põnevil sellest , ma usun , et te kuulete meie häältest seda põnevust , muidu me ei teeks seda ."
20210827,2,F,3.208999999999999,loodan,"Ma loodan , et saavad loomulikult kinnisvara ju on ja on ka seda odavama otsa vara veel täiesti saada ."
20210519,6,F,7.120999999999996,loodan,"Ma loodan , et see koroona olukord saab rutem rutem mööda ja saab rohkem veelgi kanda kleite ja , ja ma ei tea peoriideid ja miskit niisugust ka ."
20190204,0,F,36.162,loodan,"Ma loodan , et ma tohin rääkida , nagu et tegelikult ."
20200608,0,F,24.0745,loodan,"Ma väga loodan , et läheb nii , nagu on päris mitmes riigis läinud , et tegelikult see ei lõhesta rahvast vaid ikkagi ühendab ."
20210318,0,F,8.362666666666666,loodan,"Ja ma väga loodan , et järgmise 30 minuti jooksul me suudame vastata sellistele põhilistele küsimustele , mis puudutab nüüd selliseid sisemisi hirme või selliseid barjääre ja aidata neid ületada ja ka väliseid küsimusi , mis puudutavad raha , mis puudutavad seda investeeringut ."
20200330,0,F,11.714,loodan,"Ma loodan seda , enamasti tahetakse karme meetmeid rakendada naabrimehe , aga enamasti mitte iseenda suhtes , täpselt nii ."
20210305,1,F,26.269833333333334,loodan,"Mul on väga hea meel olnud sinuga rääkida , aitäh , et sa tulid meie Boadkasti siis Margiti kohta leiad rohkem infot koduleheküljelt ja ma loodan , et ka sina jäid rahule tänase Boadkastiga ja kindlasti ärge unustage meid igal pool siis like ida ja kommenteerida ja subscribeida ja meil on leitav väga mitmel erineval kanalil ja kindlasti , kui sul on mõni idee , millest me võiksime rääkida broadcastis või või mõni inimene , keda sa tahaksid kuulda , siis anna sellest meile teada , sest ootame väga ka teiepoolseid arvamusi kuidas täpsemalt , bodcasti muuta , huvitavamaks ja ka teile siis rohkem suunatumaks ."
20210220,4,F,37.53383333333333,loodan,"Ma loodan , et midagi midagi kuulnud olete ."
20210220,4,F,37.53383333333333,loodan,"Suured tänud , et te tulite täna , mul on nii hea meel , et sain teiega rääkida ja meie esimene episood rääkis vaimsest tervisest , mis on nii oluline ja see on tõesti nii palju oleks veel millest rääkida , aga ma loodan , et me saime teha sellise Lühida nendest asjadest Sest et ."
20190417,4,F,22.668166666666664,loodan,"Aga , aga selles mõttes ma tõesti olen tänulik kõigile , kes on julgenud mulle oma mured usaldada ja , ja ma loodan , et suurel hulgal neist on natukene kergem olnud ."
20190417,4,F,22.668166666666664,loodan,"Et noh , et ma ütlesin ka , et , et sinna suunata politseijõudu koheselt , mitte sellele , kes noh , on sul õnnetu seal kodus , eks ole , aga kuna üks perekond oli sellest teada saanud , siis ma ütlesin ka , suunata politseijõud nii , noh , kes on need netikonstaablid , et nemad sinna noh , nende ringide peale ja ka kohaliku konstaabliga rääkida mitte noh , selle vaese inimlapse kallal , eksole võtta vaid just need kohad tuleb ikkagi välja nii-öelda noh , meie tööst tuleb neid ja need on need kohad , kuhu ma noh , ma loodan küll , et nii palju , kui vähemalt mina isiklikult saan , et seda uhhuud tõesti natukene maha võtta ."
20220223,0,F,25.137,loodan,"Ja ainus mõte , mis ma arvan täna võikski teda tagasi hoida , kui ta on endiselt see tark malemängija , ongi see Korraks veel selle kõne juurde , ma loodan , et te lugesite Andrei Hvostovi kirjutist , mis ilmus Eesti Ekspressis ja siis Delfi veebis ja selles viitas Hvostov sellele , et me meiegi siin peame võib-olla olema valmis kaitsma oma leeninlikku minevikku ."
20220204,1,F,40.18816666666667,loodan,"Mina sain nii palju uusi mõtteid ja motivatsiooni uueks aastaks ja loodan , et tänane saade mõjus täpselt samamoodi ka meie kuulajatele ."
20210911,0,F,24.052833333333336,loodan,"Me oleme tegelikult katnud kiiresti põhiasjad ära , Kätlin , ma väga tänan sind selle 20 pluss minuti eest , ma loodan , et kliendid on saanud kätte selle , selle , selle info täpselt ja kiiresti , otse pangast ja kinnisvarabüroost , mis neil on siis vaja ."
20201130,1,F,9.525833333333331,loodan,"Ma loodan , et ma loodan , et sul jäid positiivsed emotsioonid ja siis jah , anna jäta kommentaaridesse teada , mida tahaksid sina kuulata või keda sa tahaksid kuulata ."
20201130,1,F,9.525833333333331,loodan,"Ma loodan , et ma loodan , et sul jäid positiivsed emotsioonid ja siis jah , anna jäta kommentaaridesse teada , mida tahaksid sina kuulata või keda sa tahaksid kuulata ."
20220306,2,F,27.668166666666668,loodan,"Tere , armas noorteakna porkasti kuulaja , mina olen ise ja nüüd ma loodan , on natukene juba tuttavam hääl ja nägu ja mul on väga suur rõõm , et sa oled jälle jõudnud siia tagasi , oled sa siis esimest korda või juba mitmendat , et kuulata , mis meie huvitavatel külalis sellest teile rääkida on ."
20200826,0,F,32.030833333333334,loodan,"Ma väga loodan , et valitsus tuleb välja selle eel ."
20200826,0,F,32.030833333333334,loodan,"Ma arvan , et tõesti ei peagi olema , et et kui meil on maakondlikud aasta emad ja meil on üks riiklik aasta ema , siis see , kui me erakonna põhiselt ei anna aasta ema tiitlit välja , siis see ei tähenda , et me emasid ei austan , aga mina küll väga loodan seda ."
20200826,0,F,32.030833333333334,loodan,"Mida siis õieti loodan seda , et meil siiski saab olema aasta ema , kes on üksikema ?"
20210322,1,F,29.687333333333335,loodan,"Mul oli väga tore sinuga rääkida , aitäh , et sa tulid , aitäh samast , ma loodan , et see jäi rahule kõikidele , siis , kes tahavad Anetega lähemalt tutvust teha , siis me paneme tema sotsiaalmeediakontot ka kindlasti alla ."
20210416,4,F,17.264666666666667,loodan,"Ma loodan , et te olete saanud siit kasulikku ja head ."
20210620,1,F,44.687333333333335,loodan,"Aga väga-väga põnev oli teiega siin vestelda , jälle , ma räägin , ma , ma olin ise lihtsalt noh , nii põnevil , sest mind teema tohutult huvitab ja , ja ma loodan , et need , kes kuulavad sa ikka hästi palju motivatsiooni juurde , sest et see ongi nii armas , kui siiralt sa sellest räägid ja et näha , et sa oled ju ka ise väga õnnelik seal tööd tehes , et see kiirgab igal juhul välja , aitäh teile ."
20210104,2,F,28.132166666666667,loodan,"Nüüd ma küsimused , sellised küsimused , võib-olla sa natuke pead võtma nagu aega mõtlemiseks , aga ma loodan , et sul on juba mingi asi peas olemas , kui sa seda küsimust kuuled ."
20210104,3,F,8.903333333333334,loodan,"Ma loodan ka Aga praegu ma üritangi siis selle aktiivi projekti nii öelda ära lõpetada , et tähtaeg kukub ja hakkan varsti siis aruanne ka kirjutama ."
20210104,3,F,8.903333333333334,loodan,"Mul oli nii tore ning ma loodan , et ka uuel aastal kohtume teiega ."
