lemma;raw_count;freq_per_60_min
tüüp;85;1.969
põhjus;84;1.945
vene;84;1.945
stuudio;83;1.922
tänapäev;83;1.922
tervis;83;1.922
pluss;83;1.922
kuskilt;82;1.899
tekitama;82;1.899
puhas;82;1.899
soome;82;1.899
keha;82;1.899
video;81;1.876
jaan;80;1.853
uuesti;80;1.853
tegemine;79;1.830
paluma;79;1.830
internet;79;1.830
viskama;77;1.783
peep;77;1.783
nägu;77;1.783
jagama;77;1.783
turg;76;1.760
ala;76;1.760
bänd;76;1.760
linn;75;1.737
vastus;75;1.737
nojah;75;1.737
plaan;75;1.737
kolmas;75;1.737
hiljem;75;1.737
ema;74;1.714
kuus;74;1.714
album;74;1.714
arst;74;1.714
veits;73;1.691
hooaeg;72;1.668
vesi;71;1.644
otsustama;71;1.644
huvi;71;1.644
paremini;71;1.644
venelane;71;1.644
ööklubi;71;1.644
näitleja;70;1.621
vale;70;1.621
artist;70;1.621
plaat;70;1.621
õnn;69;1.598
telefon;69;1.598
tartu;68;1.575
kartma;68;1.575
toit;68;1.575
järjest;67;1.552
naljakas;67;1.552
ülikool;67;1.552
magama;67;1.552
müüma;66;1.529
siiamaani;65;1.505
tükk;65;1.505
hull;65;1.505
jätkama;65;1.505
kuskile;64;1.482
vähem;64;1.482
valik;64;1.482
arvamus;64;1.482
suhteliselt;63;1.459
toimima;63;1.459
tudeng;63;1.459
null;62;1.436
suhtlema;61;1.413
tohtima;61;1.413
tähtis;61;1.413
hind;61;1.413
teistmoodi;61;1.413
seisma;61;1.413
mängija;61;1.413
tulevik;61;1.413
kukkuma;60;1.390
variant;60;1.390
mõistma;60;1.390
algama;59;1.366
väga-väga;59;1.366
kokkuvõte;59;1.366
otsus;59;1.366
jällegi;59;1.366
huvitama;59;1.366
minut;59;1.366
eesmärk;59;1.366
pidu;59;1.366
küla;58;1.343
kasvama;58;1.343
hääl;58;1.343
ettevõte;58;1.343
100;58;1.343
euroopa;58;1.343
tavaline;58;1.343
emotsioon;57;1.320
korraks;57;1.320
suvi;57;1.320
loll;57;1.320
hommik;57;1.320
klass;57;1.320
astuma;57;1.320
info;57;1.320
kandma;57;1.320
lahe;57;1.320
normaalne;57;1.320
mainima;57;1.320
jooksma;56;1.297
nautima;56;1.297
tähelepanu;56;1.297
projekt;56;1.297
tõenäoliselt;56;1.297
ensüüm;56;1.297
roll;55;1.274
mõnus;55;1.274
surema;55;1.274
maja;55;1.274
20;55;1.274
uudis;55;1.274
võrdlema;55;1.274
jälgima;55;1.274
enamus;55;1.274
arvuti;54;1.251
julgema;54;1.251
laud;54;1.251
samm;54;1.251
piir;54;1.251
tugev;54;1.251
medal;54;1.251
miljon;54;1.251
euro;53;1.228
koostöö;53;1.228
põnev;53;1.228
seltskond;53;1.228
valesti;53;1.228
kaheksa;53;1.228
pääsema;53;1.228
ehitama;53;1.228
kriis;53;1.228
tulemus;52;1.204
üldiselt;52;1.204
üritus;52;1.204
raadio;51;1.181
õigus;51;1.181
kaduma;51;1.181
facebook;51;1.181
lahendus;51;1.181
lahendama;51;1.181
korter;51;1.181
isa;51;1.181
tüdruk;51;1.181
kiire;51;1.181
vahetama;51;1.181
koroona;51;1.181
pank;51;1.181
kultuur;51;1.181
vinüül;51;1.181
keeruline;50;1.158
võit;50;1.158
vaikselt;50;1.158
sarnane;50;1.158
puue;50;1.158
kõvasti;49;1.135
ausalt;49;1.135
kahjuks;49;1.135
lubama;49;1.135
soovitus;49;1.135
looma;49;1.135
nimelt;49;1.135
lava;48;1.112
helistama;48;1.112
nali;48;1.112
vorm;48;1.112
ruum;48;1.112
nutma;48;1.112
lisa;48;1.112
ott;48;1.112
top;48;1.112
eksima;48;1.112
viitsima;48;1.112
süsteem;48;1.112
ajal;47;1.089
telekas;47;1.089
sattuma;47;1.089
ainuke;47;1.089
unustama;47;1.089
sobima;47;1.089
eile;47;1.089
kiiresti;47;1.089
tavaliselt;47;1.089
suu;47;1.089
sportlane;47;1.089
lood;47;1.089
paistma;47;1.089
jooma;47;1.089
sitt;47;1.089
lihtsam;46;1.065
kaotama;46;1.065
abi;46;1.065
kõrv;46;1.065
suund;46;1.065
häda;46;1.065
aus;46;1.065
uurima;46;1.065
tootma;46;1.065
live;46;1.065
soovitama;45;1.042
hüppama;45;1.042
seis;45;1.042
tubli;45;1.042
külg;45;1.042
point;45;1.042
eraldi;45;1.042
antud;45;1.042
tõusma;45;1.042
lendama;45;1.042
viga;44;1.019
valitsus;44;1.019
üheksa;44;1.019
episood;44;1.019
kestma;44;1.019
kõne;44;1.019
mets;43;0.996
seotud;43;0.996
esiteks;43;0.996
teatud;43;0.996
tihti;43;0.996
hirm;43;0.996
soov;43;0.996
mure;43;0.996
laen;43;0.996
50;43;0.996
aju;43;0.996
suhe;43;0.996
tipp;43;0.996
mask;43;0.996
alus;42;0.973
pood;42;0.973
laulma;42;0.973
leht;42;0.973
30;42;0.973
varsti;42;0.973
ots;42;0.973
surm;42;0.973
konkreetne;42;0.973
ameerika;42;0.973
puu;42;0.973
meedia;42;0.973
muutus;41;0.950
väiksem;41;0.950
lõppema;41;0.950
pull;41;0.950
energia;41;0.950
ammu;41;0.950
vanasti;41;0.950
õigesti;41;0.950
otseselt;41;0.950
sport;41;0.950
meeskond;41;0.950
korvpall;41;0.950
kontsert;41;0.950
välismaa;41;0.950
kogema;41;0.950
vaba;40;0.926
seitse;40;0.926
halvasti;40;0.926
tarmo;40;0.926
lükkama;40;0.926
reklaam;40;0.926
mood;40;0.926
võistlus;40;0.926
piisavalt;40;0.926
keerama;40;0.926
tegevus;40;0.926
november;40;0.926
tänav;39;0.903
selg;39;0.903
auk;39;0.903
sõltuma;39;0.903
tiim;39;0.903
toetama;39;0.903
ralli;39;0.903
lause;39;0.903
ilmselgelt;39;0.903
korraga;39;0.903
ühiskond;39;0.903
armastama;38;0.880
arutama;38;0.880
enam-vähem;38;0.880
kasu;38;0.880
segama;38;0.880
nagunii;38;0.880
pöörama;38;0.880
värv;38;0.880
kallis;38;0.880
salvestama;38;0.880
seisukoht;38;0.880
heli;38;0.880
tõsine;38;0.880
mõjutama;37;0.857
pere;37;0.857
vajama;37;0.857
valdkond;37;0.857
vägev;37;0.857
tühi;37;0.857
kommentaar;37;0.857
külm;37;0.857
treener;37;0.857
soe;37;0.857
jube;37;0.857
protsess;37;0.857
paik;37;0.857
seletama;37;0.857
kassett;37;0.857
taust;36;0.834
esitama;36;0.834
must;36;0.834
tasuma;36;0.834
jalgpall;36;0.834
sisuliselt;36;0.834
küllaltki;36;0.834
kohalik;36;0.834
klient;36;0.834
sound;36;0.834
eeldama;36;0.834
järsku;36;0.834
sõnum;36;0.834
koda;36;0.834
11;36;0.834
tasku;35;0.811
vedama;35;0.811
sein;35;0.811
tõstma;35;0.811
märk;35;0.811
artikkel;35;0.811
ajalugu;35;0.811
öö;35;0.811
uks;35;0.811
youtube;35;0.811
päästma;35;0.811
niikuinii;35;0.811
formaat;35;0.811
pakkumine;35;0.811
mihkel;35;0.811
avama;34;0.787
haigus;34;0.787
teater;34;0.787
jalg;34;0.787
reaalselt;34;0.787
keskkond;34;0.787
mm;34;0.787
haige;34;0.787
naiskond;34;0.787
finaal;34;0.787
vaev;34;0.787
värav;34;0.787
lahkuma;34;0.787
andres;34;0.787
soolestik;34;0.787
pikalt;33;0.764
tõde;33;0.764
12;33;0.764
vastupidi;33;0.764
las;33;0.764
jama;33;0.764
kristjan;33;0.764
15;33;0.764
teadmine;33;0.764
puudutama;33;0.764
mägi;33;0.764
hiphop;33;0.764
kõht;33;0.764
puhastus;33;0.764
neljas;32;0.741
ring;32;0.741
intervjuu;32;0.741
sündima;32;0.741
toon;32;0.741
imelik;32;0.741
paber;32;0.741
tegelane;32;0.741
sisu;32;0.741
värske;32;0.741
puhtalt;32;0.741
vestlus;32;0.741
arvestama;32;0.741
osas;32;0.741
olemus;32;0.741
avastama;32;0.741
püüdma;32;0.741
õpilane;32;0.741
kaugele;32;0.741
leping;32;0.741
tuba;32;0.741
ilusti;32;0.741
nurk;32;0.741
kiirabi;32;0.741
omanik;32;0.741
asuma;31;0.718
loom;31;0.718
kerge;31;0.718
periood;31;0.718
vajalik;31;0.718
parandama;31;0.718
tohutu;31;0.718
mõttetu;31;0.718
kinnisvara;31;0.718
perspektiiv;31;0.718
issand;31;0.718
leppima;31;0.718
lisama;31;0.718
kollane;31;0.718
inglise;31;0.718
minek;30;0.695
aastane;30;0.695
raskem;30;0.695
kana;30;0.695
valge;30;0.695
negatiivne;30;0.695
teenus;30;0.695
miinus;30;0.695
harjuma;30;0.695
vaidlema;30;0.695
hing;30;0.695
kivi;30;0.695
pikem;30;0.695
korralikult;30;0.695
toetus;30;0.695
keskmine;30;0.695
reegel;30;0.695
tegutsema;30;0.695
stiil;30;0.695
tegelt;30;0.695
lennuk;30;0.695
kole;30;0.695
erivajadus;30;0.695
taas;29;0.672
veidi;29;0.672
puudu;29;0.672
mulje;29;0.672
lootus;29;0.672
ükskord;29;0.672
tänak;29;0.672
kalev;29;0.672
märkama;29;0.672
žanr;29;0.672
biit;29;0.672
plaadifirma;29;0.672
sisuline;29;0.672
konkreetselt;29;0.672
kõrge;29;0.672
vaktsiin;29;0.672
valgus;29;0.672
võitlema;29;0.672
eksisteerima;29;0.672
laine;29;0.672
päike;29;0.672
hullult;28;0.648
häirima;28;0.648
palk;28;0.648
kurb;28;0.648
aktiivne;28;0.648
loodus;28;0.648
kahju;28;0.648
koer;28;0.648
sõda;28;0.648
eri;28;0.648
nimetama;28;0.648
olümpia;28;0.648
võistkond;28;0.648
isiklikult;28;0.648
saal;28;0.648
tõenäosus;28;0.648
viirus;28;0.648
käituma;28;0.648
rahu;28;0.648
hindama;28;0.648
tark;28;0.648
kirjeldama;28;0.648
väitma;28;0.648
vabalt;28;0.648
tekst;28;0.648
vaataja;28;0.648
kevad;28;0.648
kannatama;28;0.648
mõistus;28;0.648
roheline;27;0.625
kuulamine;27;0.625
tagantjärgi;27;0.625
endiselt;27;0.625
puutuma;27;0.625
põhi;27;0.625
rütm;27;0.625
arve;27;0.625
teekond;27;0.625
jõud;27;0.625
lai;27;0.625
isiklik;27;0.625
karjuma;27;0.625
lõikama;27;0.625
usa;27;0.625
kuju;27;0.625
täielik;27;0.625
programm;27;0.625
koondis;27;0.625
oskus;27;0.625
tuttav;27;0.625
stress;27;0.625
pärit;27;0.625
fakt;27;0.625
poodkast;27;0.625
lind;27;0.625
mikrobioom;27;0.625
tegu;26;0.602
millegipärast;26;0.602
valu;26;0.602
hoog;26;0.602
viljandi;26;0.602
ga;26;0.602
kõvem;26;0.602
kraam;26;0.602
uuring;26;0.602
kõrgem;26;0.602
selgelt;26;0.602
punt;26;0.602
pärima;26;0.602
kiiremini;26;0.602
staar;26;0.602
kast;26;0.602
räigelt;26;0.602
väljakutse;26;0.602
kaader;26;0.602
karl;25;0.579
keerulisem;25;0.579
teenima;25;0.579
sügis;25;0.579
õpetaja;25;0.579
tuli;25;0.579
firma;25;0.579
eriline;25;0.579
moment;25;0.579
täitma;25;0.579
meenutama;25;0.579
ratas;25;0.579
tellima;25;0.579
kurss;25;0.579
rida;25;0.579
paraku;25;0.579
nõudma;25;0.579
õhk;25;0.579
loogiline;25;0.579
trenn;25;0.579
eksole;25;0.579
alaliit;25;0.579
sündmus;25;0.579
meeter;25;0.579
lausa;25;0.579
liige;25;0.579
kuuluma;25;0.579
määr;25;0.579
ärkama;25;0.579
teadlikult;25;0.579
platvorm;25;0.579
meister;25;0.579
teinekord;25;0.579
mõjuma;25;0.579
politsei;25;0.579
müür;25;0.579
duubel;25;0.579
kaunis;25;0.579
malev;25;0.579
lõhn;25;0.579
tõsi;24;0.556
õpetama;24;0.556
stsenaarium;24;0.556
produtsent;24;0.556
hullem;24;0.556
90;24;0.556
maks;24;0.556
vabandus;24;0.556
summa;24;0.556
üleüldse;24;0.556
surnud;24;0.556
võti;24;0.556
tohutult;24;0.556
popmuusika;24;0.556
mainstream;24;0.556
segane;24;0.556
üllatus;24;0.556
jaanuar;24;0.556
kamp;24;0.556
mõistlik;24;0.556
super;24;0.556
füüsiline;24;0.556
pruukima;24;0.556
areng;24;0.556
venemaa;24;0.556
kaart;24;0.556
reaalne;24;0.556
õnnestuma;24;0.556
tänama;24;0.556
nõudlus;24;0.556
vaade;24;0.556
vajadus;24;0.556
tihtipeale;24;0.556
kontrollima;24;0.556
pilk;24;0.556
fookus;24;0.556
sekund;24;0.556
kalle;24;0.556
lend;23;0.533
unistus;23;0.533
rahulikult;23;0.533
ajakiri;23;0.533
delfi;23;0.533
kuld;23;0.533
ennustus;23;0.533
kiirem;23;0.533
se;23;0.533
võrdlus;23;0.533
väärtus;23;0.533
legendaarne;23;0.533
langema;23;0.533
tabama;23;0.533
kuulus;23;0.533
õnnelik;23;0.533
vajuma;23;0.533
tehnika;23;0.533
peksma;23;0.533
kanal;23;0.533
äri;23;0.533
versioon;23;0.533
paratamatult;23;0.533
põlema;23;0.533
klaas;23;0.533
hingama;23;0.533
sinine;23;0.533
apple;23;0.533
hiina;23;0.533
nõustuma;23;0.533
täielikult;23;0.533
poeg;23;0.533
sven;23;0.533
probiootikum;23;0.533
lehm;22;0.510
gümnaasium;22;0.510
olenema;22;0.510
jalutama;22;0.510
muretsema;22;0.510
tehnikaülikool;22;0.510
haigla;22;0.510
suunama;22;0.510
13;22;0.510
tunnistama;22;0.510
arv;22;0.510
koosseis;22;0.510
estonia;22;0.510
jüri;22;0.510
nina;22;0.510
40;22;0.510
hulk;22;0.510
poolfinaal;22;0.510
püsima;22;0.510
tingimus;22;0.510
alkohol;22;0.510
puuduma;22;0.510
ühine;22;0.510
avaldama;22;0.510
tugevalt;22;0.510
materjal;22;0.510
ainus;22;0.510
esinema;22;0.510
tarbima;22;0.510
särk;22;0.510
tänaseks;22;0.510
otse;22;0.510
aine;22;0.510
räppima;22;0.510
üürnik;22;0.510
õppimine;21;0.486
juhtum;21;0.486
grupp;21;0.486
naerma;21;0.486
eeter;21;0.486
olemine;21;0.486
tasu;21;0.486
lumi;21;0.486
tervislik;21;0.486
hunt;21;0.486
laiali;21;0.486
jupp;21;0.486
hall;21;0.486
spotify;21;0.486
arendama;21;0.486
klassikaline;21;0.486
vastavalt;21;0.486
etapp;21;0.486
ilm;21;0.486
karjäär;21;0.486
konkurents;21;0.486
publik;21;0.486
valimine;21;0.486
kontekst;21;0.486
ühte;21;0.486
ilmuma;21;0.486
maitse;21;0.486
muss;21;0.486
sotsiaalmeedia;21;0.486
keskenduma;21;0.486
punane;21;0.486
kasulik;21;0.486
põhiline;21;0.486
tõestama;21;0.486
rõõm;21;0.486
raud;21;0.486
inspiratsioon;21;0.486
pakk;21;0.486
sari;21;0.486
tähele;21;0.486
eestikeelne;21;0.486
jõhker;21;0.486
dj;21;0.486
planeet;21;0.486
vanaema;20;0.463
usaldama;20;0.463
tuhat;20;0.463
puudus;20;0.463
targem;20;0.463
rahul;20;0.463
liikumine;20;0.463
60;20;0.463
instagram;20;0.463
räppar;20;0.463
vabandama;20;0.463
arenema;20;0.463
pinge;20;0.463
nädalavahetus;20;0.463
tõepoolest;20;0.463
10.;20;0.463
tiitel;20;0.463
hammas;20;0.463
argument;20;0.463
vastane;20;0.463
tapma;20;0.463
statistika;20;0.463
vara;20;0.463
kott;20;0.463
meeletult;20;0.463
valus;20;0.463
kontakt;20;0.463
kosmos;20;0.463
suvaline;20;0.463
kehv;20;0.463
the;20;0.463
elus;20;0.463
kutt;20;0.463
pime;20;0.463
st;20;0.463
lame;20;0.463
siim;20;0.463
seoses;20;0.463
teadus;20;0.463
viies;20;0.463
in;20;0.463
lasnamäe;20;0.463
sügav;20;0.463
doktor;20;0.463
üüriturg;20;0.463
külaline;19;0.440
valga;19;0.440
kolima;19;0.440
selguma;19;0.440
täpsemalt;19;0.440
tuju;19;0.440
naaber;19;0.440
lemmik;19;0.440
tabel;19;0.440
95;19;0.440
ülejäänud;19;0.440
mismoodi;19;0.440
teistpidi;19;0.440
majandus;19;0.440
mk;19;0.440
kiirelt;19;0.440
kava;19;0.440
homme;19;0.440
saar;19;0.440
jätkuvalt;19;0.440
sats;19;0.440
em;19;0.440
rekord;19;0.440
kindlalt;19;0.440
20.;19;0.440
trumm;19;0.440
tehniline;19;0.440
nimel;19;0.440
veri;19;0.440
komme;19;0.440
na;19;0.440
19;19;0.440
protsessor;19;0.440
meri;19;0.440
tõsiselt;19;0.440
kuidagimoodi;19;0.440
jätkuma;19;0.440
lõbus;19;0.440
eurovisioon;19;0.440
võimalikult;19;0.440
jõulud;19;0.440
kergem;18;0.417
populaarne;18;0.417
kiitma;18;0.417
juhtima;18;0.417
aken;18;0.417
töökoht;18;0.417
kohus;18;0.417
õu;18;0.417
piirang;18;0.417
kõndima;18;0.417
vähegi;18;0.417
näpp;18;0.417
noorem;18;0.417
spetsialist;18;0.417
panustama;18;0.417
detail;18;0.417
paha;18;0.417
võrkpall;18;0.417
läti;18;0.417
kohtuma;18;0.417
ajakirjanik;18;0.417
fänn;18;0.417
vaidlus;18;0.417
käik;18;0.417
lääs;18;0.417
mart;18;0.417
süüdi;18;0.417
rada;18;0.417
võitja;18;0.417
esindaja;18;0.417
kevin;18;0.417
meistrivõistlus;18;0.417
üldine;18;0.417
tehing;18;0.417
tähtsam;18;0.417
öösel;18;0.417
löök;18;0.417
korjama;18;0.417
ki;18;0.417
vaene;18;0.417
efekt;18;0.417
nõu;18;0.417
guugeldama;18;0.417
seos;18;0.417
vabandust;18;0.417
kvaliteetne;18;0.417
valitud;18;0.417
kogus;18;0.417
masin;18;0.417
jaapan;18;0.417
it;18;0.417
sageli;18;0.417
mälu;18;0.417
vabadus;18;0.417
informatsioon;18;0.417
võimas;18;0.417
1000;18;0.417
president;18;0.417
reis;18;0.417
pulm;18;0.417
mai;18;0.417
fermenteerima;18;0.417
avatud;17;0.394
rumal;17;0.394
seadma;17;0.394
2000;17;0.394
proov;17;0.394
tarkus;17;0.394
rakvere;17;0.394
ime;17;0.394
töötaja;17;0.394
harjutama;17;0.394
sorry;17;0.394
poliitika;17;0.394
enamasti;17;0.394
rootsi;17;0.394
rahvusvaheline;17;0.394
aivar;17;0.394
odavam;17;0.394
kogukond;17;0.394
maailmameister;17;0.394
latt;17;0.394
gert;17;0.394
täht;17;0.394
kogenud;17;0.394
tugevam;17;0.394
kinnitama;17;0.394
müük;17;0.394
toimetama;17;0.394
üür;17;0.394
kahtlema;17;0.394
mega;17;0.394
mikrofon;17;0.394
john;17;0.394
uuem;17;0.394
komitee;17;0.394
igapäevaselt;17;0.394
ligipääsetavus;17;0.394
vaimne;17;0.394
24;17;0.394
70;17;0.394
taim;17;0.394
osalema;17;0.394
andrei;17;0.394
risk;17;0.394
joon;17;0.394
kütma;17;0.394
huumor;17;0.394
igav;17;0.394
tasand;17;0.394
tuletama;17;0.394
ainukene;17;0.394
tuul;17;0.394
juubel;17;0.394
saun;17;0.394
segment;17;0.394
proua;17;0.394
toidulisand;17;0.394
valgamaa;16;0.371
vald;16;0.371
õde;16;0.371
auhind;16;0.371
otepää;16;0.371
avalik;16;0.371
kroon;16;0.371
tajuma;16;0.371
madal;16;0.371
nimekiri;16;0.371
ajastu;16;0.371
vanus;16;0.371
ilves;16;0.371
enamik;16;0.371
is;16;0.371
kant;16;0.371
räige;16;0.371
esikümme;16;0.371
härra;16;0.371
laht;16;0.371
ameeriklane;16;0.371
rapla;16;0.371
erinevalt;16;0.371
turniir;16;0.371
muster;16;0.371
ideaalne;16;0.371
hiljuti;16;0.371
kaal;16;0.371
tõnu;16;0.371
püsti;16;0.371
hitt;16;0.371
tagama;16;0.371
instrument;16;0.371
16;16;0.371
pall;16;0.371
tootja;16;0.371
ümmargune;16;0.371
viha;16;0.371
kaamera;16;0.371
kvaliteet;16;0.371
kokkulepe;16;0.371
teooria;16;0.371
peatuma;16;0.371
pealkiri;16;0.371
juus;16;0.371
raeküla;16;0.371
seen;16;0.371
investor;16;0.371
saatejuht;15;0.347
tõrv;15;0.347
endine;15;0.347
ekspert;15;0.347
vähenema;15;0.347
liit;15;0.347
kunst;15;0.347
saksa;15;0.347
püks;15;0.347
katse;15;0.347
aktuaalne;15;0.347
kaitsevägi;15;0.347
põhjal;15;0.347
huvitavam;15;0.347
tagasiside;15;0.347
lahku;15;0.347
lähenema;15;0.347
ühendus;15;0.347
võõras;15;0.347
trump;15;0.347
poolteist;15;0.347
tänaku;15;0.347
mahtuma;15;0.347
reageerima;15;0.347
tava;15;0.347
peatreener;15;0.347
kontaveit;15;0.347
käigus;15;0.347
tugi;15;0.347
edukas;15;0.347
tehniliselt;15;0.347
pill;15;0.347
rõõmus;15;0.347
hunnik;15;0.347
teadlik;15;0.347
ettepanek;15;0.347
tervitama;15;0.347
tempo;15;0.347
meeldiv;15;0.347
suhtumine;15;0.347
tegija;15;0.347
nõmme;15;0.347
pidevalt;15;0.347
vajutama;15;0.347
sügavam;15;0.347
reaalsus;15;0.347
osapool;15;0.347
peegel;15;0.347
raudselt;15;0.347
suunas;15;0.347
narva;15;0.347
etv;15;0.347
andrus;15;0.347
legend;15;0.347
rubriik;15;0.347
kuum;15;0.347
selgitama;15;0.347
valetama;15;0.347
vihm;15;0.347
viin;15;0.347
kraabits;15;0.347
jobska;15;0.347
uuendus;15;0.347
flaier;15;0.347
päikseline;15;0.347
madis;14;0.324
mööduma;14;0.324
tütar;14;0.324
hoolima;14;0.324
kohustus;14;0.324
aspekt;14;0.324
lavakunstikool;14;0.324
pekk;14;0.324
saksamaa;14;0.324
mõiste;14;0.324
järeldus;14;0.324
praktika;14;0.324
to;14;0.324
suhtlemine;14;0.324
kodanik;14;0.324
uni;14;0.324
otsene;14;0.324
vestlema;14;0.324
buum;14;0.324
kinkima;14;0.324
sünnipäev;14;0.324
katki;14;0.324
põlv;14;0.324
arenenud;14;0.324
rikas;14;0.324
siga;14;0.324
perekond;14;0.324
imestama;14;0.324
saavutama;14;0.324
ronima;14;0.324
eok;14;0.324
eeskuju;14;0.324
jaht;14;0.324
sada;14;0.324
kippuma;14;0.324
anett;14;0.324
piisama;14;0.324
kinnisvaraturg;14;0.324
arendaja;14;0.324
sektor;14;0.324
suhtuma;14;0.324
kirik;14;0.324
laulja;14;0.324
mõõtma;14;0.324
le;14;0.324
tehnoloogia;14;0.324
ni;14;0.324
martin;14;0.324
of;14;0.324
katsetama;14;0.324
produktsioon;14;0.324
lusikas;14;0.324
harjumus;14;0.324
li;14;0.324
puhkama;14;0.324
spetsiifiline;14;0.324
arvatavasti;14;0.324
suurepärane;14;0.324
läpaka;14;0.324
pind;14;0.324
prantsusmaa;14;0.324
paus;14;0.324
madalam;14;0.324
füüsiliselt;14;0.324
kergelt;14;0.324
homne;14;0.324
puhkus;14;0.324
davai;14;0.324
normaalselt;14;0.324
mui;14;0.324
suruma;14;0.324
meelelahutuslik;14;0.324
jõhkralt;14;0.324
prime;14;0.324
nõmm;14;0.324
tulek;14;0.324
ak;14;0.324
õlu;14;0.324
2018;14;0.324
11.;14;0.324
varasem;14;0.324
tutvustama;14;0.324
