episode_id,section_index,gender,minutes,tunnus,lause
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,2,M,21.29866666666667,no,"Võib-olla mõnes mõttes see oli ka asjade loomulik käik , sest ütleme , see Rapla see hooaeg on olnud üks , üks itke viletsus nagu maakeel ja öelduna , et et ei olnud seal õiget mängu ja ei saadetud võite ja , ja see koosseis on nagu on , et et seal natukese vesi oli seisma jäänud ja , ja võib-olla Võib-olla oli Aivar Kuusma ise ka ennast ammendanud , võib-olla selle koosseisu eesotsas , no see on , see on ka üks võimalus , aga , aga ega me täpseid selgitusi pole te veel saanud ja see , see kõik seisab alles ees ja klubi juht oli ka ära nüüd eile ta saabus alles Eestisse ."
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,2,M,21.29866666666667,no,"Oli ka finaalis ja oli ka finaalis ja , ja seal ongi see level on sul käes , no sul ei ole kuhugi edasi minna enam seal ."
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,2,M,21.29866666666667,no,"Ja ei , kindlasti ütleme , finaali jõuab välja , ma pakun kõigepealt kannast sees ja siis ilmselt tuleb vastu New England Patriots ja no sellega läheb raskemaks , aga , aga ma arvan , et , et võetakse ka Tom Bredi maha ja , ja väga suur osa ."
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,3,M,4.30016666666667,no,"Traditsiooniline aasta teise saate ennustus tuleva aasta spordisündmuste kohta 10 jah ja ei küsimust ja ütleme siis , kuna meil on kolm , siis ühegi küsimuse puhul Lükka tekkida ei saa ja eelmisel aastal 10-st tarata ta saime pihta viis , no näe , 50 protsenti pole , pole paha ."
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,3,M,4.30016666666667,no,"Umbes kohe ennustame ja no kui ja kui sina mööda paned , siis on nagu argumenteeritult paned mööda ."
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,4,M,5.474666666666667,no,"Ma olen jälginud seda , seda tabelit ja , ja , ja näen , kui suured vahed on praegu Anett Kontaveidil selle esikümnega , no okei , tähendab , see vahe ei ole mingi ületamatu , aga , aga kujutage ette , kui ta oleks nüüd selle Brisbaini turniiri võitnud , oleks ta kerkinud ainult ühe koha võrra , eks võitnud ."
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,5,M,20.710666666666665,no,"Ja mina pean nüüd vastama ja ühesõnaga ta võistleb X-mängudel MM-il ja siis , no ma pakun välja mingid kaks MK võistlust teeb ka veel kaasa ."
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,5,M,20.710666666666665,no,"Ei , vastupidi , aa , et jätta ta otsustajaks , no vot seal vahetan ta , tal on jumal , ükskõik ."
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,5,M,20.710666666666665,no,"Ja ja tuntud inimesed Teise küsimuse ümber , kas mõlemad kas mõlemad pääsevad ja , ja et mõlemad pääsevad ja seda ütlen minagi , et nad on praegu ikkagi , no Kristiina on ju jube kõrgele tõstetud seal nimekirjas , eks ju ."
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,5,M,20.710666666666665,no,"Ei ei no vaadake , eelmine aasta oligi niimoodi , meie ennustasime täpselt teised ei tulnud sportlased meiega kaasa ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,1,M,3.460166666666667,no,"Tegelikult vist alati nagu , no muidugi , eks see , eks mingi hetk oli rock täiesti nagu oligi põhimõtteliselt peamine suund üldse ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,2,M,24.133833333333335,no,"Ja ei , no see ongi see , see vaat see on see See põhine argument , mida välja öeldakse , et vanasti oli vaja rohkem talenti Ja ei , no vanasti , mida lihtsalt rohkem tehti , harjutati rohkem see ja , või tegelikult tänapäeval harjutatakse ka noh , et ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,2,M,24.133833333333335,no,"Ja ei , no see ongi see , see vaat see on see See põhine argument , mida välja öeldakse , et vanasti oli vaja rohkem talenti Ja ei , no vanasti , mida lihtsalt rohkem tehti , harjutati rohkem see ja , või tegelikult tänapäeval harjutatakse ka noh , et ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,2,M,24.133833333333335,no,"Ma arvan , maailmas väga , pole artiste , kellel on lihtsalt vedanud , nad teevad meeletut moodi tööd ja kui inimesed ütlevad noh , et see staari elu või noh , et mis see siis on , et teed siin muusika , et no teil pole aimugi , kui palju tööd pannakse sinna sisse , see on eba lausa ebainimlikult , palju tööd , me ei räägi siin sellest , et kaheksa tundi päevas nagu umbes üheksast viieni tööd , need inimesed töötavad ööpäev läbi , vahel magavad aasta otsa umbes kolm , kolm tundi ööpäevas nagu ja sellepärast , et nad ei suuda olla ilma selle muusikute , mis nende peas toimub ja nad peavad ainult töötama , sest et see on muidu läheks teistmoodi teistpidi hulluks ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,2,M,24.133833333333335,no,"Jah , no praeguseks me oleme vist jõudnud välja seisu päris , kus need suured plaadifirmad toodavad lausa osadele artistidele nagu võlga kogu aeg ülesse ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,2,M,24.133833333333335,no,"Nad ei pidanud sellega tegelema , nad said rohkem tegeleda muusika kirjutamisel , lihtsalt muusik olemisega tänapäeval on , no ma , ma kujutan ette , et see , et sa saaksid plaadifirma mingisuguse lepingu , nad ilmselt vaatavad , kui palju laike sul Facebookis on ja kui palju , mitu ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,2,M,24.133833333333335,no,"Aga nüüd lihtsalt hästi valus küsimus on see , et okei , et kui muusikuna sa võtad selle teekonna ette ja hakkad ennast tegema , kui brändiks ja kõike niimoodi ja sa pead , võib-olla sul ei ole nagu liiga palju inimesi abiks ja pead kuidagi üksi nagu ujuma selles vees , eksole , kui palju sul tegelikult aega jääb sellele , et olla veel hea muusik , et harjutada selle kõrvalt sellepärast et nagu inimesed harjutavad nagu , no kui me toome võrdluseks , et mingid ERSO muusikud ja niisugused klassikalised muusikud nende jaoks on tavaline , et nad harjutavad päevas kaheksa tundi iga päev ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,2,M,24.133833333333335,no,"Kui sul , kui sul ongi see taust ja oskused ja see meeskond siis muidugi , siis sa pead Et nad võivad võtta 60 protsenti kõikidest sissetulekutest , aga nad katavad ära kõik reklaamid , kõik mingid okei , no tegelikult ei saa öelda , et kõik nad katavad ära kõik selle , mis on lepingus kirjas , on ja tõenäoliselt , aga tõenäoliselt nad ei kata umbes sentimeetrit rohkem kui see , mis on lepingus kirjas , eks ole , et noh , ma ei kujuta ette , sest , et noh , see on päeva lõpuks , plaadifirma on ikkagi äri , eks ole , ja iga muusik tahab teha kunsti , olla hea muusik ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,2,M,24.133833333333335,no,"Või siis on paari ta just , no noh , noh , on veel nagu see oli ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,2,M,24.133833333333335,no,"See on , ei , tegelikult see on tõsi , vaata eks kui no kui mõelda nagu puhtalt äri poole , et ma ei tea , kuidas ju neil see äri on , sellepärast et need lepingud ei ole nagu niisugused , mida sa saad netist alla laadida ja vaadata ja lahata , eks ole , päris huvitav , kui saaks vaadata niimoodi , päris huvitav , ma oleks ka mõelnud , et täiega tahaks näha mõnda , et kuulajad , kui teil on kuskil mõni niisugune leping nagu näha , saatke kusagile , vaesed moosekandidaat , plan , pange oma lepingut teele me me et tegelikult oleks hullult äge , nagu näha , et mida , mis seal nagu on , oleks tore ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,3,M,17.469833333333334,no,"Nemad ikka teevad albumit rock ja nemad samamoodi no rokis ka aina vähem , kusjuures , aga nad teevad siiski nagu EP-sid ja niiku ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,3,M,17.469833333333334,no,"Seda tehakse tegelikult ikkagi ka laiemalt ja nagu kõigi iga 30.-te lood kas võetakse kas trummi ampel või kellegi , no see on umbes nagu filmides Willhelm scream igas filmis on üks ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,4,M,12.370666666666663,no,"Ja , ja noh , tihti ka seda muidugi produtsendi välirežissöörina meil siin vähemalt muidugi me üritame seda väga inimeste sõbralikku keskkonda hoida mitte tekitada , vaid just hoida nagu , mis , millega endale meeldib , et , et tuleb keegi oma loo ideega ja ma olen tihti küsinud , et et mis sind seda lugu kirjutama ja andes no ja siis järgmised kaks või kolm tundi , sa lihtsalt räägidki selle inimesega ja lõpuks ta seal üks nutab , teine nutab , nutate koos võidu , kelle pisarad kaugemale lendavad , onju ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,4,M,12.370666666666663,no,"Nii-öelda võetakse alles juba edukas artist , disainitakse no siis ei ole mitte midagi muud , ehk siis ma mõtlen , minu seos on see , et teisest küljest see tehnoloogia areng kui selline muusikatööstus on nagu selles mõttes ju muutnud ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,5,M,46.16899999999999,no,"Aga et kui sul ei ole seda oskust , kui siukust seda reprodutseerida , no siis sul on vaja muid abimehi ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,5,M,46.16899999999999,no,"Et ma tahan suunata meid teemaga järgmisesse kohta No ma väidan seda , et , et inimene , kes teab , kuidas mikser , pult ja stuudio ja kõik see heli töötab hästi Suudab miksida loo valmis ka tegelikult väga hästi ink ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,5,M,46.16899999999999,no,"Aga kui sa teed bändiga mussi , no siis sul on tõenäoliselt vaja midagi vähe suuremat ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,5,M,46.16899999999999,no,"Ma julgen öelda , et vot kui , kui me räägime Eestist Eestist tõenäoliselt natuke nooremad , no räägime Eestist ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,5,M,46.16899999999999,no,"Kuulamise , kui sa oled BBCs top 10 , siis sa oled maailma staar , mees , ei no muidugi ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,5,M,46.16899999999999,no,"Miks inimesed laulu kuulavad , no meie oleme muutunud lihtsalt ?"
20210416_aprill_epikojas__ro_puuetega_inimeste_komitee_arvamus_eesti_olukorrast,2,M,11.751333333333331,no,"Selge pilt , no loodame siis , et tänu sellistele raportitele tänu konventsiooni rakendamisele siin Eestis asjad hakkavad ikkagi ka paremaks minema ."
20201231_59_normaalse_elu_osa,3,M,7.0729999999999995,no,"Annab sulle teada mingit midagi , aga no ma ei tea , võib-olla siis ."
20201231_59_normaalse_elu_osa,5,M,37.325833333333335,no,"Mingid programmid , mida spetsiifiliselt kasutavad ära mingid nende neural , network , osa protsessorist , no mingid sellised asjad on need , mis võimaldavad seda kõike ja pluss veel see , et neil on mingid Mingid tuumad on nagu performance tuumad ja siis mingi neli tuuma on niisugused low , performance , tuumad , mis on siis need , mis aitavad põhimõtteliselt , kui sa ei tee midagi ja sa lihtsalt loed internetist asju , et siis ta kasutab hästi-hästi vähe akut , sellepärast on ka see aku võit ."
20201231_59_normaalse_elu_osa,5,M,37.325833333333335,no,"Mõtteviis ilmselt ju muutub ka ajaga , et kui sa piisavalt palju näed , et on olemas konspiratsiooniteooriad ja nad on nagu jama siis see ju , no selle kohta saab ka öelda , et su intuitsioon ütleb sulle , et intuitiivselt tead , et see ilmselt on mingi jama , et ma uurin , näevad , aga ."
20201231_59_normaalse_elu_osa,6,M,13.087999999999996,no,"Ma tean , et osad vaktsiinid nagu mõõtsid niisugust asja , et nagu vist iga paari nädala tagant tehti mingisugune proov , et kuidas inimestel ninas on ja aga no et aga lõppkokkuvõttes ei tea , kuna see , nad ei saa iga päev ju ."
20201231_59_normaalse_elu_osa,6,M,13.087999999999996,no,Siis võib-olla tõesti saabki koroonaviirusest selle vaktsiiniga isegi halvimal juhul on ta lihtsalt nagu no nagu tavaline gripp või mis iganes .
20201231_59_normaalse_elu_osa,6,M,13.087999999999996,no,"Ei , no ikka võetakse juba mõnda aega ses mõttes , et kui need numbrid hakkasid kasvama kõrgemale , kui nad kunagi olid see mingi 10 ja nii et siis noh , nüüd ikkagi on ."
20200326_kinnisvaraintervjuu_03_tnu_toompark_kinnisvarakool_ja_jaan_liitme_domus_fnd_o,0,M,14.496999999999998,no,"Ja noh , üks üks ettevõte , kes siis oleks panganduse turgu võinud natuke raputada , oligi kaks nädalat tagasi suurest laenude väljaandmisest teatanud Luminor , eks kes kes siis natuke valesse aega jooksis oma plaanidega sisse , aga , aga no nii , nii juhtus paraku ."
20210404_episood_3_emoosekandid_ja_co2paraad,0,M,52.372166666666665,no,"Okei , no see , see on veits teistsugune roll võrreldes selle muusiku rolliga , aga no proovime ikkagi rääkida nagu sellest muusiku vaatenurgast , sest noh , me ju muidugi me ju oleme muusikud muidugi see helindaja roll on nagu ka oluline , aga see on selline asi , et siis siis tehakse asja juba nagu väga tõsiselt , ma arvan , mulle tundub vähemalt mina vähemalt ei ole kasutanud ühegi laivi juures niimoodi päris nagu heli mees , nagu ma olen ikka pannud telefoni siia laua peale ja lihtsalt kütnud ."
20210404_episood_3_emoosekandid_ja_co2paraad,0,M,52.372166666666665,no,"Okei , no see , see on veits teistsugune roll võrreldes selle muusiku rolliga , aga no proovime ikkagi rääkida nagu sellest muusiku vaatenurgast , sest noh , me ju muidugi me ju oleme muusikud muidugi see helindaja roll on nagu ka oluline , aga see on selline asi , et siis siis tehakse asja juba nagu väga tõsiselt , ma arvan , mulle tundub vähemalt mina vähemalt ei ole kasutanud ühegi laivi juures niimoodi päris nagu heli mees , nagu ma olen ikka pannud telefoni siia laua peale ja lihtsalt kütnud ."
20210404_episood_3_emoosekandid_ja_co2paraad,0,M,52.372166666666665,no,"Jah , no aga ta ei ole ikkagi nagu kontsert , vaata , ta oli nagu saade , et seal olid vahepeal mingid arutlusringid , mingid Intekad ja mingid niisugused asjad , et see on natuke teine asi , ma räägin nüüd nendest konkreetsete sliv idest , kus muusik tahab anda oma kuulajale kontserti , see , see on nagu see formaat , millest mina räägin ."
20210404_episood_3_emoosekandid_ja_co2paraad,0,M,52.372166666666665,no,"Jah , no mina olen ise teinud Instagrami live ka , on ju ja noh , ma räägin siis oma nagu kogemusest , nüüd viimane kord , see oli paar nädalat tagasi ma tegin oma selle Grinsfesti seeria live'i ja ma lihtsalt tundsin keset live' i , et ma ei suuda seda teha enam , ma ei taha seda teha enam ."
20210404_episood_3_emoosekandid_ja_co2paraad,0,M,52.372166666666665,no,"Ei , no ma ise ka kutsusin , mingi aeg käisid ka , inimesed nagu laivis külas , see kusjuures keeras iga kord keeras heli perse totaalselt lihtsalt peale seda , kui külaline oli ära läinud , siis oli nagu helieli peeti , ma pidin livei uuesti tegema ."
20210404_episood_3_emoosekandid_ja_co2paraad,0,M,52.372166666666665,no,"Ta oli enne mingisugune life Kotsch , kes oli sisuliselt no badi , tal ei olnud mitte mingisugust platvormi , siis ta hakkas koroonateemasid postitama ja nüüd ta andis välja raamatu , mis on tegelikult kõik puhas raha , tal on ka mingisugused konsultatsioonid , ma olen vaatanud selle mehega , ma muuseas olen ka ise päris hästi kursis ja ma olen temaga isegi vestelnud umbes tund aega seoses oma tööga ja just nendest samadest teemadest ."
20210404_episood_3_emoosekandid_ja_co2paraad,0,M,52.372166666666665,no,"Vaata , see point on ju selles , mida nad üritavad välja anda , et nende arust kõik need piirangud , mida siis riik on seadnud , on vastuolus põhiseadusega ehk siis see põhiargument alati , mida nad ütlevad , noh , tavaliselt ütlevad , ma ei saa öelda , alati ma siin natuke üldistan , et me piirame inimvabadusi ja siis võetakse ette hunnik paragrahve põhiseaduses ja visatakse ette , et kas te olete kursis , et ei toimi , ei taha niimoodi teha või no mitte ei taha , vaid ei saa niimoodi teha , et see on ju kogu see kogu see asi , millega nad üritavad seda nagu üleargumenteerida alati ."
20210404_episood_3_emoosekandid_ja_co2paraad,0,M,52.372166666666665,no,"Ei , no vaata tegelikult , mis asi , mis oleks nagu nende kõige kõigi poolt hästi kaval asi , mida teha oleks olnud see , et esiteks nad teevad seda korralikult niimoodi , et nad sõidavad tõesti autodega , on ju nii , et nad juriidiliselt või noh , selles mõttes nad ei lähe nagu reeglitele vastu ."
20210404_episood_3_emoosekandid_ja_co2paraad,0,M,52.372166666666665,no,"Et jah , ma pidin eraldi nagu välja otsima neid asju Jah , no ega muidu ilmselt keegi , võibolla ma ütlen , see on , see töötab tegelikult , mida Kalle Grüntal on teinud praegu ta teeb endale nime ja ta kogub endale valimisi , muuseas Kalle Grüntal ei saanud Riigikokku tegelikult häälte saagi ga eelmine kord vaid ta sai sinna sellepärast et Jaak Madison läks Euroopasse ehk siis asendusliikmena ."
20210404_episood_3_emoosekandid_ja_co2paraad,0,M,52.372166666666665,no,"Ma praegu see ei olnud otse tsitaat , aga no lihtsalt umbes selgune , see oli 17 minutit niisugust korraliku tallalakkumist ja see oli nagu puhtalt näha , see Urmas Reitelmann tahab hääli saada ."
20210404_episood_3_emoosekandid_ja_co2paraad,0,M,52.372166666666665,no,"Jah , no umbes see on nagu umbes need saated on ju , millest me eelmine kord rääkisime , aga just täpselt mina sellega ma ei arva , et see oleks nagu selline asi , mis ei muutunud mitte midagi ."
20210404_episood_3_emoosekandid_ja_co2paraad,0,M,52.372166666666665,no,"Et selles mõttes ta lõhestab ja Ei no seda ma ütlesin ka , et , et poolt on rohkem poolt ja vastu on rohkem vastu , et et lõhestamine kindlasti , aga ma just mõtlesin seda suuremas plaanis , et , et kokkuvõtteks ju olukorras , kus me praegu oleme , tegelikult ju ei muutunud suurt midagi ."
20210404_episood_3_emoosekandid_ja_co2paraad,0,M,52.372166666666665,no,"Võib-olla siis tõesti ma ei taha endale hullult jälgijaid või no selles mõttes ma tahaksin talle hullult jälgijaid muusikalises mõttes , aga Ma küll mingisugune arvamusliider ei taha olla , ma teen seda podcast veits teistel põhjustel , selles mõttes ."
20190115_mehed_ei_nuta_kas_ott_tnak_peaks_olema_aeglasem_kas_lati_alt_jooksis_kullame_vi_klubi_omanik,1,M,4.868166666666666,no,"Kas nii sama odavkodust anda , tere , miks mitte , aga miks mitte , no kui nad on siin 91. kandikul kätte , aga isad pole teinud enda kodakondsust siiamaani , aga miks nad pole teinud , siis on vaja seda , aga ma küsige , aga miks teil seda siis vaja on ?"
