episode_id,section_index,gender,minutes,pos,tunnus,sona,lause
20210413_episood_4_kas_vanasti_oli_muusika_parem,5,M,46.16899999999999,V,absoluutselt,ei,"Mis tähendab seda , et mida rohkem me tarbime soundi ja , ja vaata , vaata iga soni ja boss ja kõik , nad toovad uusi kõrvaklappe välja , mis on järjest paremad ja müra summutuse , mis tähendab seda , et sa saad järjest parema heli nagu , mida rohkem inimese kõrv areneb puhtalt läbi selle , et ta tarbib kõike seda seda rohkem , ta hakkab kuulma kõike seda , mis tähendab seda , et su tarbimisharjumus on umbes nagu veiniga , et kui sa võtad , kui sa esmakordselt proovid veini juua , võtad jube kvaliteetse veini , see tõenäoliselt see absoluutselt ei meeldi , sa pigem võtad mingi odavam Monte cristo kui kuna see on magus , siis see toimib nagu jube hästi millegipärast , aga kahe aasta pärast , kui sa Monte Kristo võtad , siis sa pigem silm hakkab tõmblema selle peale , et see võib-olla maitsemeel lihtsalt areneb ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,5,M,46.16899999999999,D,absoluutselt,väga,See on absoluutselt väga võimalik hitimasinad hitimasina .
20190115_mehed_ei_nuta_kas_ott_tnak_peaks_olema_aeglasem_kas_lati_alt_jooksis_kullame_vi_klubi_omanik,2,M,14.613833333333332,D,absoluutselt,ka,Aga absoluutselt ka nii ongi .
20190904_bipolaarne_vandenud_1,5,M,1.8810000000000024,D,absoluutselt,absoluutselt,Lõpuks elad seal vale sees ise absoluutselt absoluutselt elada .
20190904_bipolaarne_vandenud_1,5,M,1.8810000000000024,V,absoluutselt,elama,Lõpuks elad seal vale sees ise absoluutselt absoluutselt elada .
20210502_sott_kihisev__korrrralik_jubileika_100_02052021,58,M,3.660166666666676,V,absoluutselt,ei,"Nii on minu kohus tuua välja mõned vanarahva tarkused , mis absoluutselt ei päde minu arvates ."
20210422_episood_5_elu_surm_ja_kanade_lestus,0,M,83.633,V,absoluutselt,ei,Viljandis absoluutselt ei toiminud .
20200505_episood_10__estpluatatsioon_november__malev,6,M,9.169000000000002,V,absoluutselt,ei,"Ja minu arust seal magati nagu ma absoluutselt ei heida midagi nagu noortele näitlejatele ette , aga lihtsalt seal on nagu ."
20200505_episood_10__estpluatatsioon_november__malev,12,M,2.129,D,absoluutselt,mitte,"Ja , ja põhimõtteliselt see ongi kõik , et kui me räägime sisust , kui me räägime dialoogist näitlemisest , nendest pikkadest pausidest sellest muusikast , mis oli ülimalt kvaliteetne , aga nii korduvalt kasutatud ja absoluutselt mitte varieeruv Sest mul on niisugune tunne , et filmil on üks emotsioon ja ka muusika , miks ta kõlas nii ühtemoodi , oligi sellepärast , et anti edasi vaid ühte emotsiooni , onu ."
20200505_episood_10__estpluatatsioon_november__malev,15,M,7.989833333333339,D,absoluutselt,läbi,"Aga mis ei ole absoluutselt läbi mõeldud selles suhtes , et sul on naine , mis sul järgmises stseenis on hunt , kes jookseb ringi lihtsalt mööda talve põhimõtteliselt või noh , vabandust , novembri hilissügist on ju ?"
20200505_episood_10__estpluatatsioon_november__malev,15,M,7.989833333333339,V,absoluutselt,ei,Absoluutselt ei saa aru ja visuaalselt mingit tõmmet mul otseselt selle poole ei olnud .
20200505_episood_10__estpluatatsioon_november__malev,15,M,7.989833333333339,D,absoluutselt,mitte,"Ja see , kuidas ma ütlen , see niisugune kontrakultuuriline vaim ei jõudnud sinna filmi absoluutselt mitte kuidagi nii nagu ma oleks lootnud ."
20200505_episood_10__estpluatatsioon_november__malev,18,M,10.637833333333331,D,absoluutselt,sinna,"No see Et need reaktsioonid , mis neil olid ja see toimis kuradi kogu linnuasi Hästi ära unustanud sellest See oli täiesti , see tuli täiesti süva suvaliselt , ka see ei puutunud absoluutselt sinna filmi ."
20200505_episood_10__estpluatatsioon_november__malev,18,M,10.637833333333331,D,absoluutselt,üldse,"Absoluutselt üldse selline täiesti suvaline segment ja minu arust see kuidagi midagi on humoorikat selles , kui sa kuuled teises keeles , mis eriti ma ei tea , kas ta nüüd päris mongoolia keelt seal rääkis , võib-olla rääkis , sest et ajan med oli tatari juurde , aga aga igatahes sellises teises keeles kuuled umbes mingit lauset , et kes selle kõrnitsa siia maailma küll tõi ."
20200505_episood_10__estpluatatsioon_november__malev,20,M,7.633000000000008,V,absoluutselt,ei,"Ja sellest on kuradi kahju ja see on samamoodi üks film samamoodi nagu november , mida ma absoluutselt ei salli ja mida ma ei viitsiks elu sees nagu uuesti vaadata ."
20200505_episood_10__estpluatatsioon_november__malev,20,M,7.633000000000008,V,absoluutselt,talletuma,"Sa ütlesid , ei ole millestki ilma jäänud , selles suhtes , et see ei ole hea film ja see ei ole samamoodi nagu absoluutselt talletunud , nagu ."
20200505_episood_10__estpluatatsioon_november__malev,24,M,3.3210000000000037,D,absoluutselt,üldse,"Ei , ma ei , absoluutselt üldse ei tahtnud ."
20220104_mehed_ei_nuta_kontaveidi_fnnid_liialdasid_vehklejate_rappimisega_spordiaasta_suured_ksimused,0,M,6.2645,A,absoluutselt,suurepärane,Absoluutselt suurepärane .
20220104_mehed_ei_nuta_kontaveidi_fnnid_liialdasid_vehklejate_rappimisega_spordiaasta_suured_ksimused,1,M,15.986666666666665,D,absoluutselt,mitte,"Kusjuures EOK ei ole absoluutselt mitte milleski süüdi , ehk siis EOK presidenti ka veel ."
20220104_mehed_ei_nuta_kontaveidi_fnnid_liialdasid_vehklejate_rappimisega_spordiaasta_suured_ksimused,2,M,14.309833333333332,D,absoluutselt,lõpuks,"Ei , väga ja lõi absoluutselt lõpuks ka ikkagi pakiks ."
20220104_mehed_ei_nuta_kontaveidi_fnnid_liialdasid_vehklejate_rappimisega_spordiaasta_suured_ksimused,5,M,5.981833333333339,V,absoluutselt,ütlema,"No kummaski absoluutselt ütleme ma ei ütle , ütle seda sellist nagu ebasündsat versiooni sellest sõnast , aga üks ."
20200105_saaga_jtkub_20__040_05012020,22,M,1.850666666666666,D,absoluutselt,ükskõik,"Teen munamäe kõrgeks ja uputan kõrbe ette , nii et homsest päevast panga rahvale võlgneks , sest maailmas siin ennast tunnen nii vabana , et võin teha absoluutselt ükskõik , mida tahan ."
20190101_mehed_ei_nuta_suur_uusaastasaade_absoluutne_tde_ehk_eelmise_spordiaasta_top25_edetabel,2,M,38.38016666666667,V,absoluutselt,ei,"Spordiala nagu absoluutselt ei huvita , kuigi kuigi ma olen võib-olla natuke jõulisem tüüp kui Tarmo , ütleme aga , aga mind näiteks see ala nagu üldse ei palu , ma olen ühe korra elus käinud seda , kui meil oli see Raju ."
20190101_mehed_ei_nuta_suur_uusaastasaade_absoluutne_tde_ehk_eelmise_spordiaasta_top25_edetabel,4,M,70.77066666666666,A,absoluutselt,personaalne,"Ei ole absoluutselt personaalne , selles ongi , sellepärast ma ütlengi , miks , kust see kõik algas , miks ma sassi alustada sellest , kus see kõik algas ?"
20190101_mehed_ei_nuta_suur_uusaastasaade_absoluutne_tde_ehk_eelmise_spordiaasta_top25_edetabel,4,M,70.77066666666666,V,absoluutselt,nõustuma,"Nii on , sellega peab absoluutselt nõustuma koht number viis ."
20210131_klas_mc_olldaraba_bastadz_daraba_mob08731012021,4,M,0.2841666666666659,V,absoluutselt,kuuluma,Absoluutselt kuulun kõva vana ja paneme loo ja siis .
20210531_kuna_it_on_levinud_igasse_eluvaldkonda_siis_on_itekspertidele_rakendust_kikjal,0,M,28.527333333333335,D,absoluutselt,sellepärast,"Absoluutselt sellepärast , et ma arvan , et mingisugune viie või 10 aasta pärast ülikooli ei tulda mitte sellepärast , et kuulata mingit ühte või teist loengut või ühte või teist ainet ."
20210927_61_cancel_cancel_cancel,5,M,19.703333333333333,V,absoluutselt,ei,"Aga nüüd sellepärast , et tema nagu ei kuula , mis mina ütlen ja tahab rääkida mulle kui Mers meditsiin tema nüüd väidab , et ta lõpetab selle kõne ära ja ma pean uuesti helistama talle kui ja kuni ma olen maha rahunenud ja olen normaalne klient sama , kui tema on täiesti ebaratsionaalne ja siis me niimoodi ta seal rääkis ja siis mõtlesin Statistika Thankou can Clescancel my servis ja Bifolet's talkabout ja siis ma arvan , et see oli mingi pool tundi kestis ja siis see oli noh , niisugune nagu ma arvan , minu jaoks oli lihtsalt see , et kui nagu uskumatult Ta oli nagu ei olnud üldse nagu see ei olnud nagu , kui ükski sõber tuttav , kes iganes minuga käituks niimoodi , keda ma tean , siis ma ei tahaks temaga enam nagu niisugune , et ta absoluutselt ei kuula , siis mina ütlen ja lihtsalt räägib minust üle ja , ja mul on ja mul , mul on vaja temalt midagi ja tema kohustus on nagu tema töö on tehniliselt või nagu meie selles suhtes on teha seda asju , mis ma tahan , aga ta ei lihtsalt ei tee seda ja tahab , et mina teeks midagi , mida tema tahab , mis ilmselt tema saab sellest tõenäoliselt palka , kui ta suudab veenda mind mitte sellest internetist loobuma ."
20211018_234_spirituaalne_petaja_andrues_vana_vline_edu_on_sinu_sisemise_kpsuse_peegeldus,15,M,7.389833333333324,D,absoluutselt,mitte,"Ilmselt sa ka mitte absoluutselt mitte mingit vahet ei olnud , mul ."
20220106_239_marius_vahter_ja_sven_kabanen_mikrobioomi_olulisusest_detoksist_ja_probiootikumidest,11,M,10.21866666666667,D,absoluutselt,väga,"Absoluutselt väga suured mul , nagu ma juba ütlesin ka esimene esimene tõestus sellest , et kui ma vaatasin , mis mul välja tuli , minu jaoks minu ka mehe jaoks mul on ka alati , miks ma ei ole neid varem kunagi teinud , on see , et noh , mingi kõht läheb lahti või ?"
20220106_239_marius_vahter_ja_sven_kabanen_mikrobioomi_olulisusest_detoksist_ja_probiootikumidest,19,M,7.805833333333331,D,absoluutselt,jah,"Jaa , absoluutselt jah , et seal on ju hästi palju erinevaid neid toidulisandid erineva kvaliteediga , erineva toimega ja , ja see maailm on nagu see rabit hol on nagu sügav ."
20220206_kollektiivne_katk_14006022022,18,M,40.13216666666667,D,absoluutselt,väga,Absoluutselt väga hea .
20200112_kekkonenis_takeover__041_12012020,69,M,3.1498333333333375,D,absoluutselt,väga,"Jeje five Lups ja Suur papa ja üks välismaa kutt oli ka jälle vee ja absoluutselt väga hästi sobis , siin ja minek on ka lool minu arust ."
20200112_kekkonenis_takeover__041_12012020,111,M,3.5673333333333326,D,absoluutselt,absoluutselt,"Jaa , absoluutselt absoluutselt üldiselt ja nagu ma aru saan ja no nagu ma tean ka meil tegelikult nagu Suhteliselt kattuvad need , need maitsed nagu hiphopimaastikul ka ja siis tõepoolest sul on õigus , mis puudutab seda buumpäpi osa Eesti minu meelest on ka Eesti nagu väga heal kohal praegu väga heas seisus , nagu , et seda tuleb ja ja , ja tehakse seda südamega , et see positi ."
20200112_kekkonenis_takeover__041_12012020,111,M,3.5673333333333326,D,absoluutselt,üldiselt,"Jaa , absoluutselt absoluutselt üldiselt ja nagu ma aru saan ja no nagu ma tean ka meil tegelikult nagu Suhteliselt kattuvad need , need maitsed nagu hiphopimaastikul ka ja siis tõepoolest sul on õigus , mis puudutab seda buumpäpi osa Eesti minu meelest on ka Eesti nagu väga heal kohal praegu väga heas seisus , nagu , et seda tuleb ja ja , ja tehakse seda südamega , et see positi ."
20190908_bipolaarne_armastus_2,2,M,20.148166666666665,D,absoluutselt,absoluutselt,Absoluutselt absoluutselt ei jookse mööda külge maha .
20190908_bipolaarne_armastus_2,2,M,20.148166666666665,V,absoluutselt,ei,Absoluutselt absoluutselt ei jookse mööda külge maha .
20190908_bipolaarne_armastus_2,2,M,20.148166666666665,A,absoluutselt,selge,"Teisele mehele tema naisega , et tal lapsed absoluutselt selge ."
20210313_episood_1_eesti_laul_aftekas__covidioodid,0,M,54.761,D,absoluutselt,muidugi,"Ma ütleks absoluutselt muidugi noh , muidugi selles mõttes ma ei isegi vist ei ole nagu hea puudutada seda teemat , et kuidas žüriil valida on , sest tegelikult kokkuvõtteks nagu ei olegi vahet nagunii on raske valida ja , aga noh , me siis anname lihtsalt puhtalt võimaluse rohkematele artistidele , mis on iseenesest väga hea , siis ongi see platvorm , kus noh , tegelikult kui sa Eestis tahad ka nagu muusikuna kuskile nagu jõuda , siis tegelikult see on see platvorm , kuhu sa peaksid nagu sisenema , lihtsalt , et noh , mida rohkem meil valikut on ja mida rohkem inimesed nagu näevad erinevaid , seda tegelikult nagu seda parem on ka ."
20210313_episood_1_eesti_laul_aftekas__covidioodid,0,M,54.761,D,absoluutselt,sinnapoole,"Kuna ma esimest poolfinaali vaadanud , vaatasin teiste finaali , ma kuulasin üle nende selle etteaste ja siis ma vaatasin sinna kõrvale , seda tema asid , seal Rootsist on ju see koduktsiooni , erinevus on hullult suur , see mamas oli nagu väga äge see selline nagu klass omaette , et me võiks absoluutselt sinnapoole sihtida selleks igati kuul see muusika ise sisuline nagu toimib nagu rahvusvaheliselt väga hästi ."
20210313_episood_1_eesti_laul_aftekas__covidioodid,0,M,54.761,V,absoluutselt,ei,"Kusjuures läks täiesti minust mööda Aga ma soovitan ja vaata kindlasti ära , see mulle tundub Enda tuttavate seas nagu niimoodi tegin sellist väikest turu-uuringut siis nagu on inimesed , kellele see väga meeldis ja on inimesed , kellele see absoluutselt ei meeldinud , et hästi selline huvitav , aga ma olen mega ammu oodanud sellist saadet Eestisse ta , ta on nagu ta on selline komöödia , slash , tõsised teemad , mulle meeldib hästi see formaat , niisugune komöödia , tolkshow , kus nii-öelda võetakse läbi tõsised aja ajakirjanduslikud teemad nagu mingi John Oliver või , või revol , noah või mis iganes , et selles minu arust oli hästi äge saade , et see , see , mida Evase tegi seal Hando Tõnumaaga oli ikka mul ikka jäi karp lahti , aga ."
20220220_podcast_noorteaken_15__anett_mnniste_tasuta_vlismaale,2,F,32.540166666666664,D,absoluutselt,kohe,"Et ma arvan , et võib-olla kõige sellised ägedamad juhused ongi kohalikes kogukondades , kui on inimesed , kes elavad näiteks 100 inimest ühes külas , eks ju , ja siis keegi tuleb ja läheb sinna elama ja absoluutselt kohe inimestele sinu meelest on see esimene võõras nägu seal ."
20220220_podcast_noorteaken_15__anett_mnniste_tasuta_vlismaale,2,F,32.540166666666664,D,absoluutselt,ikka,"Jaa , absoluutselt ikka olen , et see alanemise tunne on kõige keerulisem , kuidas ma siis ei saa ju , kuidas ma ei ole , kuidas me ei leia endas seda kihk , eriti kui sa tead , et tegelikult on ju tegemist hea asjaga ."
20190307_67_saade_rgime_kogukonnast_kus_kik_mehed_on_naistele_truud,3,F,12.514666666666669,D,absoluutselt,just,Elauudselt absoluutselt just .
20190307_67_saade_rgime_kogukonnast_kus_kik_mehed_on_naistele_truud,6,F,6.178666666666663,D,absoluutselt,igasugu,"Seal on igasuguseid inimesi absoluutselt igasugu läbilõige ühiskonnast absoluutselt , just ."
20210824_kaja_kallas_mina_ekrega_valitsust_ei_moodusta,1,F,14.570666666666666,V,absoluutselt,väärima,"Jah , Signe Kivi samm absoluutselt väärib seda austust ja , ja mul on väga hea meel , et Signe kivi meie meeskonnas ka on , tal on tõesti ütleme , siht ja , ja südametunnistuse on väga selgelt paigas , et , et ma arvan , see , et ta on riigikogus , on , on suurepärane ."
20190109_59_saade__astroloog_taimi_uuesoo_tutvustab_meile_13_thtkuju,1,F,41.34983333333333,D,absoluutselt,mitte,Absoluutselt mitte .
20190109_59_saade__astroloog_taimi_uuesoo_tutvustab_meile_13_thtkuju,1,F,41.34983333333333,D,absoluutselt,alati,Absoluutselt alati alati ja kindlalt .
20210519_podcast_noorteaken_10__treening_toitumine_ning_tervis,6,F,7.120999999999996,V,absoluutselt,saama,"Nii et jah , aga ma tahaks küll , et mul oleks rohkem põhjust panna ka teise poole riideid selga , sest et nagu tegelikult on tore panna kleidikesi selga ja olla ikkagi tütarlapsele , mitte et spordi riietega seda ei saaks , absoluutselt saab väga ägedaid spordiriided on tänaseks ."
20200608_liisa_pakosta__naistele_ks_palk_ja_meestele_teine,0,F,24.0745,D,absoluutselt,nõus,"Sellega ma olen absoluutselt nõus , et tegemist on laiema õigluse küsimusega küsimusega sellest , et kuidas me ühiskonnas elu korraldame , kui nii mehed kui ka naised käivad tööl , aga lapsed sünnivad endiselt edasi ja vanainimesed tuleb ka ära hooldada ."
20210318_webinar_ettevtja_kinnisvararis,2,F,19.540166666666664,D,absoluutselt,võib-olla,"Absoluutselt võib-olla kuulas seda podcast või , või vebinari ja ja sai kuidagi inspiratsiooni juurde ja nagu me rääkisime , et on võimalik töö varjutamist teha , on võimalik tulla ka praktikale siis tegutseva maakleri kõrvale ka meie büroosse ."
20200330_1_lle_madise_intervjuus_eesti_inimeste_igusi_ei_tohi_ikka_grammigi_rohkem_piirata,1,F,10.887333333333336,A,absoluutselt,kindel,"Et me teeme seda sõltumatult ja nii hästi , kui me oskame , aga siin , selles on meil seisukoht absoluutselt kindel , et konkreetset inimest sellisel viisil jälitama hakata ei tohi , see on absoluutselt keelatud ."
20200330_1_lle_madise_intervjuus_eesti_inimeste_igusi_ei_tohi_ikka_grammigi_rohkem_piirata,1,F,10.887333333333336,V,absoluutselt,keelama,"Et me teeme seda sõltumatult ja nii hästi , kui me oskame , aga siin , selles on meil seisukoht absoluutselt kindel , et konkreetset inimest sellisel viisil jälitama hakata ei tohi , see on absoluutselt keelatud ."
20210727_arco_akadeemia_podcast_viljandi_maakonna_kinnisvaraturu_i_poolaasta_levaade,1,F,26.025333333333332,A,absoluutselt,uus,"Ja ja kui , kui seestpoolt nii-öelda ostjad ostjad tuleksid Absoluutselt uus arendused on üldse väikelinnades päris huvitav teema ."
20210727_arco_akadeemia_podcast_viljandi_maakonna_kinnisvaraturu_i_poolaasta_levaade,1,F,26.025333333333332,D,absoluutselt,nii,"Absoluutselt nii , et loodame siis , et see 60 krunti , mis sai maha müüdud , saavad siis väärilised majad peale ja , ja huvilised , kes siis tegelikult eramuid vajavad , või tahavad siis liikuda oma murulapi peale ja ja , ja valitseda oma impeeriumi , siis selle varsti saavad ."
20190408_68_saade__hingamisterapeudid_annavad_npuniteid_kuidas_end_terveks_ja_nnelikuks_hingata,0,F,39.77,V,absoluutselt,ei,"Igasugused tänapäevateraapiad tegelikult siin , ükskõik mis ka kesta teraapia , mida ma olen õppinud ja kõik on tegelikult enesearengu meetodid , sul ei peagi mitte midagi viga ole , absoluutselt ei pea midagi viga olema , et iga tänapäeva niisugune teraapia , ka NLPd ja , ja hingamist on arenguvahend , et , et alati on kuskile edasi minna , alati on kogeda suuremat armastust , suuremat energiat rohkem elus ära teha ."
20210911_arco_akadeemia_podcast__lhv_panga_vaade_kinnisvaraturule,0,F,24.052833333333336,D,absoluutselt,nii,"Absoluutselt nii , et aga kuidas pank näeb seda hinnarallit , et tegelikult see , mis on toimunud siin ka viimase paari aasta jooksul ja , ja täiesti paradoksaalsel viisil , et kui me räägime sellest , et ühelt poolt on meil olnud pandeemia , kus ärid ei ole saanud teha äri sellisel viisil , justkui turiste tänaval ei ole , vaatad välja , küsid või kui näed turiste , siis siis vaatad suurte silmadega , et näed , turist on linnas juba ."
20210911_arco_akadeemia_podcast__lhv_panga_vaade_kinnisvaraturule,0,F,24.052833333333336,D,absoluutselt,täiesti,Absoluutselt täiesti võimalik .
20220203_dr_annika_uue_dr_aime_keis_kukkumise_traumadest_ja_emo_igapevasest_tst,0,F,23.404166666666665,D,absoluutselt,väga,"Noh , eks neid lugusid , mis räägivad pikast ootamisest , need ongi sellesama triaažiga seotud Absoluutselt väga õige , need on sellesama triaažiga seotud ja midagi pole teha ."
20190102_58_saade__ajurveeda_edendaja_kaja_keil,0,F,43.91566666666667,V,absoluutselt,panema,"Põlema absoluutselt pane kaminasse tuli võib-olla need maitsed ja tekivadki ju tal talvel mingid hoopis teistsugused himud noh , et tekib selle punase veini himu ja tekib sellise pohlamoosi ja verivorsti ja hapukapsa ja no hapukapsa mul ei teki , mul tekib selle hapukapsa vedeliku isu millegipärast talvel ja , ja sellise nagu tummisemate asjade Väga superpoint , et ma kohe-kohe haaran sabast kinni , et kui loogiline , kui lihtne see on ."
20210106_irja_lutsar_mina_ei_ole_selle_valitsuse_ema,0,F,24.734166666666667,V,absoluutselt,pidama,"Aga aga need need otsused , mis teadusnõukogu ta teeb valitsusele , need ka suures osas realiseeruvad ka valitsuse otsustes , nii et , et , et ma ei , ma ei tea , kas kõik absoluutselt peab olema täiesti avalik , aga , aga , aga siis , kui ta läheb avalikuks , peab ta tulema juba nagu täistekstina , mitte mitte enam märksõnadega , sest terve rida mu slaide märksõnades Ette , et valitsus viib enamasti teie otsused ellu , aga ma ei usu , et teadusnõukojas oleksid nii rumalad inimesed , kes soovitasid koolide laussulgemist , kes soovitaksid panna kinni spordisaale , andke andeks , spordisaalides inimesed lähevad teise maakonda , sõidavad üle maakonna piiride ."
20210106_irja_lutsar_mina_ei_ole_selle_valitsuse_ema,0,F,24.734166666666667,V,absoluutselt,nõustuma,"Mina alust , et ma absoluutselt nõustun teiega ja , ja , ja ma , ma olen enda peale ka vihane ."
20191223_arcopod_s1e1_leanika_2019,0,F,45.16716666666667,D,absoluutselt,igati,"Ma arvan , et üks suuremaid eeldusi ikkagi on , esiteks suhtlemisoskus ja tal peab ikkagi olema võime ennast distsiplineerida ja pühenduda sellesse töösse , et kaootiliselt seda nagu väga teha ei saa , et see ongi see , et et me võime tööna küll teha mingeid asju , ma ei tea , lapata internetti ja City katk nelja , aga see äri sissetoomine peab olema nagu absoluutselt igati nagu paigas ."
20191223_arcopod_s1e1_leanika_2019,0,F,45.16716666666667,V,absoluutselt,ei,"Et et ma arvan , et üks olulisemaid punkte on ikkagi see maakler ja , ja noh , siinkohal ma ka ütlen meie nii-öelda klientidele ja kuulajatele , et ma panen käe südamele seda , et , et keegi ei pea muretsema selle pärast , et maakler jätaks midagi ühele või teisele poole edastamata , et tihti , miks müüja tahab kodus olla , et äkki maakler ei räägi seda , mida mina tahan , aga minu kogemus näitab seda , et et tegelikult räägib müüja hoopis seda , mida ei ole vaja teha teada ostja selles tehingus , onju minu oma kätega ehitatud puukorvike ja , ja , ja ise kätega värvisin seinad ja ise õmblesin endale kardinad , aga tegelikult ostjad see absoluutselt ei huvita , tema tuleb alles tegema sellest nii-öelda kodu , nii et et see läbirääkimine on hästi oluline ."
20200826_riina_solman_ja_liina_kersna_roosast_kleidist_ja_riigi_vrikusest,0,F,32.030833333333334,D,absoluutselt,kõige-kõige,"Tervet saadet pühendada Pärnitsale , sest ma arvan , et see ei ole tingimata absoluutselt kõige-kõige riiklikult kõige tähtsam küsimus praegu kuid kuna see oli värske ja te olete äärmiselt sobivad kõneisikud sellest kõnelema , siis me sellega alustasime ."
