episode_id,section_index,gender,minutes,pos,tunnus,sona,lause
20201231_59_normaalse_elu_osa,5,M,37.325833333333335,D,liiga,palju,"Mind see ei sega , aga teda nagu segab see mulle tundub , et tema tahaks , et oleks rohkema kontekstiga suhtlus filmi filmides , et ei oleks liiga palju nagu et mõned asjad eeldatakse , et inimesed saaksid aru , mitte et ei näidata puust ja punaseks ."
20201231_59_normaalse_elu_osa,5,M,37.325833333333335,D,liiga,palju,"Kui liiga puust punases tehakse , sest ma saan aru , näiteks seal raamatus oli näide , et prantslastele ei meeldi neile konkreetselt , tundub , et neid peetakse lolliks , kui neile detailidest liiga palju räägitakse , et see on nagu ."
20201231_59_normaalse_elu_osa,5,M,37.325833333333335,D,liiga,palju,"Nad said niigi aru , miks on vaja kõike , sest rääkida Mitte niivõrd see , et nagu iga indiviid , vaid lihtsalt üldiselt on niisugune muster ja just ja Prantsusmaal on ka inimesi , kes mõned seletavad liiga palju , liiga vähe ja teised prantslased arvavad , et nad on lollid , lollid selles mõttes , et see ei ole nagu nii , et kõik prantslased , arva kõik , ameeriklased peavad neid lollideks vaid lihtsalt nagu pigem et nad on sellel sellel skaalal suhteliselt erinevates otsades ja selle tõttu suhteliselt tihti tekib selline , nagu pinge ."
20201231_59_normaalse_elu_osa,5,M,37.325833333333335,D,liiga,vähe,"Nad said niigi aru , miks on vaja kõike , sest rääkida Mitte niivõrd see , et nagu iga indiviid , vaid lihtsalt üldiselt on niisugune muster ja just ja Prantsusmaal on ka inimesi , kes mõned seletavad liiga palju , liiga vähe ja teised prantslased arvavad , et nad on lollid , lollid selles mõttes , et see ei ole nagu nii , et kõik prantslased , arva kõik , ameeriklased peavad neid lollideks vaid lihtsalt nagu pigem et nad on sellel sellel skaalal suhteliselt erinevates otsades ja selle tõttu suhteliselt tihti tekib selline , nagu pinge ."
20201231_59_normaalse_elu_osa,5,M,37.325833333333335,D,liiga,palju,"Oi , tema on praegu stressis , see tähendab , et ma peaksin tegema nii stressi , tavaliselt põhjustab liiga palju tööd ."
20201231_59_normaalse_elu_osa,6,M,13.087999999999996,D,liiga,palju,Aga sa ikka unustad liiga palju viimasel ajal äkki sa võiksid rohkem magama või midagi ?
20210404_episood_3_emoosekandid_ja_co2paraad,0,M,52.372166666666665,D,liiga,palju,"Neil oli pandud iga kontserdi jaoks erinev set , kokku , nad pigem vähem rääkisid ja rohkem tegid lihtsalt muusikat , see oli hull mõnus inimesed , noh muidugi kõik istusid seal , aga kõik kujutasid , kas on ju niisugune , vaib oli nii mõnus , et ma sel hetkel mõtlesin ka , et ma pigem lähen enne 50 korda vaatama Johni kontserdid kui areana oma , sest kuidagi see vaib oli nii teine nagu täpselt sama tekib ka just veebikontsertide ja , ja tavakontsertite kohta , et kuidagi sihuke produktsiooni vai jääb liiga palju juurde , et sa ei saa seda nagu puhast elamust või seda hetke emotsiooni nagu ."
20210404_episood_3_emoosekandid_ja_co2paraad,0,M,52.372166666666665,A,liiga,üldine,"Ma ei taha siin kuidagi nagu võib-olla liiga üldine olla , aga liiga karm olla , aga minu arust ma ei näinud mitte mingisugust mõtet sellele , et ma nagu saan aru , et okei , protestime on ju tänapäeval ei ole üldse nagu vale näidet oma meelsust , mis iganes viisil , eks ole , sa võid minna sloganitega , ma ei tea riigikogu ette mida iganes , aga minu arust on , see , on see hea siis , kui sul on ka nagu niisugune suurem idee sellega või mingi maailma parandab muudatus või mingi sugune ettepanek , mis tõsiselt midagi annab juurde mitte see , et ."
20210404_episood_3_emoosekandid_ja_co2paraad,0,M,52.372166666666665,A,liiga,karm,"Ma ei taha siin kuidagi nagu võib-olla liiga üldine olla , aga liiga karm olla , aga minu arust ma ei näinud mitte mingisugust mõtet sellele , et ma nagu saan aru , et okei , protestime on ju tänapäeval ei ole üldse nagu vale näidet oma meelsust , mis iganes viisil , eks ole , sa võid minna sloganitega , ma ei tea riigikogu ette mida iganes , aga minu arust on , see , on see hea siis , kui sul on ka nagu niisugune suurem idee sellega või mingi maailma parandab muudatus või mingi sugune ettepanek , mis tõsiselt midagi annab juurde mitte see , et ."
20190115_mehed_ei_nuta_kas_ott_tnak_peaks_olema_aeglasem_kas_lati_alt_jooksis_kullame_vi_klubi_omanik,2,M,14.613833333333332,D,liiga,sinna,"Ja , ja vahepeal nüüd sel aastal või ütleme siis eelmises eelmisel suvel see Euroopa liiga sinna otsa , et see ongi üsna uus nähtus ikkagi , mille pealt see huvi on saanud tekkida ."
20190115_mehed_ei_nuta_kas_ott_tnak_peaks_olema_aeglasem_kas_lati_alt_jooksis_kullame_vi_klubi_omanik,2,M,14.613833333333332,V,liiga,olema,"Euroopa liiga on võtmesõna nii , nii sellest , et me üldse teame , et see naiskond on olemas , et üks mäng on olemas , kui ka see , et et see naiskonna niisugune kokkumängija ja ütleme tähtsates mängudes vastupidamine ."
20190115_mehed_ei_nuta_kas_ott_tnak_peaks_olema_aeglasem_kas_lati_alt_jooksis_kullame_vi_klubi_omanik,6,M,20.665000000000003,A,liiga,suur,"Mängu esimese mängu kohta ega muud ei oskagi öelda , et , et kohustuslik võit võeti ära , et , et seal nagu noh liiga suuri probleeme ei tekkinud ."
20190115_mehed_ei_nuta_kas_ott_tnak_peaks_olema_aeglasem_kas_lati_alt_jooksis_kullame_vi_klubi_omanik,6,M,20.665000000000003,A,liiga,eelviimane,"Probleem on selles , et , et Goltsi rünnak ei suutnud enamat kui üks touchdown , sest teise touchdown i muideks pane tähele , eks spetsiaaltiim ja vormistas , ehk siis blokeerisid lahtilöögi ja jooksid selle tastoun iks ja vot see oli see probleem , kusjuures tugevuse on sipsi kaitse liiga eelviimane , et tegelikult see oli põhjus , miks ."
20190115_mehed_ei_nuta_kas_ott_tnak_peaks_olema_aeglasem_kas_lati_alt_jooksis_kullame_vi_klubi_omanik,7,M,1.978666666666671,D,liiga,ka,"Jah , kahjuks Audentest vaata ei olnud see aasta liigas ka , et siis oleks saanud Audentese ka ."
20190115_mehed_ei_nuta_kas_ott_tnak_peaks_olema_aeglasem_kas_lati_alt_jooksis_kullame_vi_klubi_omanik,8,M,5.863333333333336,D,liiga,kuskilt,"Jah , ja ja kui toome mingi sajaeurose venna ülikoolist ja hakkab tegema pilt Kuskilt kuskilt näiteks mingist no ütleme , Päevaleht on , eks ole , kõrgliigas ütleme sealt mingist minevikust ja videvikus , ütleme sealt teise liiga kuskilt ."
20210321_episood_2__prgitelevisioon,0,M,41.82983333333333,A,liiga,utoopiline,"No ma nagu ma ütlesin , ma tegelikult ei uskunud seda alguses , see tundus niisugune liiga utoopiline või et siis ma hakkasin mõtlema , et miks see vajalik oli , et mis selle nagu agenda on või mis sa sellega saavutada üritasid või et kuna see käis nagu mitu korda läbi , siis mõtlesin ju see siis ikkagi nagu räägib tõtt , sest et see on juba nagu neljas või viies või kuues kord , kui ta seda ütleb , aga sama hästi , et kui ta mainis seda nagu mingi viis , kuus , seitse , kaheksa korda , et siis ma mõtlesin , et kas see nagu , kas see mingi klikkpeit teema , et ta , et ta helistas mulle nagu me rääkisime , lae , kõik on korras , nagu , et see oli mulle suht pikalt segane ja siis kas ta siis lõpuks helistaski , siis olin nii või ."
20210321_episood_2__prgitelevisioon,0,M,41.82983333333333,D,liiga,palju,"No noh , me ei saa seda eeldada , et keegi sealt nüüd showst välja jalutab , on ju , see võib olla liiga palju vist eeldatud ."
20210321_episood_2__prgitelevisioon,1,M,21.388166666666667,A,liiga,kollane,"Aga noh , ma ütlen , et minu jaoks on ta prime-tim jaoks veits liiga kollane ja arvestades seda kui kollaseks vaata noh , inimesed ju kell 19 , null null vaatavad neid kahte kanalit , selleks , et näha uudiseid ja just see reporter ja siis seitsmesed uudised , mis on veel juba niigi läinud meelelahutuslikuks tegelikult läbi aastate ."
20210321_episood_2__prgitelevisioon,1,M,21.388166666666667,A,liiga,kollane,"Aga siit tekib küsimus , kas Eesti telemaastik on liiga kollane ?"
20210321_episood_2__prgitelevisioon,1,M,21.388166666666667,D,liiga,palju,"Ma ei julge öelda , et need on võib-olla kas liiga palju , sest ma ei ole nagu konkreetselt kursis , palju neid päriselt kokku on , aga minu arust need lihtsalt domineerivad täielikult iga inimese meediavälja nii palju , et sa tunned , et see ongi su põhiasi , mida sa näed seal tegelikult on ju alates kella kaheksast hommikul kella seitsmeni on mingid täiesti teised asjad ja pärast seda duublit on veel mingisuguseid teisi asju , nagu et no muidugi meelelahutuse ka enamik , sest sa pead inimest telekas hoidma ja midagi pakkuma neile , mis neid hoiaks seal aga et niisugust kollast lihtsalt , need on nagu väga suured asjad ja need hoiavad nagu väga palju kaalu meedias lihtsalt ."
20190904_bipolaarne_vandenud_1,3,M,23.900166666666664,D,liiga,liiga,"Ja ma arvan samamoodi , sa oled liiga liiga tugev isiksus , vaata , ongi see , et tegelikult on see , kui nad neid kempteris ei paneks , onju siis enamus vendi mässaks , enamus endi kukutakse süsteemi , kui me praegu aknast välja vaatame , meil pilvi põhimõtteliselt praktiliselt ei ole ."
20190904_bipolaarne_vandenud_1,3,M,23.900166666666664,A,liiga,tugev,"Ja ma arvan samamoodi , sa oled liiga liiga tugev isiksus , vaata , ongi see , et tegelikult on see , kui nad neid kempteris ei paneks , onju siis enamus vendi mässaks , enamus endi kukutakse süsteemi , kui me praegu aknast välja vaatame , meil pilvi põhimõtteliselt praktiliselt ei ole ."
20190904_bipolaarne_vandenud_1,3,M,23.900166666666664,A,liiga,väike,"Aga võib-olla ongi siis meil on noh , see meil on , see eelarve on liiga väike , vaata Eesti jaoks , Eesti jaoks ei ole Centralse ."
20190904_bipolaarne_vandenud_1,3,M,23.900166666666664,D,liiga,palju,"See on nagu see , et neil On mingi kütust on nagu liiga palju üle , et maanduda vaata et lennuk kannatab mingit teatud nagu raskust , vaata ."
20190904_bipolaarne_vandenud_1,3,M,23.900166666666664,D,liiga,palju,"Põipõhimõtteliselt mõte ongi see vaata et inimene oleks hästi vagur ja nagu nagu rahvastikukontroll , vaata et liiga palju rahva rahvast tekiks ."
20210208_jutud_rohelises_stuudios_osa_1_hardo_adamson,5,M,7.338666666666668,D,liiga,ära,"Aga mis sa arvad , kas see tule tuli nagu kasuks see 2017 , see laulu-tantsupeol peaosalise mängimine , sest mingil hetkel ju ka lavakunstikoolis ju öeldakse , et et kui , kes on nagu liiga ära vormitud , et teda nagu teda ei taheta , et , et ei ole võimalik teda enam vormida ."
20210208_jutud_rohelises_stuudios_osa_1_hardo_adamson,6,M,3.2169999999999996,A,liiga,arg,"Ja , ja no eks neid muidugi katseid on ka nüüd aastast aastasse muutunud , et , et Jaak Prints tegi nüüd siin natukene jälle jälle midagi muutis seal , aga noh , üldjoontes on nagu nad samad , et lihtsalt lihtsalt teada seda platvormi , et , et , et mille pealt nagu siis konkreetse inimese puhul alustada tuleb , et et kes on nagu Nähagi , et kes on nagu liiga arg selle jaoks või kes on liialt enesekindel , see on nagu ka mis , mis kindlasti mõjutab , mõjutab neid katseid , et et , et , aga pigem pigem jah , saada teada ja saada , tundma õppida , et kes see inimene on , et kas ta , kas ta on valmis siia tulema või ei ole , et sellest meie komisjon on , saab nagu väga hästi aru , ma arvan ."
20210208_jutud_rohelises_stuudios_osa_1_hardo_adamson,8,M,4.639333333333331,D,liiga,palju,"No sa tõid tegelikult ühe päris suure probleemi välja ja tegelikult selle ilminguid on ju meie kultuurimaailmas ju mõnes mõttes näha , et see varasemalt sa rääkisid siin , et näitlejatel on üleküllus , et kas me toodame nagu näitlejaid liiga palju ."
20210502_sott_kihisev__korrrralik_jubileika_100_02052021,53,M,12.34333333333334,D,liiga,laiali,"See see läks , aga see oli nagu laserkiir , et mis liiga laiali , kui see valgusfoorinagu läheb , siis see ajub ära selles suhtes , et ta võib-olla liiga laiali läks , et sellepärast praegu ta nii segane ongi ."
20210502_sott_kihisev__korrrralik_jubileika_100_02052021,53,M,12.34333333333334,D,liiga,laiali,"See see läks , aga see oli nagu laserkiir , et mis liiga laiali , kui see valgusfoorinagu läheb , siis see ajub ära selles suhtes , et ta võib-olla liiga laiali läks , et sellepärast praegu ta nii segane ongi ."
20210422_episood_5_elu_surm_ja_kanade_lestus,0,M,83.633,A,liiga,suur,"Aga kas sa ei ole mõelnud ka selle peale just just selle nagu tellimuste peale , et , et paneks ise mingisuguse veo püsti või , või see ei ole nagu niisugune või see on natuke niisugune liiga riski või niisugune liiga suur väljaminek ?"
20200505_episood_10__estpluatatsioon_november__malev,14,M,5.245833333333334,D,liiga,kaugele,Eesti filmidesse läheb liiga kaugele .
20200505_episood_10__estpluatatsioon_november__malev,15,M,7.989833333333339,D,liiga,palju,"Et sul on kratid , millel on meeletult lahedad efektid ja mis on läbi mõeldud , aga siis sul on see libahundi teema , mida on liiga palju selles filmis ."
20200505_episood_10__estpluatatsioon_november__malev,22,M,0.5193333333333309,D,liiga,tõsiselt,Ja ei võta ennast liiga tõsiselt ka .
20220104_mehed_ei_nuta_kontaveidi_fnnid_liialdasid_vehklejate_rappimisega_spordiaasta_suured_ksimused,2,M,14.309833333333332,A,liiga,kindel,"Täna neil on küll koduliiga mäng , aga , aga laupäeval see VTB mäng poolakatega eilse seisuga ei olnud liigas kindel , sest et seal Poola klubis on ka koroona sees ja neile koduliiga mäng ära ja aga Kalevil endal ka patsi õiget vastust , et mis siis sellest TB mängust saab ?"
20220104_mehed_ei_nuta_kontaveidi_fnnid_liialdasid_vehklejate_rappimisega_spordiaasta_suured_ksimused,2,M,14.309833333333332,D,liiga,liiga,"Aa , okei , aga , aga , aga üldiselt jah , et see võtab liiga liiga palju sõna see korvpalli teemadel ja ."
20220104_mehed_ei_nuta_kontaveidi_fnnid_liialdasid_vehklejate_rappimisega_spordiaasta_suured_ksimused,2,M,14.309833333333332,D,liiga,palju,"Aa , okei , aga , aga , aga üldiselt jah , et see võtab liiga liiga palju sõna see korvpalli teemadel ja ."
20220104_mehed_ei_nuta_kontaveidi_fnnid_liialdasid_vehklejate_rappimisega_spordiaasta_suured_ksimused,3,M,25.564166666666665,V,liiga,tõusma,"Ma arvan , et järgmine hooaeg , tema on üks selle uue , selle rocki tugi tänasid , kui need hakkavad , kus teisest liigast tõusma ."
20220104_mehed_ei_nuta_kontaveidi_fnnid_liialdasid_vehklejate_rappimisega_spordiaasta_suured_ksimused,3,M,25.564166666666665,D,liiga,kõrgele,Ei no sa ei tõsta ju latti kohe liiga kõrgele .
20220104_mehed_ei_nuta_kontaveidi_fnnid_liialdasid_vehklejate_rappimisega_spordiaasta_suured_ksimused,4,M,2.4730000000000016,A,liiga,madal,"Ise viriseb , et mingi latt on mata liiga madalale , siis ütleb , et ei ."
20220104_mehed_ei_nuta_kontaveidi_fnnid_liialdasid_vehklejate_rappimisega_spordiaasta_suured_ksimused,5,M,5.981833333333339,A,liiga,viimane,"Kas Eesti jalgpallikoondis pääseb rahvuste liigas viimasesse divisjoni langemisest ja mina alustan vist ise ja ütlen , et pääseb küll , jah ."
20200524_see_on_ikkagi_hiphopi_saade_056_24052020,4,M,4.452166666666667,D,liiga,palju,"Aga kõik läheb paremaks ja kuule tänkspirukate eest , mis sa tõid , väga hea oli , ma sõin neid liiga palju ka ühtlasi ."
20200524_see_on_ikkagi_hiphopi_saade_056_24052020,4,M,4.452166666666667,A,liiga,haige,"Kuulame ühe loo selle möla keskel , kuulame ühe loo alustuseks lihtsalt , et see möla on liiga haige ."
20200105_saaga_jtkub_20__040_05012020,30,M,4.597833333333331,D,liiga,siit,"Ma vajan veidi aega , mõtlen lõnga liiga siit ."
20200105_saaga_jtkub_20__040_05012020,76,M,3.2906666666666675,D,liiga,palju,"Praegu praegu testisin siis krõõbitsat teha , on sellega ikka päris hea lusti ja ei täiega lustikad on peal , kui krõõbitsaid tõmbab siit sellega , vägev ootan , on vähemalt üks funktsioon sellel , kes niisama liiga palju räpptekste kuulata ei viitsi , siis tõmbab kraabitsat ."
20200105_saaga_jtkub_20__040_05012020,118,M,1.978666666666671,D,liiga,palju,"Abrada , vala mulle kanget ja isegi kui keegi meist täna ei lange , siis tean , me joome liiga palju ."
20200105_saaga_jtkub_20__040_05012020,118,M,1.978666666666671,D,liiga,palju,Me joome liiga palju .
20200105_saaga_jtkub_20__040_05012020,118,M,1.978666666666671,D,liiga,palju,Me joome liiga palju .
20200105_saaga_jtkub_20__040_05012020,118,M,1.978666666666671,D,liiga,palju,"Jajah , me joome liiga palju ."
20200105_saaga_jtkub_20__040_05012020,118,M,1.978666666666671,D,liiga,palju,"Abrada , vala mulle kanget ja isegi kui keegi meist täna ei lange , siis tean , me joome liiga palju ja me joome liiga palju ."
20200105_saaga_jtkub_20__040_05012020,118,M,1.978666666666671,D,liiga,palju,"Abrada , vala mulle kanget ja isegi kui keegi meist täna ei lange , siis tean , me joome liiga palju ja me joome liiga palju ."
20200105_saaga_jtkub_20__040_05012020,118,M,1.978666666666671,D,liiga,palju,"Ja jah , me joome liiga palju ."
20190101_mehed_ei_nuta_suur_uusaastasaade_absoluutne_tde_ehk_eelmise_spordiaasta_top25_edetabel,1,M,6.895333333333334,D,liiga,palju,"Nuriseb üks inimene , eks ole , küll , on häda , et kuskil liiga palju jälgitakse siis mingit täpselt , mis real keegi lõpetas mingitel võistlustel ."
20190101_mehed_ei_nuta_suur_uusaastasaade_absoluutne_tde_ehk_eelmise_spordiaasta_top25_edetabel,2,M,38.38016666666667,V,liiga,olema,"No tegelikult selles suhtes väga kõva asi , et eestlastel on üldse hokis mees , kes on võitnud ikkagi korraliku tiitli , okei , võib öelda , mis see meistrite liiga on , et kui on NHL ja KahL ja ja , ja , ja see ei ole nagu ütleme võrrelda võib-olla jalgpalli Champions liigiga aga , aga , aga omaette kõva asi küll ja ja , ja kui robot Robert Rooba sel võistkonnas mängib , lõi väravaidki , eks ole , siis noh igatepidi uhke ja see hooaeg on , ta ju jätkab Jaaskülas mängimist ja jätkab väga hästi , on öelnud väga palju väravaid , et enda kohta , et selles suhtes viis pluss , et vägev , et meil on niisugune hokimees olemas ja hoki muuseas on üks kõvemaid spordialasid üldse maailmas ."
20190101_mehed_ei_nuta_suur_uusaastasaade_absoluutne_tde_ehk_eelmise_spordiaasta_top25_edetabel,2,M,38.38016666666667,A,liiga,suur,"Jaa , aga teisalt jälle on natukene kurb , et me hõiskame , kiidame sündmuse üle , mis tegelikult maailma mõistes ikkagi liiga suur sündmus ei ole , et aga sa raiskas ."
20190101_mehed_ei_nuta_suur_uusaastasaade_absoluutne_tde_ehk_eelmise_spordiaasta_top25_edetabel,2,M,38.38016666666667,V,liiga,mängima,"Sest Kran , Kanari kui klubi jaoks hetkel on minu arust isegi tähtsam see , et nad Hispaania liigas mängiksid paremini kui euroliigas sest seal see seis on üsna hapu neil praegu ."
20190101_mehed_ei_nuta_suur_uusaastasaade_absoluutne_tde_ehk_eelmise_spordiaasta_top25_edetabel,2,M,38.38016666666667,V,liiga,panustama,"Mida te tahate , selleks , et viiksite Eesti Federation kapil maailma liigasse panustage , sellele me omalt poolt ."
20190101_mehed_ei_nuta_suur_uusaastasaade_absoluutne_tde_ehk_eelmise_spordiaasta_top25_edetabel,4,M,70.77066666666666,D,liiga,küll,"Maailma liigasse küll ei pääsenud , aga seejärel kindlustas endale üsna varakult ära , pääseme järgmisele EM-finaalturniirile ja nagu sellest kõigest veel vähe oleks , sellega me justkui oleme ju harjunud kõik ."
20200920_tt_terav_teema_068_20092020,8,M,2.169000000000002,D,liiga,palju,"Juse on kõige populaarsem lugu sealt palju seda mängu liiga palju mängitud ja võtsin niimoodi ette , et Natorias pea ji Enamus laud on mängitud ."
20200920_tt_terav_teema_068_20092020,26,M,4.631333333333331,D,liiga,palju,"Siis rituaalselt pasuka huultele utoetub ja tuhatoomaga koos me puhkame vaimu , aga mitte liiga palju ."
20200920_tt_terav_teema_068_20092020,26,M,4.631333333333331,D,liiga,palju,Pisut su tervet olemisest ei saaks suitsuvahe mitte liiga palju .
20200920_tt_terav_teema_068_20092020,32,M,8.332166666666664,D,liiga,palju,"Ma olen nagu kahe tee vana olen nagu selles suhtes , et et ma olen nagu see tagasimineja suures osas ja lisaks olen ka läbi kraavide mineja , ehk siis kui keegi tuleb , ütleb , et oh , sa oled nii tubli ja ilusad , sans , sa oled kole , aga loll vaata selles suhtes , et need , need on need teed nagu teel olemisega , et see õnneks see , et sa ise rääkisid ära , et sa ise saad paika panna , mis see liiki teeline oled , on ju muidugi ma ise mõtlesin seda , et ma ei , see vajab liiga palju mõttetööd praegu , aga tagantjärgi paneb paika paika ja sa saad tegelikult vaata ei ole kunagi maailmas eriti keerulises inimühiskonnas nagu musta ja valget selles suhtes , isegi kui sa tahad nagu täiega tooni puhtad hoida ja see ei ole sul võimalik , sellepärast et maailm ongi nii mitmekülgne ."
20210531_kuna_it_on_levinud_igasse_eluvaldkonda_siis_on_itekspertidele_rakendust_kikjal,0,M,28.527333333333335,D,liiga,palju,"No kui siin on räägitud teinekord sellest , et Eestis on võib-olla liiga palju haldusjuhte ja turundusjuhte ja , ja ärijuhte , siis kuidas IT-valdkonnas on , kas nõudlus spetsialistide järgi on suurem , kui pakkumine ?"
20210912_jlle_see_lart_119_12092021,2,M,5.1850000000000005,D,liiga,palju,"Kuidagi õhku oli kogu aeg kogu aeg liiga palju , siis tekkis niisugune südam-südamepiin , et kurat , et liiga liiga hästi hingan , et oleks minu arust profimad , vennad panid maski nii et nina oli väljas ja siis läbi nina käis õhk ikka ."
