episode_id,section_index,gender,minutes,pos,inetnsiivistaja,sona,lause
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,1,M,27.033,A,nii,suur,"Aga sa tõid tegelikult väga ühe huvitava aspekti , et ei noh , nii suurt rolli ei saanud , aga samas kui nii mõelda , siis tihti need väiksemad rollid võivad väga-väga palju juurde anda ja nad jäävadki väga hästi meelde ja ja võib-olla kiiretaksegi , et , et see ilmselt selline muusikali kokkuvõttes on ju iga roll ju tähtis , et kui keegi nagu halvasti tantsib , seal see jääb meelde ja võib kogu selle üldpildi ära rikkuda , nii et see nagu ikkagi õpetab väga palju meeskonnatööd ."
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,1,M,27.033,A,väga,suur,"Ma ei tea , see peab olema ikkagi selline sisemine , väga suur tahe , sest et proovida ikka võib , aga kui see nagu pärast tuleb välja , et ei meeldi , siis on veel hullem ."
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,1,M,27.033,A,väga,aktuaalne,"Praegu ju väga aktuaalne teema , metsa majandamine ja ja kui selle peale üldse mõelda , et noh , kui , Liikuda siin Valgamaal ringi , siis jälle aastad , et oh , et üks maa metsa maha võetud , et mis sa sellest kõigest arvad ?"
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,1,M,27.033,A,nii,keeruline,"Mis toimub , see on nii keeruline teema , sellepärast ma ei , mul ongi hea meel , et ma ei tegele sellega ."
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,1,M,27.033,A,kui,suur,"Et siinsamas kasvõi tõrva vallas , et et kui suur osa nii-öelda siis tulumaksust ja sotsiaalmaksust moodustab ikkagi metsamajanduse firmade nii-öelda need maksud makstud maksud , onju ja , ja kui palju see annab tööd inimestele maapiirkondades ."
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,1,M,27.033,A,nii,südametu,"Aga muidugi ka teine pool , vahepeal tundub lihtsalt nii südametu metsamajandajate poole , et hakata hakatakse siis naeruvääristama , et oma lenduväravatega ja hakkame hoopis metsmaasikat kaitsma ja et nendele nagu siis absoluutselt see lageraielank nagu mingid mingit nagu tundeid ei tekita , et ülikeeruline teema ja ."
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,1,M,27.033,A,kui,paks,"Tegelikult põdrale väga meeldib raesmikud , tal on see palju rohkem süüa kui paksus metsas , et ."
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,1,M,27.033,A,nii,mitmekihiline,"Nii mitmekihiline ja nii raske probleem , et minul jääb kindlasti puudu sellest , et seda probleemi lahendada ."
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,1,M,27.033,A,nii,raske,"Nii mitmekihiline ja nii raske probleem , et minul jääb kindlasti puudu sellest , et seda probleemi lahendada ."
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,2,M,8.717833333333333,A,väga,populaarne,"Et kui praegu on väga , ma ei tea , millal see intervjuu läheb nagu välja , aga praegu on väga populaarne video , kuidas kojamees nii-öelda siis Tarmo Kruusimäe teeb seda veipi ma voodis istungi ajal , siis ma olin nagu päriselt kojamees ."
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,2,M,8.717833333333333,A,kui,raske,"Näiteks mu ülemus oli 75 aastane raamatupidaja Et jah , oli ka selliseid hetki , kus mõtlesin , et ma ei tea Et oleks võinud , et oleks võinud ikka kaitseväes ära käia , aga noh aga , aga siis seesama Tallinna elu , et ma saan aru , et 2012 kuni tegelikult tõrva jõudmiseni oli see Tallinna ja , ja Valgamaa vaheline elu , et kui raske või , või kui , kui keeruline või kui lihtne on ühel sellisel maa maainimesel minna ja elada nii-öelda suures metropolis , meie mõistes on ju Tallinnas , et ka minul on see tee läbi käidud ja , ja eks ma olen ka oma järeldusi ja mõtteid sinna pannud , aga , aga samas mulle tundub , et sellel on omad plussid ja miinused , aga kuidas sinul oli ?"
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,2,M,8.717833333333333,A,kui,keeruline,"Näiteks mu ülemus oli 75 aastane raamatupidaja Et jah , oli ka selliseid hetki , kus mõtlesin , et ma ei tea Et oleks võinud , et oleks võinud ikka kaitseväes ära käia , aga noh aga , aga siis seesama Tallinna elu , et ma saan aru , et 2012 kuni tegelikult tõrva jõudmiseni oli see Tallinna ja , ja Valgamaa vaheline elu , et kui raske või , või kui , kui keeruline või kui lihtne on ühel sellisel maa maainimesel minna ja elada nii-öelda suures metropolis , meie mõistes on ju Tallinnas , et ka minul on see tee läbi käidud ja , ja eks ma olen ka oma järeldusi ja mõtteid sinna pannud , aga , aga samas mulle tundub , et sellel on omad plussid ja miinused , aga kuidas sinul oli ?"
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,2,M,8.717833333333333,A,kui,lihtne,"Näiteks mu ülemus oli 75 aastane raamatupidaja Et jah , oli ka selliseid hetki , kus mõtlesin , et ma ei tea Et oleks võinud , et oleks võinud ikka kaitseväes ära käia , aga noh aga , aga siis seesama Tallinna elu , et ma saan aru , et 2012 kuni tegelikult tõrva jõudmiseni oli see Tallinna ja , ja Valgamaa vaheline elu , et kui raske või , või kui , kui keeruline või kui lihtne on ühel sellisel maa maainimesel minna ja elada nii-öelda suures metropolis , meie mõistes on ju Tallinnas , et ka minul on see tee läbi käidud ja , ja eks ma olen ka oma järeldusi ja mõtteid sinna pannud , aga , aga samas mulle tundub , et sellel on omad plussid ja miinused , aga kuidas sinul oli ?"
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,2,M,8.717833333333333,A,väga,kurb,"Et esimene nädal oli kuidagi väga kurb No kuidagi kodust eemal aga siis harjusin ära ja mind seal Tallinna Tartu , Valgamaa vahelt liikumine hoidis alati kuidagi vormis ja mind see suur linn kuidagi nagu ei häirinud , et ."
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,2,M,8.717833333333333,A,nii,väike,"See ei , need , need tundusid nii väikesed summad tol ajal ikkagi ."
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,2,M,8.717833333333333,A,väga,rahulik,"Väga rahulik oli kuidagi seal , kuigi see oli kohe selle ärimaja ja Magdaleena haigla ja selle suure Pärnumaante silla juures , aga me olime kuidagi seal taga peidus ja väga-väga kuidagi rahulik oli ."
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,2,M,8.717833333333333,A,väga,äge,Ka väga ägedas majas kaks tarmipeatust olid telliskivis .
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,2,M,8.717833333333333,A,väga,suur,"No võib-olla ma räägin selle loo , et ma Teismelisena ma olin väga suur linnuhuviline ja üldse bioloogihuviline ."
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,2,M,8.717833333333333,A,üldse,bioloogihuviline,"No võib-olla ma räägin selle loo , et ma Teismelisena ma olin väga suur linnuhuviline ja üldse bioloogihuviline ."
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,3,M,0.55783333333333,A,kui,raske,"See teekond siia tagasi tõrva on hea näide , kui raske või , või kui kerge see tegelikult võib olla ja tagasitulek ."
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,3,M,0.55783333333333,A,kui,kerge,"See teekond siia tagasi tõrva on hea näide , kui raske või , või kui kerge see tegelikult võib olla ja tagasitulek ."
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,4,M,10.882666666666667,A,väga,aktiivne,"Kui ma räägin endast ja oma kaasast Sirlist aga me oleme me olnud kunagi vaata , me ei kaotanud seda sidet Valgamaaga , et teadupärast Sirli oli väga aktiivne nii Valgamaa noortekogus kui tõrva , linna noortevolikogus ja see side oli kogu aeg olemas ."
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,4,M,10.882666666666667,A,nii,kauge,"Ja , ja siis me jääksime ka sellest Valgamaast minu maakodust ja kõigest nii kaugeks ."
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,4,M,10.882666666666667,A,väga,suur,See list oli väga suur vedamine .
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,4,M,10.882666666666667,A,hästi,uus,"Et see oli kõik minu jaoks hästi uus ja , ja hästi huvitav ."
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,4,M,10.882666666666667,A,hästi,huvitav,"Et see oli kõik minu jaoks hästi uus ja , ja hästi huvitav ."
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,4,M,10.882666666666667,A,nii,tänane,"Praeguses hetkes , et ma nüüd hullult ei mäletagi seda tööd nii kõvasti , et ma olen nagu nii oma nagu peaga noh , nii tänases päevas hetkel , et kui sa küsid , et siis nagu tuleb meelde küll moment , aga see tundub kui nii kaua aega tagasi , et ."
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,4,M,10.882666666666667,A,päris,keeruline,"No ma tean sind ka enam-vähem noh , nüüd natuke natuke täpsemalt täpsemalt vist ja on halb sõna öelda , aga umbes kaheksa-üheksa aastat ja ja , ja nii palju , kui mulle tundus see , mida sa vabal ajal teed , see , mis missugune hing , hing sinust nagu välja kumab , siis see ametniku töö tundus nagu kuidagi kummaline sinu poole , et et ongi niisugune natuke hipster ikka natukene selline vabameelsus ja siis siis nagu tõesti selline päris keeruline ametnikutöö , et kus tuli suhelda , on volikoguga , tuli suhelda , vallakodanikega , olla viisakas , täita ametnik ametniku rolle , kohuseid , et et aga , aga tagantjärgi ma mõtlen , et vist nagu tõesti sobis see sulle ."
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,4,M,10.882666666666667,A,nii,suur,"Ja õnneks minu õnneks ei olnud ka siin nii suuri ei ole , aga meil nii palju suuri probleeme ."
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,4,M,10.882666666666667,A,palju,suur,"Ja õnneks minu õnneks ei olnud ka siin nii suuri ei ole , aga meil nii palju suuri probleeme ."
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,4,M,10.882666666666667,A,päris,kõva,"Et kui ma kujutan ette , kui oleks tulnud mingi , ma ei tea , et kellegi ilus raba tahetakse üles kaevata ja mingi kodanikuaktsiooni d kindlasti siis oleks peavalu palju rohkem , aga ma arvan , minu eelkäija ja olid päris kõva töö ära teinud näiteks ju tõrva ."
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,4,M,10.882666666666667,A,väga,hea,"Ja , ja vahepeal ma mäletan , et ma olin ka ju vahepeal kooli ajal olin nii-öelda siis kelner ja vahepeal lihtsalt oli vahva inimestega rääkida , kui sa oled ise väga heas tujus , kuidagi tajud ära teise inimese meelsuse , siis ju inimestega suhtlemine ."
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,4,M,10.882666666666667,A,natuke,humoorikas,"Ja võibolla natuke humoorikas võtmes on ju väga-väga nagu energiat andev , aga lihtsalt sinna peab sinna sõuni kuidagi saama , mida ma veidi nagu selles kelneriametis Tartus , nagu harjutasin ."
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,4,M,10.882666666666667,A,terve,avatud,"Ja tõsi , et , Ma olen praegu terve avatud noortekeskuses , töötan ja tegelen nii-öelda noortega ."
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,4,M,10.882666666666667,A,nii,positiivne,Ja see mulle ka väga palju andnud nii positiivseid kui negatiivseid emotsioone .
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,4,M,10.882666666666667,A,kui,negatiivne,Ja see mulle ka väga palju andnud nii positiivseid kui negatiivseid emotsioone .
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,5,M,17.14183333333333,A,hästi,raske,"Vahva on selles mõttes , et praegu ongi hästi raske aeg ."
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,5,M,17.14183333333333,A,väga,raske,"Kivid või need okad kodaratas , et mis on küll vajalikud selles mõttes , et me kõik saame aru , et , et praegu on väga raske aeg ."
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,5,M,17.14183333333333,A,väga,vägev,"Aga see oli nagu see ülevaade su tööelust , aga väga palju on sinus ju veel , et et üks su lemmik koht , kus aeg-ajalt Instagramis võib näha videoid , on Valga ekstreemspordihall ja , ja see on Valgas ju väga vägev koht , kus noored ja , ja ka vanemad noored nii-öelda saavad saavad ennast heas mõttes välja elada , et kuidas sinul see ekstreemspordihuvi tekkis ?"
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,5,M,17.14183333333333,A,väga,loomulik,"Mu ainuke hobi oligi see , et kool sai läbi ja hüppasin kohe ratta selga , et see oli selline väga loomulik viis ."
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,5,M,17.14183333333333,A,suht,tähtis,"Ja siis mäletan , et , Mõne aasta pärast ka kaks , 2007 tundub suht tähtis aasta ."
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,5,M,17.14183333333333,A,päris,põnev,Päris põnev .
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,5,M,17.14183333333333,A,üldse,halb,"Aga tegelikult sinna juurde käib või see on , võib - olla natuke selline ma ei tea , kas ekstreemspordiga kuidagi seonduv on ka see muusikastiil ja riietusstiil ja , ja kõik see , et see kuidagi ma ei tea , kas kumab sinust läbi või , või , või , või on see lihtsalt sellega kaasa tulnud , et et see hipop ja selline natuke hipsteri moodi ringikäimine , mis ei ole üldse halb nagu see , ära võta seda nagu mingisuguse solvanguna , vaid see , mis paganama noored ."
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,5,M,17.14183333333333,A,väga,äge,"Et see tegelikult on , tegelikult on just ju väga äge ."
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,5,M,17.14183333333333,A,väga,tähtis,"Aga iPop , muusika , see on ju küll vägagi tähtsal kohal teil nii sulle kui Sirlile , see ju muusikastiil väga meeldib ja , ja Elvas vist olete iga aastaga peaaegu iga aastaga ipop festivalil käinud ."
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,5,M,17.14183333333333,A,väga,kuri,"Ma ei ole väga kuri inimene ega mässumeelne inimene , aga ikkagi igal , ma olen teismelisel , lapsel on tunne , ma ei tea , kuidas sul oli ."
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,5,M,17.14183333333333,A,väga,tähtis,"Aga ju see oli siis ühe noore inimese enese nagu teostuse või enese nagu äratundmise teel , väga tähtis teema ."
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,5,M,17.14183333333333,A,väga,tähtis,"Oli minu jaoks väga tähtis ja mõneti on , on siiamaani ."
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,5,M,17.14183333333333,A,väga,lai,"Et ma ei kõnni egoriietes ja imelik , et väga laiade pükstega ringi enam kuskil ja ei kuula A rühma aastast 2000 A rühma aastast 98."
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,5,M,17.14183333333333,A,väga,hea,"Ei ole nagu ta on , väga hea muusika , aga minu kõrvu ta ei aita , et võib-olla mulle meeldib natukene ."
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,5,M,17.14183333333333,A,nii,suur,"See , need on nii suured nimed , et nad ."
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,5,M,17.14183333333333,A,väga,alternatiivne,"Et ei olegi varsti pop nagu , et ma kuulan popp ja see on väga alternatiivne juba ."
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,5,M,17.14183333333333,A,nii,lahe,"Ma tunnen juba , et kui ma aasta aega tagasi mõtlesin , et see on nii lahe kui räppi jõudnud , on ."
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,5,M,17.14183333333333,A,kui,võimalik,"Ja selle vastuse saime aga , aga , aga ma jällegi vaadates Instagrami ja suheldes teiega , et te käite seal niivõrd palju kui võimalik , aga , aga noh , ilmselt tahaks ja vajaks ."
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,5,M,17.14183333333333,A,väga,imelik,"Köögis on selline mingi väga imelik rõve , mingi veneaegne värv , onju , et kindlasti läheadsete plaanis on nagu maja seest palkideni tühjaks tõmmata ja korda teha ."
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,5,M,17.14183333333333,A,väga,hea,"Sellepärast mul ongi väga hea meel , et mul on nagu üks tükk maad sellel universumi , mis on minu oma ."
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,5,M,17.14183333333333,A,väga,äge,"No Madis aitäh , et sa olid nõus minu saatesse tulema ja ma pean ütlema , et väga äge vestlus oli , kus me saime rääkida nii nii hipopist , metsades , edusest , põtradest noh , karudest väga ei saanud ."
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,1,M,24.004166666666666,A,suhteliselt,segane,"On kahtlus , et seal olid siiski ka mingid kangemad kraamid , sest et järgmine hommik oli jutt alati suhteliselt segane ."
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,1,M,24.004166666666666,A,nii,suur,"Omajagu ikka ausalt öeldes mina , mina kuidagi ei taju seda probleemi nagu üldse nii suurena , et mulle see aktsioon ausalt öeldes nagu väga ei meeldinud läheneda nagu sellisele probleemile niisuguste klassikaliste ma ei tea , Coca-Cola reklaami nagu võtetega , et et mina , mina sellele meeldivusele küll alla , ausalt öeldes , ausalt öeldes ma arvan , et ma arvan , et nad ma pigem arvan , et nad lõikavad ka näppu sellega , et väga palju siit inimesi see ikkagi see ikkagi nagu reaalselt häiris ."
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,1,M,24.004166666666666,A,tõesti,kõrgepalgaline,"Et nagu Soomes tuleks õpetajateks kõige paremad koolilõpetajad mitte need , kes , kes ei saa tõesti kõrgepalgalistele töökohtadele , kõik , nii , eks ."
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,1,M,24.004166666666666,A,niivõrd,loogiline,"No see , see on ju niivõrd loogiline , sest iga inimene võtab kaju ."
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,1,M,24.004166666666666,A,väga,kahetine,"Väga kahetine ühest küljest , ühest küljest oligi hästi positiivne , et siin olid õhus ju igasugu suured hirmud pärast seda , kui hooaeg algas justkui suurte lootustega on toimunud suusasõidus ja vastupidavuse arenguhüpe siis äkitselt toimus ikkagi nagu räige kukkumine ja mille põhjusi ei suudetudki , nagu ma saan aru , tagantjärele ei ole seni seni ikkagi aru saadud , mis juhtus ."
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,1,M,24.004166666666666,A,hästi,positiivne,"Väga kahetine ühest küljest , ühest küljest oligi hästi positiivne , et siin olid õhus ju igasugu suured hirmud pärast seda , kui hooaeg algas justkui suurte lootustega on toimunud suusasõidus ja vastupidavuse arenguhüpe siis äkitselt toimus ikkagi nagu räige kukkumine ja mille põhjusi ei suudetudki , nagu ma saan aru , tagantjärele ei ole seni seni ikkagi aru saadud , mis juhtus ."
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,1,M,24.004166666666666,A,nii,väike,"Ma ma arvan , et , et probleem oli selles kahes viimases nädalas , enne seda hooaega , kui lund ei olnud ja , ja kui nad treenisid mitte Baplano ehk siis mitte plaani järgi ja , ja , ja seal pandi kuskil mööda , aga seal on võib-olla tõesti nii väiksed detailid , et , et ei oska ei nemad ega , või võib-olla tõesti suuremad spetsialistid oskab selle välja , hammusta ."
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,1,M,24.004166666666666,A,täitsa,võimalik,"Et see on täitsa tegelikult , see on täitsa võimalik ."
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,1,M,24.004166666666666,A,absoluutselt,kindel,"Ei , seda muidugi , aga no ütleme praegu , et arvestades kõike seda , neid asjaolusid , hooaja alguse probleeme , siis praegu see Otepää võistlus oli kokkuvõttes ikkagi pigem positiivne , näitas , et ütleme see hooaeg päris raisus ei ole , näiteks mina olin enne seda võistlus absoluutselt kindel , et see hooaeg on täiesti raisus ."
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,1,M,24.004166666666666,A,sugugi,paha,"Ütleme niimoodi , nad on praegu Ausenbergil oli , selle kukkumise tagajärjel oli , läks võistlus nässu , põlv haige , kõik , aga Anne Mari Bendi hüppas täiesti kenasti suusaaeg näiteks teisel päeval , kui oli 26 võistlejat tal oli 12. suusaaeg mis ei ole sugugi paha ."
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,1,M,24.004166666666666,A,nii,väike,"Aga , aga , aga nad on nii väiksed vahendid ."
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,1,M,24.004166666666666,A,kui,perspektiivikas,"Ja no miinus pool on muidugi see , et see sõna perspektiivikas ala , et kui perspektiivikas ala , naiste kahevõistlus , kui selline nagu suures pildis on , et olümpiale ta 2022 ei pääsenud , siis ."
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,1,M,24.004166666666666,A,väga,rutiinne,"Nii aga vahetame teemat , läheme võrkpalli juurde , meil oli vägev võrkpallinädalavahetus Tartus üle pika aja suur võrkpalli täismaja kohal ja , ja mitte ainult siis Eesti meeskonnale kaasa elamas , kes võttis järjekordse ikka väga rutiinse võidu Läti ja Aavo keele üle , kuulasin siin , kusjuures sinu eelmise aasta ennustust just üle , kuidas sa rääkisid , kuidas Avo keele Läti vastu saab , Eestil ikka nagu üliraske olema , üliüliraske põhimõtteliselt saanud kõiki mehi kokku ja , ja me siis ei , tead ."
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,1,M,24.004166666666666,A,päris,kena,"Aga loogiliselt igus , aga päeva suurem sündmus ma ütleks , siiski oli Eesti naiskonna mäng muidugi ja , ja Eesti naiskonna kolm üks võit Rootsi üle , mis jätab meile päris kena võimaluse veel pääseda finaalturniirile , mis oleks siis Eesti pallimängu naiskondade jaoks ükskõik millisel alal esmakordne noor reporter Roosna seireb ."
