episode_id,section_index,gender,minutes,verb,lause
20210413_episood_4_kas_vanasti_oli_muusika_parem,1,M,3.460166666666667,Kuule,"Kuule , mul oleks küsimus , mälesta , austas see küsimus tükk , aga peas mul oleks mälesta ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,2,M,24.133833333333335,Vaata,"Vaata , sulle meeldib metal , eks ole , korraks hüpan sihukese , kas sa oled näinud metallikas tehti dokfilm kunagi ja kus Hetfil siis rääkis nagu et kuidas nad on oma ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,2,M,24.133833333333335,vaata,"Ma võib-olla ütleks , et müra tase on meeletult tõusnud , sellepärast et kuidas kunagi ju vaata , muusikavaldkond toimis , oli see , et noh , olid suured plaadifirmad , eks ole , ja nemad kontrollisid päris palju raadioid ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,2,M,24.133833333333335,vaata,"Mul on tunne , et see vahe on võib-olla selles vaata kunagi ei olnud nagu Facebooki ja sotsiaalmeediat ja artist ei pidanud tegelema sellega , kuidas ma välja näen ja kas ma pean pilte panema Instagrami , neid story si tegema lihtsalt lõhki , et lihtsalt vaatajaskond ikka ära ei kaoks ja päevas kindlasti kaks toori , üks hommikul üks õhtul ja siis üks pilt ka veel , eks ole ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,2,M,24.133833333333335,Vaata,"Vaata , mis su stooril on , et kas on ikka piisavalt , et noh , et , et see võib kõik olla sellepärast , et noh , see võlusõna on siin tata , eksole , ja kui tata räägib sinu kasuks , et sul on tohutult palju jälgijaid ja siis see neile näitab seda , et ahah , seda venda saab müüa , eks ole ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,2,M,24.133833333333335,vaata,"See on , ei , tegelikult see on tõsi , vaata eks kui no kui mõelda nagu puhtalt äri poole , et ma ei tea , kuidas ju neil see äri on , sellepärast et need lepingud ei ole nagu niisugused , mida sa saad netist alla laadida ja vaadata ja lahata , eks ole , päris huvitav , kui saaks vaadata niimoodi , päris huvitav , ma oleks ka mõelnud , et täiega tahaks näha mõnda , et kuulajad , kui teil on kuskil mõni niisugune leping nagu näha , saatke kusagile , vaesed moosekandidaat , plan , pange oma lepingut teele me me et tegelikult oleks hullult äge , nagu näha , et mida , mis seal nagu on , oleks tore ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,3,M,17.469833333333334,vaata,"No vot , nüüd me jõuame selle selle iga selleni tagasi , mida ma enne ütlesin vaata ja siis ongi see , et siis sul tulevad appi lihtsalt produtsendid plaadifirma poolt , kes siis teevad sinu jaoks mingid lood valmis , noh ja sealt läheb see ratas edasi , onju , siis on küsimus , kas sinu nimi on , et kas see looming on juba enam nagu sinu jat , kas nojah , see on muidugi teine teema , et kas see looming on see , mis sina oled , on ju ?"
20210413_episood_4_kas_vanasti_oli_muusika_parem,3,M,17.469833333333334,vaata,"Ja teisel pool vaata ei ole midagi nagu selles ei ole midagi halba , kui sa tahad olla paadifirma produkt ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,3,M,17.469833333333334,Vaata,"Vaata kui sa oled , kui sa oled valmis seda , oleme seda nagu elu elama , aga noh , on hunnik muusikuid , kes tahavad enne kõike olla ise muusik ja ise nagu kirjutada seda muusikat ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,3,M,17.469833333333334,Oota,"Oota , oota ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,3,M,17.469833333333334,oota,"Oota , oota ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,3,M,17.469833333333334,Oota,"Oota ühe refrääni paneme siia veel juurde , kogu aeg oli nagu selline asi ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,3,M,17.469833333333334,vaata,"Ma arvan , et tegelikult See võib-olla toob kaudselt meid selle juurde , et vaata Ja see , see toob meid ikkagi selle juurde , et mida sa oled , kui palju sa oled valmis ohverdama selle nimel , mida tahad teha vaata et samamoodi , et noh , et inimene kui hakkab viiuli mängijas , ta hakkab viieaastaselt juba mängima niimoodi , et näpud verel umbes või noh , ma ei tea , kuidas tegelikult mängitakse ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,4,M,12.370666666666663,Kuula,"Kuula seda beati , kas sa saad aru , mis mingisugused sünad ajad , mingid efektid seal on , mis nagu otsi need trackid üles ja kuula neid nüansse nagu mõista seda muusikat tegelikult see ka ju annab puhtalt su sellele kuulamis arengule juurde , et sa tead , mida sa tegelikult kuulad , et lihtsalt ei ole see nagu üks puhas trakk ja kõik on nagu olemas ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,4,M,12.370666666666663,kuula,"Kuula seda beati , kas sa saad aru , mis mingisugused sünad ajad , mingid efektid seal on , mis nagu otsi need trackid üles ja kuula neid nüansse nagu mõista seda muusikat tegelikult see ka ju annab puhtalt su sellele kuulamis arengule juurde , et sa tead , mida sa tegelikult kuulad , et lihtsalt ei ole see nagu üks puhas trakk ja kõik on nagu olemas ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,4,M,12.370666666666663,vaata,"Et kõik peaksid tegema muusikat ja loomulikult see ongi nüüd tehniliselt lihtsaks tehtud , vaata ja mis on väga hea ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,5,M,46.16899999999999,vaata,"Sa vaata , sa oled harjunud , sest et sa kuuled seda seda tiksu ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,5,M,46.16899999999999,kuula,"Ma arvan , et praegusel hetkel maailmas ka kuni 35 täiesti kuni või , võib-olla isegi rohkem sellepärast isegi üle sellest täiesti igatpidi või noh , ta on , ta on lihtsalt nii edukas , et sa ei saa seal demograafiliselt enam Ei ja jaa , aga unusta see ära , kui edukas ta on , sest kuula seda lugu ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,5,M,46.16899999999999,vaata,"Mis tähendab seda , et mida rohkem me tarbime soundi ja , ja vaata , vaata iga soni ja boss ja kõik , nad toovad uusi kõrvaklappe välja , mis on järjest paremad ja müra summutuse , mis tähendab seda , et sa saad järjest parema heli nagu , mida rohkem inimese kõrv areneb puhtalt läbi selle , et ta tarbib kõike seda seda rohkem , ta hakkab kuulma kõike seda , mis tähendab seda , et su tarbimisharjumus on umbes nagu veiniga , et kui sa võtad , kui sa esmakordselt proovid veini juua , võtad jube kvaliteetse veini , see tõenäoliselt see absoluutselt ei meeldi , sa pigem võtad mingi odavam Monte cristo kui kuna see on magus , siis see toimib nagu jube hästi millegipärast , aga kahe aasta pärast , kui sa Monte Kristo võtad , siis sa pigem silm hakkab tõmblema selle peale , et see võib-olla maitsemeel lihtsalt areneb ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,5,M,46.16899999999999,vaata,"Mis tähendab seda , et mida rohkem me tarbime soundi ja , ja vaata , vaata iga soni ja boss ja kõik , nad toovad uusi kõrvaklappe välja , mis on järjest paremad ja müra summutuse , mis tähendab seda , et sa saad järjest parema heli nagu , mida rohkem inimese kõrv areneb puhtalt läbi selle , et ta tarbib kõike seda seda rohkem , ta hakkab kuulma kõike seda , mis tähendab seda , et su tarbimisharjumus on umbes nagu veiniga , et kui sa võtad , kui sa esmakordselt proovid veini juua , võtad jube kvaliteetse veini , see tõenäoliselt see absoluutselt ei meeldi , sa pigem võtad mingi odavam Monte cristo kui kuna see on magus , siis see toimib nagu jube hästi millegipärast , aga kahe aasta pärast , kui sa Monte Kristo võtad , siis sa pigem silm hakkab tõmblema selle peale , et see võib-olla maitsemeel lihtsalt areneb ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,5,M,46.16899999999999,vaata,"Selles mõttes , et sul tegelikult ilmselt on suhteliselt õigus Sõltub vaata , popmuusika on hästi lai , seal on väga palju erinevat asja , et et niisugune võib-olla Drivers licens moodi mu võibolla väga segune , et keegi mõtestab seda enda jaoks nagu või ta suhestub või ma ei tea , tal on kurb tuju , ta paneb selle käima , sest et ta tunneb mingit emotsiooni selles , onju siis on see teine äärmusliktsalt liigutad oma keha kõik või siis lihtsalt pängid peaga kaasa ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,5,M,46.16899999999999,vaata,"Nojah , vaata siin võib-olla tegelikult ju rock on olnud mainstreami iseenesest ja metall ja kõik see , et , et noh , see tegelikult on nagu läbi aja ju varieerub alati , et samamoodi nagu ta praegu veits tõuseb ülespoole on ju siit võib välja kasvada see , et ta lähebki rohkem Mainstreami või temast saabki nagu rohkem mainstream ja see liigubki ajas üles-alla ja see on tegelikult ju normaalne ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,5,M,46.16899999999999,vaata,"Väga lihtne või see , seda on väga hea hea mõõta , selles mõttes ongi vaata et korra kuus Spotify top 10 kuulad läbi ja sa saad sellest nagu aru juba , et kus see kiirmood siis parajasti on , et kas need püksid on nagu rohelised või sinised , noh ."
20201231_59_normaalse_elu_osa,4,M,1.037833333333333,Vaata,"Vaata , kas su vitamiinitasemed on normis ?"
20201231_59_normaalse_elu_osa,5,M,37.325833333333335,vaata,"Nojah , see on põnev , niisuguses , ma ten rohkem nagu selles ka hirmus , palju ei tea , sest ma ju pikalt öelda , aga mõtlen minu kogemuse rohkem vaata niisugune deta sentrid , niisugused , et ütleme , kus on terved suured majad , arvutid täis ja nende , kui palju arvutusvõimsust seal on ja see on see , seal on küsimus ka energia tarbimise peal olnud nagu , väga nagu küsi , nagu juba niisugune standardmõõde on see , et kui palju arvutusvõimsust sa saad ühe vati energia eest ja siis mitte ainult selle nagu arvuti enda poolest , vaid ka see energia , tarbimine , jahutamine , niisugused asjad ."
20201231_59_normaalse_elu_osa,6,M,13.087999999999996,vaata,"Nii et iseenesest juba kasvõi see on ju päris tore , kui okei , et võib-olla sa jääd koju , pead köhima ja tunned ennast halvasti , aga kui sai vaja haiglaravi ja noh , seda me muidugi ei tea , kas pikaajalised vaata , on ka need inimesed , kes on pärast haigestumist veel tükk aega võib-olla isegi , kuid ennast halvasti tunnevad mingis , kas neil on mingisugused vaimsed hädad või on füüsiliselt ei ole , ei taastu nagu ."
20201231_59_normaalse_elu_osa,6,M,13.087999999999996,Vaata,Vaata täna on 13.
20210404_episood_3_emoosekandid_ja_co2paraad,0,M,52.372166666666665,vaata,"Sõltub hästi palju live'ist ja vaata , kui sa teed seda suuremas formaadis , siis tegelikult on hea , kui keegi sul nuppe kontrollib ja vaatab , et kõik toimiks ja , ja heli oleks kvaliteetne inimesed saaksid nagu võttagi popkorni telekas käima ja nautida nii-öelda ."
20210404_episood_3_emoosekandid_ja_co2paraad,0,M,52.372166666666665,vaata,"Ma olen ikkagi kõige selle sees , mis toimub , kui ma kodus seda vaatan , siis ma niikuinii hakkan mingite muude asjadega tegelema , ma vaatan siin toas ringi , vaatan vahepeal peeglisse , vaata kui ilus ma olen ja nii edasi , et ma see lihtsalt see keskkond on see , mis nagu muudab täiesti kõike ."
20210404_episood_3_emoosekandid_ja_co2paraad,0,M,52.372166666666665,vaata,"Ei , aga vaata ma selles mõttes nagu ma arvan , Eesti laul selles mõttes on hästi halb näide , et see oli küll nagu see oli nagu full produktsioonisaade on ju , et ma saan aru , et paljud on valmistanud ette kamalaivi , nii , need on , nii et need on täiesti läbimõeldud ja nii edasi , aga siiski mida mina tahan kontserdil , näiteks kui ma lähen rokk-kontserdile , ma tahan seda mälu , ma tahan , et keegi astuks mulle aru peale , ärge võtke seda sõna sõna , et ma tegelikult ei taha ja ma vihkan neid inimesi , kes varba peale astuvad , aga noh , selles mõttes lihtsalt , et pointi selgeks teha , et ma tahan seda melu , ma tahan seda lärmi , ma tahan seda , et pärast kõrvad viliseks nendest trummitaldrikutest ."
20210404_episood_3_emoosekandid_ja_co2paraad,0,M,52.372166666666665,vaata,"Jah , no aga ta ei ole ikkagi nagu kontsert , vaata , ta oli nagu saade , et seal olid vahepeal mingid arutlusringid , mingid Intekad ja mingid niisugused asjad , et see on natuke teine asi , ma räägin nüüd nendest konkreetsete sliv idest , kus muusik tahab anda oma kuulajale kontserti , see , see on nagu see formaat , millest mina räägin ."
20210404_episood_3_emoosekandid_ja_co2paraad,0,M,52.372166666666665,vaata,"See oli täpselt nädal tagasi , vaata , ma olen nii punktuaalne vend , et mul lihtsalt see , ma olen nagu kell , ma olen nagu ma olen nagu vana Šveitsi kell ."
20210404_episood_3_emoosekandid_ja_co2paraad,0,M,52.372166666666665,vaata,"No vaata , siin tuleb nagu mängu see , et kui ma hakkan mõtlema , et noh , mis see nagu juhtmõte oli või mida , mida siis nagu välja üritati öelda , üldplaanis ma saan aru nii , et nemad võitlesid siis või üritasid näidata vastumeelsust koroona piirangute vastu , seal on nagu selge minu jaoks see , et see on protest selles mõttes , et demokraatlikus riigis peavad saama võimalus protestida ja koroona piirangud on ju tegelikult ka poliitiline otsus ja poliitiline otsus on selline asi , mille üle me võime vaielda , see on täiesti okei , minu meelest siis tekib see teine küsimus sealjuures , et kas see ajastus oli nagu hea praegu ja see viis kuidas seda tehti , et alguses ma vaatasin seda üritust ja siis ma vaatasin , et sõidetakse autoga ja ma lugesin sealt ka kirjeldusest välja , et see ongi nagu neil teadlik selline otsus , et sõidetakse autoga , et juriidiliselt siis ei ole neid nagu võimalik kogunemise eest karistada ."
20210404_episood_3_emoosekandid_ja_co2paraad,0,M,52.372166666666665,Vaata,"Vaata , see point on ju selles , mida nad üritavad välja anda , et nende arust kõik need piirangud , mida siis riik on seadnud , on vastuolus põhiseadusega ehk siis see põhiargument alati , mida nad ütlevad , noh , tavaliselt ütlevad , ma ei saa öelda , alati ma siin natuke üldistan , et me piirame inimvabadusi ja siis võetakse ette hunnik paragrahve põhiseaduses ja visatakse ette , et kas te olete kursis , et ei toimi , ei taha niimoodi teha või no mitte ei taha , vaid ei saa niimoodi teha , et see on ju kogu see kogu see asi , millega nad üritavad seda nagu üleargumenteerida alati ."
20210404_episood_3_emoosekandid_ja_co2paraad,0,M,52.372166666666665,vaata,"Ma ei tea , kas põhiseaduses on niisugune punkt sätestatud , et igal inimesel on õigus tervisele seda , seda noh , vaata , ongi need küsimused , et mis see siis nagu see point on , et igal inimesel tõesti on ju õigus saada nagu abi oma tervise jaoks , eks ole , ja kui ongi mingisugune olukord , lähed kiirabisse ja saad abi sealt EMOsse noh , see selleks , aga et , et kas sul on siis olla , kas sul on õigus siis olla nagu haige või terve või ?"
20210404_episood_3_emoosekandid_ja_co2paraad,0,M,52.372166666666665,vaata,"Ei , no vaata tegelikult , mis asi , mis oleks nagu nende kõige kõigi poolt hästi kaval asi , mida teha oleks olnud see , et esiteks nad teevad seda korralikult niimoodi , et nad sõidavad tõesti autodega , on ju nii , et nad juriidiliselt või noh , selles mõttes nad ei lähe nagu reeglitele vastu ."
20210404_episood_3_emoosekandid_ja_co2paraad,0,M,52.372166666666665,vaadake,"Et mis , mis tuleb välja summutist , et palun vaadake või ärge nagu päris , hingake seda sisse , aga ."
20210404_episood_3_emoosekandid_ja_co2paraad,0,M,52.372166666666665,vaata,"Aga nagu te enda uurimist , et võta internet lahti , vaata tegelikult seda infot on ju palju ."
20210404_episood_3_emoosekandid_ja_co2paraad,0,M,52.372166666666665,kuulake,"Kui ma annan teile tervisenõu , siis ärge kuulake seda , minge kuulake kedagi , kes teab seda , millest ta räägib ja see kehtib ka samamoodi selle palja porgandi puhul ja kõigi teiste puhul , kui nad ei ole selles vallas praktiseerivad haritud teadjad inimesed , siis ärge kuulake seda teist , teil ei ole seda tervikpilti sellest kogu asjast ja see ongi kõik minu , minu , minu poolt sellest sellest ."
20210404_episood_3_emoosekandid_ja_co2paraad,0,M,52.372166666666665,kuulake,"Kui ma annan teile tervisenõu , siis ärge kuulake seda , minge kuulake kedagi , kes teab seda , millest ta räägib ja see kehtib ka samamoodi selle palja porgandi puhul ja kõigi teiste puhul , kui nad ei ole selles vallas praktiseerivad haritud teadjad inimesed , siis ärge kuulake seda teist , teil ei ole seda tervikpilti sellest kogu asjast ja see ongi kõik minu , minu , minu poolt sellest sellest ."
20210404_episood_3_emoosekandid_ja_co2paraad,0,M,52.372166666666665,kuulake,"Kui ma annan teile tervisenõu , siis ärge kuulake seda , minge kuulake kedagi , kes teab seda , millest ta räägib ja see kehtib ka samamoodi selle palja porgandi puhul ja kõigi teiste puhul , kui nad ei ole selles vallas praktiseerivad haritud teadjad inimesed , siis ärge kuulake seda teist , teil ei ole seda tervikpilti sellest kogu asjast ja see ongi kõik minu , minu , minu poolt sellest sellest ."
20210404_episood_3_emoosekandid_ja_co2paraad,0,M,52.372166666666665,Oota,Oota ei .
20210404_episood_3_emoosekandid_ja_co2paraad,0,M,52.372166666666665,vaata,"Kas nad arvavad , mul on niisugune , mul on nii imelik nimi , vaata , ei sobiks , aga ma võiks lihtsalt olla Käsna Käsna Käsna , Käsna paremini , Käsna kauneima ."
20210404_episood_3_emoosekandid_ja_co2paraad,0,M,52.372166666666665,vaata,"Nojah , niikuinii nagu konkreetse juhtumi puhul niikuinii nad mõtlevad ette , aga ma mõtlen nagu laiemas plaanis , et ma arvan , et selleks ollakse nagu rohkem valmis tegelikult et jah , järjest pinged kruvivad , vaata ."
20210404_episood_3_emoosekandid_ja_co2paraad,1,M,1.8281666666666676,kuulake,"Ma arvan , et meie põhisõnum võiks olla selline kuulake neid , kes teavad , millest nad räägivad , käituge ilusti , mõelge kõik hästi läbi enda jaoks , mida te teete ."
20190115_mehed_ei_nuta_kas_ott_tnak_peaks_olema_aeglasem_kas_lati_alt_jooksis_kullame_vi_klubi_omanik,1,M,4.868166666666666,kuule,"Peep kuule , sa , sa oled Narvas ju käinud , eks ju ?"
20190115_mehed_ei_nuta_kas_ott_tnak_peaks_olema_aeglasem_kas_lati_alt_jooksis_kullame_vi_klubi_omanik,3,M,8.922666666666665,vaata,"Et nad ei sega , Tarmo kere , vaata näha on , et sa oled sellest asjast nagu eemal ."
20190115_mehed_ei_nuta_kas_ott_tnak_peaks_olema_aeglasem_kas_lati_alt_jooksis_kullame_vi_klubi_omanik,3,M,8.922666666666665,oota,"No vot asi ongi see praegu praegu endas ma olen käinud , praegu ongi see , et ma peaksin samast tunnelist ütleme läbi minema mingite higiste sportlastega ma ei tea mingite treenerite ametnikega , aga oota , oot , oot , ära sega , ajakirjanikud on seal lihtsalt härrasmehed , meie ei pea igasuguse pööbliga koos ühes niisuguses kitsas mingis torukeses olema meie jaoks tarvis eraldi minekut ."
20190115_mehed_ei_nuta_kas_ott_tnak_peaks_olema_aeglasem_kas_lati_alt_jooksis_kullame_vi_klubi_omanik,5,M,8.005833333333332,kuule,"No kuule , need on ju naljapunktid Tuurde ski etapil , kus hetkel , mil nagu enamus suusatajad on juba katkestanud , saada ma ei tea , paar punkti , see ei ole nüüd ka mingi eriline näitaja ."
20190115_mehed_ei_nuta_kas_ott_tnak_peaks_olema_aeglasem_kas_lati_alt_jooksis_kullame_vi_klubi_omanik,5,M,8.005833333333332,oota,"Näinud või oota , mis nad viskasid saianaist või mida või jah , et isside pealt just isa ei olnu kõige parem ütleme , mäng ei olnud kõige parem , aga siin tuleb natuke , ma hakkan pikemas plaanis rääkima , et see oli siiski hooaja esimene kohtumine , master plaanist räägid , master , plaan on ikkagi lõpuks teise liiga tšempioni tiitel ja ja praegu vaatasime ära , mis taktikalised skeemid on vastasel välja panna ."
20190115_mehed_ei_nuta_kas_ott_tnak_peaks_olema_aeglasem_kas_lati_alt_jooksis_kullame_vi_klubi_omanik,5,M,8.005833333333332,oota,"Ja oota , oota ja pea vastu , meil läheb aega kusagil noh , 20 minutit sinna kohale jõudmisega ."
20190115_mehed_ei_nuta_kas_ott_tnak_peaks_olema_aeglasem_kas_lati_alt_jooksis_kullame_vi_klubi_omanik,5,M,8.005833333333332,oota,"Ja oota , oota ja pea vastu , meil läheb aega kusagil noh , 20 minutit sinna kohale jõudmisega ."
20190115_mehed_ei_nuta_kas_ott_tnak_peaks_olema_aeglasem_kas_lati_alt_jooksis_kullame_vi_klubi_omanik,5,M,8.005833333333332,Kuule,"Kuule , Peep , ma nägin nüüd selle skoori ka ära , praegu esimest korda , jah , 53 punkti vist ."
20190115_mehed_ei_nuta_kas_ott_tnak_peaks_olema_aeglasem_kas_lati_alt_jooksis_kullame_vi_klubi_omanik,5,M,8.005833333333332,vaata,"Ma ütlesin , et ei saanud sisse vaata viske tabavust ega vastane ka nüüd nagu väga ei paugutanud , kui sa vaatad seda skoori ."
20190115_mehed_ei_nuta_kas_ott_tnak_peaks_olema_aeglasem_kas_lati_alt_jooksis_kullame_vi_klubi_omanik,6,M,20.665000000000003,vaata,"Platsile ju noh , mis sa seal siis teistsuguse põhimõtteliselt nagu seal oli piletiga pealt vaata tema ilma piletita pealtvaataja ."
