ngram;count;freq_per_60_min
lõpuks ümber häälestatud;2;0.0597
inimesed saavad aru;2;0.0597
70 80 protsenti;2;0.0597
räägime üle maailma;2;0.0597
mõtleb ta tahab;2;0.0597
tahab ja vajab;2;0.0597
kuulajad ja vaatajad;2;0.0597
no ma kujutan;2;0.0597
suur tänu kuulamast;2;0.0597
18 kuni 30;2;0.0597
ongi kõige olulisem;2;0.0597
tekkis kohe küsimus;2;0.0597
võimalikult kiiresti tegeleda;2;0.0597
lihtne kaks asja;2;0.0597
keskmise pensioni tulumaksuvabastus;2;0.0597
makse ei tõsta;2;0.0597
no tänasel päeval;2;0.0597
esimest korda elus;2;0.0597
viis korda päevas;2;0.0597
rõõm teid näha;2;0.0597
asi jõuab kohtusse;2;0.0597
haridus ja teadusministeerium;2;0.0597
lapsevanemad annavad nõusoleku;2;0.0597
õpetaja on vaktsineeritud;2;0.0597
keelduvad oma last;2;0.0597
tulebki võtta aega;2;0.0597
tegutseme selle nimel;2;0.0597
räägime mõne sõnaga;2;0.0597
räägime paar sõna;2;0.0597
sotsiaaldemokraatliku erakonna fraktsioon;2;0.0597
erakonna fraktsioon lakkas;2;0.0597
kontekstist välja rebitud;2;0.0597
kaks aastat hiljem;2;0.0597
terved kuulmiseni nägemiseni;2;0.0597
räägime noorte kaasamisest;2;0.0597
tartu noorsoote keskuse;2;0.0597
asju välja mõelda;2;0.0597
õpid saad aru;2;0.0597
no see ongi;2;0.0597
pane ennast kirja;2;0.0597
kuule ma vaatasin;2;0.0597
noorte iga päev;2;0.0597
kevad oli huvitav;2;0.0597
asju on võimalik;2;0.0597
võimalik selles mõttes;2;0.0597
lahendusi ja võimalusi;2;0.0597
tartu noorsootöökeskuse kodulehelt;2;0.0597
leiad rohkem infot;2;0.0597
vaata kui hästi;2;0.0597
tunned ennast halvasti;2;0.0597
24 tunni seadus;2;0.0597
inimesed on erinevad;2;0.0597
hästi ei tunne;2;0.0597
kaks väikest last;2;0.0597
oskad nagu öelda;2;0.0597
jälle järgmisel neljapäeval;2;0.0597
seniks kõike head;2;0.0597
avalikkus ei tea;2;0.0597
nimelt jüri ratase;2;0.0597
leppima see tähendab;2;0.0597
asja et esiteks;2;0.0597
ongi väga raske;2;0.0597
signe kivi samm;2;0.0597
ekre mis tähendab;2;0.0597
inimesed kes vajavad;2;0.0597
südamest selle jutuajamise;2;0.0597
paljud inimesed täpselt;2;0.0597
hommikul või õhtul;2;0.0597
õhtul kell 11;2;0.0597
inimene ei pane;2;0.0597
hästi oluline asi;2;0.0597
leiab selle õige;2;0.0597
peabki tegema tööd;2;0.0597
üldse ei meeldi;2;0.0597
ütleme et no;2;0.0597
olukorda ei tohi;2;0.0597
vaata see ongi;2;0.0597
hind ja tegelikult;2;0.0597
viis kuni 10;2;0.0597
tegelikult päris hea;2;0.0597
hind on õige;2;0.0597
eesmärk on paigas;2;0.0597
paned hinna valeks;2;0.0597
tegemine on tegelikult;2;0.0597
tahab seda hinda;2;0.0597
okei ma mõtlen;2;0.0597
ilusat suve jätku;2;0.0597
võimalus on loomulikult;2;0.0597
inimesed on väga-väga;2;0.0597
inimene selles mõttes;2;0.0597
kindlasti on oluline;2;0.0597
tamm ja arko;2;0.0597
vaatate või kuulete;2;0.0597
kuulete seda vebinari;2;0.0597
pannud ühe väikese;2;0.0597
e-raamatu sellistest nippidest;2;0.0597
täna mitu erinevat;2;0.0597
inimest vaid erinevatest;2;0.0597
lõikudest mis puudutab;2;0.0597
puudutab kinnisvaramaakleritööd inimesed;2;0.0597
anname teile täna;2;0.0597
tahaks teid inspireerida;2;0.0597
inspireerida siis mõtlema;2;0.0597
mõtlema eriti ajal;2;0.0597
tea 50000 töötut;2;0.0597
50000 töötut inimesed;2;0.0597
mõtlevad et tegelikult;2;0.0597
tegelikult tahaks täna;2;0.0597
täna justkui esitada;2;0.0597
link on siinsamas;2;0.0597
siinsamas siis facebooki;2;0.0597
facebooki selles kommentaariumis;2;0.0597
kommentaariumis ja lisage;2;0.0597
lisage oma emaili;2;0.0597
emaili me saadame;2;0.0597
saadame selle tasuta;2;0.0597
ütleme siis nippide;2;0.0597
e-raamatu teile otse;2;0.0597
lubage mul tervitada;2;0.0597
täna kõigepealt kristel;2;0.0597
kristel leanika järve;2;0.0597
leanika järve arko;2;0.0597
tartu kinnisvarabüroo vanemmaakler;2;0.0597
kinnisvarabüroo vanemmaakler marge;2;0.0597
luik alustame tegelikult;2;0.0597
alustame tegelikult algusest;2;0.0597
kinnisvara juurde jõudnud;2;0.0597
jõudnud ma küsiks;2;0.0597
küsiks ki leanika;2;0.0597
tahaks saada maakleriks;2;0.0597
teistmoodi ei unistus;2;0.0597
kindlasti kunagi lapsepõlves;2;0.0597
tegelikult isegi natukene;2;0.0597
natukene võib-olla juhuslikult;2;0.0597
sattusin ühele messile;2;0.0597
kaubamärk nagu remax;2;0.0597
nii-öelda lähemalt uurima;2;0.0597
lähemalt uurima sõitsin;2;0.0597
sõitsin isegi tenverisse;2;0.0597
inspireeris ja motiveeris;2;0.0597
motiveeris oluliselt kiiremini;2;0.0597
kiiremini neid samme;2;0.0597
nii-öelda selle esimese;2;0.0597
frantsiisiga täiesti kinnisvarakriisi;2;0.0597
kinnisvarakriisi ajal eesti;2;0.0597
ajal eesti turule;2;0.0597
eesti turule marge;2;0.0597
turule marge sinagi;2;0.0597
kuul saabki saigi;2;0.0597
saabki saigi 20;2;0.0597
saigi 20 aastat;2;0.0597
20 aastat räägi;2;0.0597
räägi sellest algusest;2;0.0597
mäletad oma esimesi;2;0.0597
mäletad lausa esimest;2;0.0597
lausa esimest päeva;2;0.0597
esimest päeva kinnisvaramaaklerina;2;0.0597
kinnisvaramaaklerina ma tean;2;0.0597
tegutses sellel alal;2;0.0597
töötasin sellel ajal;2;0.0597
ajal otepääl hotellis;2;0.0597
hotellis see graafik;2;0.0597
ütles et proovi;2;0.0597
käisin temaga paaril;2;0.0597
20 aastat esiteks;2;0.0597
professionaal ja ekspert;2;0.0597
ongi hästi huvitav;2;0.0597
huvitav jah esimene;2;0.0597
jälle koroona okei;2;0.0597
okei võib-olla kriisi;2;0.0597
maaklerid siis kriisiolukordades;2;0.0597
kinnisvarabüroos küll maakleri;2;0.0597
otsid maaklerid paari;2;0.0597
maaklerid paari sõnaga;2;0.0597
tunnistama et lapsepõlves;2;0.0597
lapsepõlves ma kinnisvara;2;0.0597
arengupool see õppimise;2;0.0597
õppimise pool sed;2;0.0597
toetada edukaid inimesi;2;0.0597
soovinud ja tahtnud;2;0.0597
tahtnud neid võimalusi;2;0.0597
ongi just toonud;2;0.0597
võimalused on toonud;2;0.0597
toonud mind täna;2;0.0597
aasta tagasi saabusin;2;0.0597
kinnisvarabüroosse noorem maakleriks;2;0.0597
maakleriks ja üheksa;2;0.0597
kuud ma ühtegi;2;0.0597
ühtegi tehingut sisuliselt;2;0.0597
tegelikult mitu korda;2;0.0597
loobumas sest tegelikult;2;0.0597
tegelikult mulle tundus;2;0.0597
juht võttis lihtsalt;2;0.0597
ütles et tead;2;0.0597
allaandmist siis hallandja;2;0.0597
tänulik nende tarkade;2;0.0597
näete üle 17;2;0.0597
äri ja üldse;2;0.0597
tegelikult mind kindlasti;2;0.0597
kuulavad meid inimesed;2;0.0597
maakleriärile väga mõelnud;2;0.0597
sõnaga sa lihtsalt;2;0.0597
infovahetus võib-olla lihtsate;2;0.0597
lihtsate sõnadega kuulajatele;2;0.0597
sõnadega kuulajatele selgeks;2;0.0597
asi mida maakler;2;0.0597
no väga paljudel;2;0.0597
juhtudel muidugi inimesed;2;0.0597
mõtlevad esialgu nii-öelda;2;0.0597
nii-öelda selle maakleri;2;0.0597
natukene ja näitan;2;0.0597
näitan ka paari;2;0.0597
esitlused aga tegelikkuses;2;0.0597
tegelikkuses on maakleritöö;2;0.0597
inimene tuleb kinnisvaraärisse;2;0.0597
ongi see maakleri;2;0.0597
töö nii põnev;2;0.0597
areng on tohutu;2;0.0597
silmaringi laiendamine täpselt;2;0.0597
laiendamine täpselt samamoodi;2;0.0597
maakler peab ühtepidi;2;0.0597
õppima ju nii-öelda;2;0.0597
nii-öelda kliendi leidmist;2;0.0597
õppima enda turundamist;2;0.0597
õppima mingil määral;2;0.0597
loomulikult ka klientidega;2;0.0597
töö juures ongi;2;0.0597
ongi inimestega suhtlemine;2;0.0597
suhtlemise pool inimestele;2;0.0597
inimestel kodusid osta;2;0.0597
inimestel kodusid müüa;2;0.0597
täna turul üha;2;0.0597
muutub maakleri roll;2;0.0597
maakleri roll järjest;2;0.0597
roll järjest olulisemaks;2;0.0597
maastikul üldse orienteeruda;2;0.0597
aitavadki ostjatel müüjatel;2;0.0597
müüjatel siin nii-öelda;2;0.0597
tahab maaklerina alustada;2;0.0597
alustada või tegelikult;2;0.0597
lihtsalt olema suhtleja;2;0.0597
lihtsalt nagu nullist;2;0.0597
kergesti ei tohi;2;0.0597
aus ja avatud;2;0.0597
inimesed see kostub;2;0.0597
natukene nagu ideaalne;2;0.0597
ongi see töö;2;0.0597
kristel sina otsid;2;0.0597
suhtled ja otsid;2;0.0597
maaklereid millist profiili;2;0.0597
profiili sa vaatad;2;0.0597
sobida kinnisvaraärisse kindlasti;2;0.0597
marge juba nimetas;2;0.0597
vaatame või otsime;2;0.0597
suhtlemine ja loomulikult;2;0.0597
loomulikult ka õppimis;2;0.0597
lihtne näitan ilusa;2;0.0597
näitan ilusa kortereid;2;0.0597
töö et tunne;2;0.0597
oskaks tunneks ehitusmaterjale;2;0.0597
ehitusmaterjale ja tegelikult;2;0.0597
õpiks me õpetame;2;0.0597
õpetame me koolitame;2;0.0597
koolitame ja treenime;2;0.0597
ongi see õppimisvõime;2;0.0597
kujunema oma ala;2;0.0597
õppimisvõimelised tahe eesmärk;2;0.0597
eesmärk miks inimene;2;0.0597
inimene sellesse ärisse;2;0.0597
suured rahanumbrid silmade;2;0.0597
sõber see avatud;2;0.0597
koju või aitab;2;0.0597
inimesel oma kodu;2;0.0597
eriline protsess kodu;2;0.0597
räägime kodu ostmisest;2;0.0597
ostmisest ja maakler;2;0.0597
protsessis see partner;2;0.0597
intervjuuga või kohtumisega;2;0.0597
maaklerina nagu äri;2;0.0597
alustada peab omama;2;0.0597
omama mingit kompetentse;2;0.0597
kompetentse või alguses;2;0.0597
avatus lihtsalt valmisolek;2;0.0597
valmisolek ja pealehakkamine;2;0.0597
pealehakkamine nagu kristel;2;0.0597
maakler nagu tegelikult;2;0.0597
tegelikult peab omandama;2;0.0597
turundaja või psühholoog;2;0.0597
psühholoog või ehitusekspert;2;0.0597
öelda tere head;2;0.0597
ongi kõik no;2;0.0597
no kindlasti terest;2;0.0597
iseloomujooned võib-olla ongi;2;0.0597
rääkis et maakler;2;0.0597
maakler peab teadma;2;0.0597
koha pealt natukene;2;0.0597
natukene selle mure;2;0.0597
tea sellest maakleritööst;2;0.0597
seadusi ja turundust;2;0.0597
nii-öelda ettevõtja mõtlemine;2;0.0597
nii-öelda arendamine äri;2;0.0597
arendamine äri mõttes;2;0.0597
nii-öelda portfelli kasvatamine;2;0.0597
kasvatamine ja kliendi;2;0.0597
inimesed tulevad ärisse;2;0.0597
ärisse ja mõtlevad;2;0.0597
vajavad nagu tehnilisi;2;0.0597
treeninguid aga tegelikult;2;0.0597
tegelikult vajavad ärilisi;2;0.0597
vajavad ärilisi treeninguid;2;0.0597
arkovara nii-öelda meeskonna;2;0.0597
nii-öelda meeskonna võlu;2;0.0597
meeskonna võlu ongi;2;0.0597
tahad inimesi aidata;2;0.0597
inimesi aidata tahad;2;0.0597
aidata tahad areneda;2;0.0597
areneda me koolitame;2;0.0597
teadmised tulevad nii-öelda;2;0.0597
järjest juurde inimestele;2;0.0597
nelja kuuga tegelikult;2;0.0597
tegelikult kui inimene;2;0.0597
maastikul palju tugevamana;2;0.0597
küsisid selle turunduse;2;0.0597
raske konkurentsis püsida;2;0.0597
oskused tuleb kindlasti;2;0.0597
natuke nagu selgeks;2;0.0597
päev välja näeb;2;0.0597
lihtsalt et hommikul;2;0.0597
maakleri niisugune nimetame;2;0.0597
nimetame tüüpiline päev;2;0.0597
päev välja päevad;2;0.0597
päevad on erinevad;2;0.0597
erinevad aga üldised;2;0.0597
üldised minu päev;2;0.0597
tavaliselt ma vaatan;2;0.0597
meili hommikul pane;2;0.0597
hommikul pane päeva;2;0.0597
pane päeva plaani;2;0.0597
päeva plaani paika;2;0.0597
plaani paika kindlasti;2;0.0597
kindlasti selles päevas;2;0.0597
eelnevalt mingisuguseid kohtumisi;2;0.0597
kohtumisi kokku lepitud;2;0.0597
ongi kas kontoris;2;0.0597
kontoris objektidel vastab;2;0.0597
objektidel vastab meilidele;2;0.0597
vastab meilidele suhtled;2;0.0597
meilidele suhtled arendajatega;2;0.0597
varsti valmima käib;2;0.0597
valmima käib vaata;2;0.0597
maakleripäevad on kindlasti;2;0.0597
kindlasti väga värvikad;2;0.0597
tahab tegelikult suhelda;2;0.0597
suhelda mulle meenub;2;0.0597
meenub üks intervjuu;2;0.0597
suhelda ainult tuttavatega;2;0.0597
valetanud sest suur;2;0.0597
suur osa inimesi;2;0.0597
osa inimesi tegelikult;2;0.0597
tegelikult nagu ütleme;2;0.0597
tahakski sellist turvalist;2;0.0597
kristel ma küsin;2;0.0597
täna oli viimane;2;0.0597
piisk seesama vebinar;2;0.0597
inimesed peaks tegelikult;2;0.0597
küsin ühe eelduse;2;0.0597
kohustuslik või piisab;2;0.0597
kindlasti ma ütlen;2;0.0597
haridus nii-öelda annab;2;0.0597
mõttemaailma inimesele kaasa;2;0.0597
loomulikult inimeste eluteed;2;0.0597
eluteed on erinevad;2;0.0597
vaata kuid kogemust;2;0.0597
tahan saada maakleriks;2;0.0597
loomulikult kõige parem;2;0.0597
täna meie ettevõttes;2;0.0597
töötavad ja maakleriäri;2;0.0597
kindlasti nende lugude;2;0.0597
kinnitust enda mõtetele;2;0.0597
mõtetele ma kindlasti;2;0.0597
nii-öelda täiesti uus;2;0.0597
äris alati kontakteeruda;2;0.0597
küsimustes kas personali;2;0.0597
jõuab õige inimene;2;0.0597
inimene ja tahame;2;0.0597
tahame et inimene;2;0.0597
räägime rahast maaklerid;2;0.0597
ütleme tegutsevad täna;2;0.0597
täna on tegelikult;2;0.0597
tegelikult ju ettevõtjad;2;0.0597
kasutavad seda brändi;2;0.0597
tahab nagu palgatööst;2;0.0597
loobuda ja ettevõtlusega;2;0.0597
turvalisel pinnal kaubamärgi;2;0.0597
kaubamärgi all toe;2;0.0597
rahalised ootused inimestel;2;0.0597
inimestel kes mõtlevad;2;0.0597
mõtlevad selle karjääri;2;0.0597
raha teenida no;2;0.0597
positiivsest küljest vaadata;2;0.0597
nii-öelda ka alustajate;2;0.0597
tegelikult ikkagi kaks;2;0.0597
kaks tehingut kolm;2;0.0597
kolm tehingut kuus;2;0.0597
mõtle päris esimest;2;0.0597
esimest neli kuud;2;0.0597
esimene kindlasti kulub;2;0.0597
kulub ju õppimisele;2;0.0597
õppimisele ja nii-öelda;2;0.0597
nii-öelda ettevõttesse sisseelamiseks;2;0.0597
miinimum väga hea;2;0.0597
viie-kuue tehingu kuus;2;0.0597
rääkidagi siin aasta;2;0.0597
150000 eurot käivet;2;0.0597
limiiti küsimus ongi;2;0.0597
küsimus ongi tegelikult;2;0.0597
tegelikult selles distsipliinis;2;0.0597
distsipliinis küsimus ongi;2;0.0597
ongi selles süsteemis;2;0.0597
arvan et küsimus;2;0.0597
küsimus on kindlasti;2;0.0597
kindlasti ka inimeste;2;0.0597
vaatamegi neid erinevaid;2;0.0597
tegevuskava nii hästi;2;0.0597
suuri rahasid teenida;2;0.0597
mõtleme siin eesti;2;0.0597
eesti keskmist palka;2;0.0597
palka olles terve;2;0.0597
terve elu nii-öelda;2;0.0597
elu nii-öelda palgatööl;2;0.0597
teenida seda raha;2;0.0597
raha tehes tegelikult;2;0.0597
oluliselt rohkem asju;2;0.0597
maksta siis kinnisvaramaakleri;2;0.0597
võimalus ka nii-öelda;2;0.0597
teenida iga väike;2;0.0597
väike samm toob;2;0.0597
toob sulle tegelikult;2;0.0597
raha juurde ühesõnaga;2;0.0597
ühesõnaga sinu sissetulek;2;0.0597
valu et tegelikult;2;0.0597
garanteerib su sissetuleku;2;0.0597
soovi initsiatiivi võtta;2;0.0597
meeldib kuidagi üldse;2;0.0597
näha oma maailma;2;0.0597
suuremana siis kindlasti;2;0.0597
kindlasti maakleriäri tasub;2;0.0597
tasub iga ilmaga;2;0.0597
ilmaga ära marge;2;0.0597
ütleme sellise edu;2;0.0597
raha hakata teenima;2;0.0597
maakler peab silmas;2;0.0597
silmas pidama anna;2;0.0597
anna oma tutvusringkonnale;2;0.0597
büroodes meie büroos;2;0.0597
kaasa tulla näiteks;2;0.0597
näiteks objektile küsi;2;0.0597
objektile küsi julgelt;2;0.0597
tohi istuma jääda;2;0.0597
istuma jääda nurka;2;0.0597
ongi nii raske;2;0.0597
nõuanded nüüd räägime;2;0.0597
räägime ka koolitustest;2;0.0597
koolitustest suuremad kinnisvarabürood;2;0.0597
koolitavad alustavaid maaklereid;2;0.0597
maaklereid ja edasijõudnud;2;0.0597
maaklereid ja üldse;2;0.0597
annavad oma panuse;2;0.0597
panuse just arengusse;2;0.0597
tutvustab mõne sõnaga;2;0.0597
õppimisel ma ütleksin;2;0.0597
panustame ei jäta;2;0.0597
jäta kindlasti inimesi;2;0.0597
kindlasti inimesi üksinda;2;0.0597
julge ja küsi;2;0.0597
maaklerid need kogemustega;2;0.0597
varasemalt sai mainitud;2;0.0597
töös on hästi;2;0.0597
toetab sind turundusteadmistega;2;0.0597
turundusteadmistega kes toetab;2;0.0597
toetab sind juristi;2;0.0597
juristi nii-öelda vaatega;2;0.0597
lepingusse peaksin kirjutama;2;0.0597
lõpuks oma raha;2;0.0597
pinge nagu maha;2;0.0597
toetab nendes erinevates;2;0.0597
sammudes selles protsessis;2;0.0597
jääma see esimene;2;0.0597
esimene selle noore;2;0.0597
kord sinna notarisse;2;0.0597
mentori mis jällegi;2;0.0597
ongi minu arvates;2;0.0597
põnev selle nii-öelda;2;0.0597
nii-öelda selle esimeses;2;0.0597
päevas see arenemine;2;0.0597
võtame see areng;2;0.0597
areng ütleme neli;2;0.0597
ütleme neli kuud;2;0.0597
nelja kuuse mahub;2;0.0597
mahub palju kõnesid;2;0.0597
kõnesid sellesse mahub;2;0.0597
erinevad treeningprogrammid alustajatele;2;0.0597
alustajatele et käivituda;2;0.0597
ehitada oma äri;2;0.0597
valida üksi tegutsemise;2;0.0597
tegutsemise omaette osaühing;2;0.0597
käbi ja kännud;2;0.0597
võimalus nagu erinevate;2;0.0597
sõnaga lihtsalt tutvustada;2;0.0597
tutvustada või ütled;2;0.0597
hea suure brändi;2;0.0597
brändi all tegelikult;2;0.0597
tegelikult nagu tegutseda;2;0.0597
maaklerile või üldse;2;0.0597
üldse maaklerile annab;2;0.0597
annab noh tegelikult;2;0.0597
toomine kui maakler;2;0.0597
alustab noh täna;2;0.0597
eesti kõige mainekam;2;0.0597
mainekam büroo pluss;2;0.0597
büroo pluss eesti;2;0.0597
pluss eesti esimene;2;0.0597
eesti esimene büroo;2;0.0597
bränd on täna;2;0.0597
tuntud teine asi;2;0.0597
räägime ikkagi bürooga;2;0.0597
nii-öelda omavahel partneriteks;2;0.0597
pakume ka maaklerile;2;0.0597
maaklerile nii-öelda teenuseid;2;0.0597
digiturundus pluss kliendihaldusprogramm;2;0.0597
kliendihaldusprogramm mida üksikul;2;0.0597
mõtet teha samamoodi;2;0.0597
kontorit me pakume;2;0.0597
koolitusi me pakume;2;0.0597
pakume juristiteenuseid pluss;2;0.0597
pluss siis nii-öelda;2;0.0597
nii-öelda see mentori;2;0.0597
täna sellises nii-öelda;2;0.0597
maaklerid täna üldse;2;0.0597
üldse saaksid nii-öelda;2;0.0597
nii-öelda üksi alustada;2;0.0597
maakleritele ka õpetame;2;0.0597
kuulete meie häältest;2;0.0597
häältest seda põnevust;2;0.0597
sobi see maakleriäri;2;0.0597
okei mu küsimus;2;0.0597
sassi ma küsin;2;0.0597
küsin uuesti marje;2;0.0597
uuesti marje tegelikult;2;0.0597
saatma oma cv;2;0.0597
elus peaks okei;2;0.0597
tööl või tegelikult;2;0.0597
tegelikult võib alustada;2;0.0597
alustada ka osakoormusega;2;0.0597
näed seda osakoormusega;2;0.0597
tahad seda tööd;2;0.0597
vanem maakler marge;2;0.0597
lingite ja panete;2;0.0597
panete oma emaili;2;0.0597
maaklerite mõned nipid;2;0.0597
nipid kuidas alustada;2;0.0597
alustada maakleri karjääri;2;0.0597
tekkis huvi kinnisvaramaakleri;2;0.0597
huvi kinnisvaramaakleri karjääri;2;0.0597
alustada arko varas;2;0.0597
viimane küsimus kristel;2;0.0597
kasutuses selline termin;2;0.0597
termin nagu arko;2;0.0597
arko vara talent;2;0.0597
otsime need märksõnad;2;0.0597
varasemalt ka kõlanud;2;0.0597
kõlanud aga ongi;2;0.0597
ongi see ütleks;2;0.0597
tahan teha äri;2;0.0597
rohkemat ma tahan;2;0.0597
rohkemat kui niinimetatult;2;0.0597
niinimetatult kaheksast viieni;2;0.0597
kaheksast viieni palgatöö;2;0.0597
palgatöö mulle pakub;2;0.0597
valmis selle nimel;2;0.0597
pingutavad teevad tööd;2;0.0597
tööd ja tahavad;2;0.0597
tahavad kliente aidata;2;0.0597
aidata nad tahavad;2;0.0597
astuda selle lisasammu;2;0.0597
nii-öelda meeldivatelt meeldivalt;2;0.0597
kasvavad ka uued;2;0.0597
tahavad teha äri;2;0.0597
äri ja kindlasti;2;0.0597
partnerid meie klientidele;2;0.0597
klientidele aitäh kristel;2;0.0597
küsimus sinu viimane;2;0.0597
soovitus igale kuulajale;2;0.0597
põnevil sellest mõtleb;2;0.0597
mõtleb et tahaks;2;0.0597
tahaks siis alustada;2;0.0597
tahate rutiinivaba ägedat;2;0.0597
rutiinivaba ägedat tööd;2;0.0597
võtke email saatke;2;0.0597
saatke oma cv;2;0.0597
töökohta juurde pandud;2;0.0597
inimest ei tunne;2;0.0597
pange ikkagi motivatsioonikiri;2;0.0597
kuulanud täna nelja;2;0.0597
ütleks nelja suurepärase;2;0.0597
nelja suurepärase spetsialisti;2;0.0597
spetsialisti siis arusaamis;2;0.0597
äris kes vähem;2;0.0597
vähem kes pikemat;2;0.0597
energiat ja tahavad;2;0.0597
ütleme paljude inimeste;2;0.0597
inimeste jaoks väärtus;2;0.0597
väärtus ma nimetaksin;2;0.0597
nimetaksin ühe asja;2;0.0597
täna neid kodusid;2;0.0597
inimene leiab õige;2;0.0597
leiab õige kodu;2;0.0597
teatud mitte näoilme;2;0.0597
teebki sellise emotsiooni;2;0.0597
päev selle nimel;2;0.0597
tööd et inimesed;2;0.0597
leiaksid omale kodud;2;0.0597
võtke meiega ühendust;2;0.0597
ühendust mina tahan;2;0.0597
tahan tänada täna;2;0.0597
tänada täna hommikul;2;0.0597
hommikul siin kristelit;2;0.0597
leanikat ja marget;2;0.0597
marget ja soovida;2;0.0597
soovida teile edukat;2;0.0597
näen praegu päike;2;0.0597
paistab et kuulsin;2;0.0597
kuulsin et marge;2;0.0597
ütles et tartus;2;0.0597
tartus sajab paksu;2;0.0597
sajab paksu lund;2;0.0597
tea kuidas tallinnaga;2;0.0597
tallinnaga on päike;2;0.0597
tervitused ka haapsalust;2;0.0597
ilusat päeva edukat;2;0.0597
päeva ja kristel;2;0.0597
kristel sa tahtsid;2;0.0597
täpselt mina tahan;2;0.0597
öelda teha väikse;2;0.0597
vebinari ei piirdu;2;0.0597
piirdu ainult tänasega;2;0.0597
tänasega me tänasest;2;0.0597
tänasest alustame vebinarid;2;0.0597
alustame vebinarid nelja;2;0.0597
vebinarid nelja sarja;2;0.0597
kolm ja hoidke;2;0.0597
infot või tähendab;2;0.0597
tähendab jälgige infot;2;0.0597
infot järgmine vebinar;2;0.0597
vebinar 16 detsember;2;0.0597
uus põnev teema;2;0.0597
põnev teema vaatame;2;0.0597
